A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
0.335565476190476	0.326067211625795	0.317872603586889	0.330230152573054	0.330357142857143	0.338365684160077	0.334358186010761	0.331783306207859	0.334559619130058	0.321957790749888	0.331745086360929	0.328936170212766	0.350551876379691	0.343130990415335	0.333427521898842	0.316996274004013	0.32938610158928	0.326982614908311	0.324545030331311	0.331787109375	0.31612128489943	0.325942350332594	0.341199393808184	0.328287841191067	0.310759969902182	0.339115182225687	0.317352885880805	0.321324599708879	0.329022631186272	0.331293904373442	0.332188103929568
0.468501984126984	0.469118982742961	0.474953617810761	0.462632531678304	0.463541666666667	0.466570812365205	0.471176018447348	0.463148105091839	0.469162518935295	0.457790749887741	0.466349017272186	0.470212765957447	0.459381898454746	0.466027689030884	0.468776490534049	0.475494411006019	0.466188843876597	0.477970945463206	0.475501633224452	0.46826171875	0.471329930951666	0.474131559497413	0.472396622645594	0.468982630272953	0.469275144218711	0.464042097057104	0.463996991915774	0.472343522561863	0.47575230042278	0.464989802855201	0.471118745973803
0.19593253968254	0.204813805631244	0.20717377860235	0.207137315748642	0.20610119047619	0.195063503474718	0.194465795541891	0.205068588700302	0.196277861934646	0.220251459362371	0.201905896366885	0.200851063829787	0.190066225165563	0.190841320553781	0.197795987567109	0.207509314989968	0.204425054534123	0.195046439628483	0.199953336444237	0.199951171875	0.212548784148904	0.199926090169993	0.186403983546222	0.20272952853598	0.219964885879107	0.196842720717209	0.218650122203422	0.206331877729258	0.195225068390948	0.203716292771357	0.196693150096629
