A549_G1_1A	A549_G1_1B	A549_G1_1C	A549_G1_1D	A549_G1_1E	A549_G1_1F	A549_G1_1G	A549_G1_1H	A549_G1_2A	A549_G1_2B	A549_G1_2C	A549_G1_2D	A549_G1_2E	A549_G1_2F	A549_G2_2A	A549_G2_2B	A549_G2_2C	A549_G2_2D	A549_G2_2E	A549_G2_2F	A549_G2_2G	A549_G2_2H	A549_G2_3A	A549_G2_3D	A549_G2_3E	A549_G2_3F	A549_G2_3G	A549_G2_3H	A549_G2_4A	A549Root1	A549Root2
0.22121014964216	0.226448087431694	0.229261796042618	0.220408163265306	0.217218213485942	0.223998248303044	0.226607624181748	0.225041498695755	0.230994764397906	0.227770700636943	0.235174418604651	0.223917236542171	0.219423735643764	0.21914299021891	0.215028420906696	0.217260712855427	0.217571428571429	0.22049898853675	0.220957095709571	0.214445153061224	0.218626393383675	0.224902366184241	0.224612306153077	0.227877838684417	0.217624801659954	0.22524609148813	0.223568877827075	0.223894637817498	0.220876762722256	0.222715736040609	0.217766278568348
0.379310344827586	0.385136612021858	0.383371385083714	0.385617103984451	0.387658621547649	0.386249178892052	0.385637273777436	0.385107896608964	0.385759162303665	0.393630573248408	0.38343023255814	0.389093459582676	0.388071730807979	0.384257102934327	0.386662969638153	0.387665198237885	0.386285714285714	0.377444369521241	0.399339933993399	0.384247448979592	0.388349514563107	0.383184011026878	0.391570785392696	0.389350039154268	0.384718662272672	0.387762980119668	0.39357212422898	0.387425525243023	0.386572654812998	0.386738578680203	0.386373436826218
0.399479505530254	0.388415300546448	0.387366818873668	0.393974732750243	0.39512316496641	0.389752572804905	0.387755102040816	0.389850604695281	0.383246073298429	0.37859872611465	0.381395348837209	0.386989303875153	0.392504533548257	0.396599906846763	0.39830860945515	0.395074088906688	0.396142857142857	0.402056641942009	0.37970297029703	0.401307397959184	0.393024092053218	0.391913622788881	0.383816908454227	0.382772122161316	0.397656536067375	0.386990928392202	0.382858997943945	0.388679836939479	0.392550582464746	0.390545685279188	0.395860284605433
