	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.016538759783129	0.0156505263876155	0.0181974341492887	0.0136179115012543	0.0140965514999385	0.0123876878323137	0.0170133887110957	0.0109744439841895	0.0148474809573508	0.00854693968252856	0.0105338986853151	0.0217497649011717	0.00800686775652091	NA	0.00954352646851069	0.0140154639745611	0.010446240530194	0.0300184764203195	0.0125492820216155	0.00674923863169959	0.0185456276386004	0.0224859901251555	0.0279696741127586
OM5_C_4A	0.016538759783129	0	0.00496817561456126	0.00215767024614372	0.0053943346959725	0.00259239719017463	0.0165317345674022	0.0118486852661129	0.00902479251496321	0.00753157259198274	0.010148164440441	0.00660500936042495	0.00541908102341052	0.00867132587208663	NA	0.020930746850582	0.0058961231410801	0.0124363799795414	0.0188955442093885	0.0121186308429275	0.010201075089685	0.00217417999238771	0.00895791128558422	0.0167204339118546
OM5_C_4D	0.0156505263876155	0.00496817561456126	0	0.00457213775729358	0.0020329979932862	0.00399076953310607	0.0191729953303218	0.00688088553757753	0.00555088689967669	0.00267719417709952	0.0117848592207942	0.00526424862014151	0.00739202068334964	0.00787858573541522	NA	0.0221263832587515	0.00969276845052347	0.0149014264005088	0.0157485392881043	0.0152290642847361	0.0106518043865192	0.00524333245393921	0.00688657982782622	0.0135492387428713
OM5_C_4E	0.0181974341492887	0.00215767024614372	0.00457213775729358	0	0.00577382288464282	0.0041174523128585	0.0186880210244509	0.0111626155515624	0.00962634148689513	0.007242978741516	0.0122297221923995	0.00786989888295898	0.00355317287807364	0.0102128532960346	NA	0.0230142627763534	0.0080136704463734	0.0145914354091306	0.0169185170425806	0.0142627265147005	0.0120877114338177	0.000680593990368656	0.00692447853343131	0.0147656135603711
OM5_C_4F	0.0136179115012543	0.0053943346959725	0.0020329979932862	0.00577382288464282	0	0.00343927082213975	0.0176508769243365	0.00717116024335874	0.00385791838657627	0.00270193596442069	0.0101174467953207	0.0032857773257308	0.00900505707539752	0.00588151141252582	NA	0.0202429600941149	0.0088989468686054	0.013389239452634	0.0174809731041082	0.0139306712976448	0.00876307749743591	0.00637980713827469	0.00890559341204939	0.01529777449776
OM5_C_4H	0.0140965514999385	0.00259239719017463	0.00399076953310607	0.0041174523128585	0.00343927082213975	0	0.0154854806135755	0.0105141329600849	0.00665240802355611	0.00601974306644467	0.00845134910826347	0.00401371012475576	0.00766358892303453	0.00614543146833782	NA	0.0191627869516612	0.00570557335393569	0.0112432501157568	0.0194115611520561	0.0113605371437329	0.0080123009471254	0.00445217516692818	0.00986280940117261	0.0172070830618092
OM5_C_5A	0.0123876878323137	0.0165317345674022	0.0191729953303218	0.0186880210244509	0.0176508769243365	0.0154854806135755	0	0.0241285433941912	0.0177286362323592	0.020157219800134	0.00764592963156125	0.0147913220541473	0.0215419215391949	0.0129798456804684	NA	0.00721324249724085	0.0108031455192387	0.00427250847870468	0.0348690428005789	0.00458409739786475	0.00984569126033552	0.018589454714674	0.0252850304537736	0.0326648293668181
OM5_C_5B	0.0170133887110957	0.0118486852661129	0.00688088553757753	0.0111626155515624	0.00717116024335874	0.0105141329600849	0.0241285433941912	0	0.00655979403070426	0.00449697620408566	0.0164860537924353	0.00938422890482833	0.0130486795518635	0.0112571339940394	NA	0.0254127841842827	0.0160693689797446	0.0199706067510349	0.0132788788847646	0.0208080202713418	0.014480127441514	0.0118400030482349	0.00907537918254406	0.0114125285446679
OM5_C_5D	0.0109744439841895	0.00902479251496321	0.00555088689967669	0.00962634148689513	0.00385791838657627	0.00665240802355611	0.0177286362323592	0.00655979403070426	0	0.00395069778942726	0.0101365578172982	0.00350654381987664	0.0128372444264629	0.00475721462094953	NA	0.0188977749532926	0.011053221136652	0.0136730566180007	0.0190890084840465	0.014755551631268	0.00796266034716367	0.0102206578860512	0.0118716251152704	0.0170134187214581
OM5_C_5E	0.0148474809573508	0.00753157259198274	0.00267719417709952	0.007242978741516	0.00270193596442069	0.00601974306644467	0.020157219800134	0.00449697620408566	0.00395069778942726	0	0.0125474170030235	0.00542679883424542	0.00986224588339055	0.00776397463848835	NA	0.0222651437026267	0.0115902547991377	0.0159206608104766	0.0154222078417663	0.0165678518018054	0.0108933499080031	0.00791690995592613	0.00796655214669176	0.0132897446780376
OM5_C_5F	0.00854693968252856	0.010148164440441	0.0117848592207942	0.0122297221923995	0.0101174467953207	0.00845134910826347	0.00764592963156125	0.0164860537924353	0.0101365578172982	0.0125474170030235	0	0.00715242627016919	0.0155402967977734	0.00544018387326927	NA	0.0107869389162483	0.00581353821862546	0.00354379227456411	0.0275289039356605	0.00496463173469938	0.00266693857822169	0.0123217426923914	0.0182808304751296	0.0253316186260899
OM5_C_5G	0.0105338986853151	0.00660500936042495	0.00526424862014151	0.00786989888295898	0.0032857773257308	0.00401371012475576	0.0147913220541473	0.00938422890482833	0.00350654381987664	0.00542679883424542	0.00715242627016919	0	0.01138948516708	0.00261762750410231	NA	0.016980969623276	0.00757006944044785	0.010596571785215	0.0206967746550305	0.0114595888477158	0.00551808676760781	0.00832187638404785	0.0121469864487187	0.0185262009798398
OM5_C_5H	0.0217497649011717	0.00541908102341052	0.00739202068334964	0.00355317287807364	0.00900505707539752	0.00766358892303453	0.0215419215391949	0.0130486795518635	0.0128372444264629	0.00986224588339055	0.0155402967977734	0.01138948516708	0	0.0137641457468745	NA	0.026305904917665	0.0107402834320457	0.0176058983195653	0.0156292240715698	0.0170032369364551	0.0155848685812562	0.0032629685747782	0.00601647743680861	0.0136327031879437
OM5_C_6A	0.00800686775652091	0.00867132587208663	0.00787858573541522	0.0102128532960346	0.00588151141252582	0.00614543146833782	0.0129798456804684	0.0112571339940394	0.00475721462094953	0.00776397463848835	0.00544018387326927	0.00261762750410231	0.0137641457468745	0	NA	0.0145041960846104	0.00788146208852105	0.00898303060387585	0.0231624531211831	0.0102420081604993	0.00322354819089076	0.010592372535242	0.0147632004399624	0.0210097159704022
OM5_C_6B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_6D	0.00954352646851069	0.020930746850582	0.0221263832587515	0.0230142627763534	0.0202429600941149	0.0191627869516612	0.00721324249724085	0.0254127841842827	0.0188977749532926	0.0222651437026267	0.0107869389162483	0.016980969623276	0.026305904917665	0.0145041960846104	NA	0	0.0160105867668027	0.00922719941279666	0.0376552656812157	0.0108140737209387	0.0114828099457632	0.0231027570277008	0.0288666049885583	0.0354950827976042
OM5_C_6F	0.0140154639745611	0.0058961231410801	0.00969276845052347	0.0080136704463734	0.0088989468686054	0.00570557335393569	0.0108031455192387	0.0160693689797446	0.011053221136652	0.0115902547991377	0.00581353821862546	0.00757006944044785	0.0107402834320457	0.00788146208852105	NA	0.0160105867668027	0	0.00695425412353672	0.0247309753195599	0.00628495516630368	0.00730771154672306	0.00784021935859826	0.0148443300965545	0.0225425155589606
OM5_H_2H	0.010446240530194	0.0124363799795414	0.0149014264005088	0.0145914354091306	0.013389239452634	0.0112432501157568	0.00427250847870468	0.0199706067510349	0.0136730566180007	0.0159206608104766	0.00354379227456411	0.010596571785215	0.0176058983195653	0.00898303060387585	NA	0.00922719941279666	0.00695425412353672	0	0.0306072138456378	0.00213760888536585	0.00604809696501446	0.0145460734535395	0.0210762280213552	0.0284030284519602
OM5_H_6A	0.0300184764203195	0.0188955442093885	0.0157485392881043	0.0169185170425806	0.0174809731041082	0.0194115611520561	0.0348690428005789	0.0132788788847646	0.0190890084840465	0.0154222078417663	0.0275289039356605	0.0206967746550305	0.0156292240715698	0.0231624531211831	NA	0.0376552656812157	0.0247309753195599	0.0306072138456378	0	0.0307479112330376	0.0262132649153111	0.0172954446072262	0.0100074269874671	0.00220543282027174
OM5_H_6B	0.0125492820216155	0.0121186308429275	0.0152290642847361	0.0142627265147005	0.0139306712976448	0.0113605371437329	0.00458409739786475	0.0208080202713418	0.014755551631268	0.0165678518018054	0.00496463173469938	0.0114595888477158	0.0170032369364551	0.0102420081604993	NA	0.0108140737209387	0.00628495516630368	0.00213760888536585	0.0307479112330376	0	0.00762593573503917	0.0141187596930398	0.0209949021320558	0.0285464067144828
OM5_H_6C	0.00674923863169959	0.010201075089685	0.0106518043865192	0.0120877114338177	0.00876307749743591	0.0080123009471254	0.00984569126033552	0.014480127441514	0.00796266034716367	0.0108933499080031	0.00266693857822169	0.00551808676760781	0.0155848685812562	0.00322354819089076	NA	0.0114828099457632	0.00730771154672306	0.00604809696501446	0.0262132649153111	0.00762593573503917	0	0.0123235452071719	0.0174468075947211	0.0240412657842229
OM5_H_6F	0.0185456276386004	0.00217417999238771	0.00524333245393921	0.000680593990368656	0.00637980713827469	0.00445217516692818	0.018589454714674	0.0118400030482349	0.0102206578860512	0.00791690995592613	0.0123217426923914	0.00832187638404785	0.0032629685747782	0.010592372535242	NA	0.0231027570277008	0.00784021935859826	0.0145460734535395	0.0172954446072262	0.0141187596930398	0.0123235452071719	0	0.00728855428859073	0.0151605971033858
OM5_H_6G	0.0224859901251555	0.00895791128558422	0.00688657982782622	0.00692447853343131	0.00890559341204939	0.00986280940117261	0.0252850304537736	0.00907537918254406	0.0118716251152704	0.00796655214669176	0.0182808304751296	0.0121469864487187	0.00601647743680861	0.0147632004399624	NA	0.0288666049885583	0.0148443300965545	0.0210762280213552	0.0100074269874671	0.0209949021320558	0.0174468075947211	0.00728855428859073	0	0.00788014481998166
OM5_H_6H	0.0279696741127586	0.0167204339118546	0.0135492387428713	0.0147656135603711	0.01529777449776	0.0172070830618092	0.0326648293668181	0.0114125285446679	0.0170134187214581	0.0132897446780376	0.0253316186260899	0.0185262009798398	0.0136327031879437	0.0210097159704022	NA	0.0354950827976042	0.0225425155589606	0.0284030284519602	0.00220543282027174	0.0285464067144828	0.0240412657842229	0.0151605971033858	0.00788014481998166	0
