	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.00520276542160831	0.00395341142153343	0.00948478939815058	0.00571903538507226	0.00652963185864004	0.00513936019333642	0.0113970733190436	0.00817561356053215	0.00794379206326717	0.00335741880362963	0.0149769298693541	0.00804939352615705	0.0122500499000573	0.0100395934094558	0.00666203632422428	0.0213108100656786	0.00719814581846148	0.000947492655092018	0.0107279938442667	0.00751618318786216	0.0048482408137445	0.00674105499545557	0.00914779342383574
OM5_C_4A	0.00520276542160831	0	0.00293420278425219	0.00437363398723773	0.00500819532594624	0.00224331411330247	0.00858123214745829	0.00650419126225802	0.00374510719579306	0.00276672775896275	0.00719594147905657	0.0102209707641395	0.0034570312677608	0.0138630631998235	0.00946142512602172	0.00147347762901935	0.0175588752733105	0.0113091824576698	0.00576591266308196	0.0105374692980089	0.003119417383736	0.00677469850325728	0.00560140510490005	0.0105387891759831
OM5_C_4D	0.00395341142153343	0.00293420278425219	0	0.00701805902968114	0.00243431650662721	0.00294677571401701	0.00580222506898057	0.00928489047855198	0.0044415816805502	0.0053692706120617	0.00465287500421708	0.013020979179355	0.00440814726750013	0.0110152932930704	0.00713774049163755	0.00417251130314553	0.0204925093171227	0.00861508730996284	0.00483663222688875	0.00809486237114065	0.00382869836185921	0.00385023621019804	0.00770299420766535	0.00768273960097859
OM5_C_4E	0.00948478939815058	0.00437363398723773	0.00701805902968114	0	0.00843042976030533	0.00452167606424814	0.0128155290361942	0.00235014365651087	0.0043683801324993	0.00165114026961011	0.0115312714584292	0.00605047023974293	0.00400346820290465	0.0172165382247857	0.0119920410846085	0.00291623613233104	0.0141214935196218	0.0156032069375583	0.00992403410200733	0.0131711182479238	0.00434574792252248	0.0107974212606888	0.00692235668472987	0.0140052897768258
OM5_C_4F	0.00571903538507226	0.00500819532594624	0.00243431650662721	0.00843042976030533	0	0.00391084296398544	0.00527253681891128	0.0107782186996604	0.00471474187248963	0.00687335904940428	0.00487791288496169	0.0144669748794898	0.0048865066893581	0.00890939921174627	0.00470552099349868	0.00590219059438094	0.0223606551068474	0.00808429891592891	0.00666517769517763	0.00566667736159763	0.0043407470882256	0.00289034864193588	0.0101256472828533	0.00561977629286025
OM5_C_4H	0.00652963185864004	0.00224331411330247	0.00294677571401701	0.00452167606424814	0.00391084296398544	0	0.00860629828981653	0.00687112704162483	0.00167103962359455	0.00300378846385974	0.00758663318813328	0.010556873768886	0.00152072314245119	0.0127271626641545	0.00776110664828925	0.00227608154137674	0.0185373561879456	0.0114548317302776	0.0072831363277016	0.00890514373764921	0.00100152031146905	0.00642078350212069	0.00779736926489724	0.00949055410596338
OM5_C_5A	0.00513936019333642	0.00858123214745829	0.00580222506898057	0.0128155290361942	0.00527253681891128	0.00860629828981653	0	0.015056547202362	0.00980965409263103	0.0111649776919206	0.00178230029048052	0.0187874552906158	0.00989931917916169	0.0074203561501919	0.00725058429329253	0.00993908554119209	0.025921007396282	0.00285644134388112	0.00574137974414397	0.00741634973269344	0.00931589984985762	0.00238757965693981	0.0117962449225055	0.00478387924787571
OM5_C_5B	0.0113970733190436	0.00650419126225802	0.00928489047855198	0.00235014365651087	0.0107782186996604	0.00687112704162483	0.015056547202362	0	0.00662656703405594	0.00394054135945418	0.0136992112396477	0.00373638218066489	0.0062833179667065	0.0195608407824085	0.0142770875008838	0.00511888641107965	0.0118386964865957	0.0178097244224467	0.0117180789107849	0.0154608540873655	0.00666728179241886	0.0130992649880005	0.00751191830994651	0.0163549464803378
OM5_C_5D	0.00817561356053215	0.00374510719579306	0.0044415816805502	0.0043683801324993	0.00471474187248963	0.00167103962359455	0.00980965409263103	0.00662656703405594	0	0.00328525484087543	0.00897334202555776	0.0101221829384528	0.000399691645059422	0.0130660094816443	0.00765156057333213	0.0032081873256776	0.0184619019531922	0.0126640369484308	0.008945797076723	0.00883642134693919	0.000669607137977832	0.00750344146932004	0.00907108809998756	0.0099776675194496
OM5_C_5E	0.00794379206326717	0.00276672775896275	0.0053692706120617	0.00165114026961011	0.00687335904940428	0.00300378846385974	0.0111649776919206	0.00394054135945418	0.00328525484087543	0	0.00988629399703003	0.00767108243755243	0.00288670137410102	0.0157289008729451	0.0106827420421554	0.00129345515538625	0.0155341985221537	0.0139526804651531	0.00844424783167943	0.0118457390816289	0.00305992065347513	0.00916299456498871	0.00638570998161045	0.0124802438300382
