	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.0156597175207218	0.00475352438071552	0.0240437221353645	0.0166300767002016	0.0212624727059327	0.0209422167261468	0.0183862354751331	0.0196320018648683	0.00954143486620371	0.0137570545861522	0.0155248538934588	0.0296501535536765	0.00863469709363801	0.0094405583917778	0.00937135085111613	0.0255966316264088	0.0280075126812348	0.0161816521279964	0.0244497049332404	0.0346057269442612	0.0199897454967243	0.00618207681051407	0.0137619283433566
OM5_C_4A	0.0156597175207218	0	0.0123153107911071	0.0127107300331525	0.00767818803597975	0.0160917440427613	0.0163899259207413	0.0129152901240284	0.0148939105504492	0.00858230547606181	0.00749134153125291	0.0126261768949925	0.0185688122350399	0.00753962442353841	0.0180564778685221	0.0131849825173248	0.0165237463669297	0.0182046338716358	0.0141367933274259	0.0168669851655512	0.0270698346334286	0.0158424716077254	0.0142636988279199	0.00850032695867483
OM5_C_4D	0.00475352438071552	0.0123153107911071	0	0.0209123768882305	0.0134523077266522	0.0187746773983023	0.0185961161901074	0.0156521801913085	0.0165847856130591	0.00687363819506517	0.0102345252683572	0.012406074527941	0.0263330430543829	0.00484315680389421	0.00935873119103161	0.00773665534390396	0.0229466637430645	0.0253810954735424	0.0135237709928236	0.0216493341932987	0.0314893603540811	0.0174165348863781	0.00631002393582305	0.0111881341869356
OM5_C_4E	0.0240437221353645	0.0127107300331525	0.0209123768882305	0	0.00747780527991332	0.00855259855775843	0.00925519211630177	0.00808192542407729	0.0096728487421179	0.0145105374011975	0.0107637519522954	0.0116056710527978	0.00632118402630653	0.0167174508062868	0.0290749439401454	0.0248796009435888	0.00468966129747009	0.00585787709009592	0.0119296232938073	0.00635122637092126	0.0156470340181343	0.00978199064658187	0.0252155372791759	0.0103969225424374
OM5_C_4F	0.0166300767002016	0.00767818803597975	0.0134523077266522	0.00747780527991332	0	0.00841527966453949	0.00872081203866957	0.00529454725381712	0.00766496974972579	0.0070972595773402	0.00347790627555902	0.00646141448738577	0.0132208295130721	0.00939029251217526	0.0218368072538468	0.0179236567725194	0.00999270272330133	0.0122276347921209	0.00747691946233047	0.00960014242922452	0.0203497510725033	0.00827171097786784	0.0179564413527249	0.00345274154892366
OM5_C_4H	0.0212624727059327	0.0160917440427613	0.0187746773983023	0.00855259855775843	0.00841527966453949	0	0.000815228503342378	0.00341471781493659	0.00392118186030962	0.0127597092027749	0.0100050665171698	0.00701850524268349	0.0109349056052946	0.0161349234122084	0.027977130951063	0.0249371130938173	0.00659470557966149	0.0091014936004067	0.00590832420826474	0.00390490623329207	0.0139919015572897	0.00202158465766289	0.0243527392331551	0.00908878760017735
OM5_C_5A	0.0209422167261468	0.0163899259207413	0.0185961161901074	0.00925519211630177	0.00872081203866957	0.000815228503342378	0	0.00358798504695123	0.00414613617254436	0.0126394258087877	0.0101406801439692	0.00696645781093365	0.0116977307198057	0.0161187863457169	0.0278511415434826	0.0249137732694567	0.00719633376939142	0.0096735072724965	0.00566353177050725	0.00461776194116921	0.0144312915348915	0.0018930694010807	0.0242142795196424	0.0090845900493553
OM5_C_5B	0.0183862354751331	0.0129152901240284	0.0156521801913085	0.00808192542407729	0.00529454725381712	0.00341471781493659	0.00358798504695123	0	0.00336804734636074	0.0095282740147246	0.00659808348056767	0.00445196807754711	0.0120944860421564	0.0127683602390087	0.0247601273408225	0.0215755573259597	0.00799334719656177	0.0106208620703443	0.00403565015940223	0.00608550329341142	0.0166952675579463	0.00302574461646976	0.0211027348423278	0.00587174158283719
OM5_C_5D	0.0196320018648683	0.0148939105504492	0.0165847856130591	0.0096728487421179	0.00766496974972579	0.00392118186030962	0.00414613617254436	0.00336804734636074	0	0.0113559613279746	0.00814976331622762	0.00419709896280088	0.0122378114360397	0.0141756648344581	0.0255630674062413	0.0227200961547947	0.00933400480135921	0.011864689554741	0.00375173339164823	0.00633527169792046	0.0149952859402049	0.00242870755284564	0.0224202101896848	0.00847985056328445
OM5_C_5E	0.00954143486620371	0.00858230547606181	0.00687363819506517	0.0145105374011975	0.0070972595773402	0.0127597092027749	0.0126394258087877	0.0095282740147246	0.0113559613279746	0	0.00453834127496983	0.0076341361913826	0.0201703177935778	0.00406545091641193	0.0157616210906914	0.012596230389237	0.0163235880280394	0.018704502123381	0.00861962382765009	0.0154162395804171	0.0260313746986124	0.0118063119690978	0.0116826992090534	0.004375935473912
