	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.0570089328775595	0.00522421898603867	0.013251103716601	0.0407726532393441	0.00539296293309745	0.0267572171126042	0.0208722758842157	0.0268435911681896	0.0145002449205435	0.0323401875285522	0.0263115047948252	0.0334305628853405	0.0322957305610534	0.0130097243339713	0.0151843341539195	0.0396418447231161	0.00921240493440226	0.0152076593063779	0.00783257354593875	0.0319405094777482	0.024544597514396	0.00875571947046644	0.0170082322710435
OM5_C_4A	0.0570089328775595	0	0.0582174424681254	0.0446154863136784	0.0169427285422408	0.0522950921913304	0.0828963459340483	0.0363772849180109	0.03056174458653	0.069845612348455	0.0248338054694694	0.0337514649360619	0.0236730082216041	0.0886341467348951	0.0441118772073927	0.0421413626917429	0.0176736019718366	0.0489708164207423	0.0441251324378907	0.0619120149828569	0.0874698165656199	0.0338745681616741	0.0504240136235679	0.0404019749860215
OM5_C_4D	0.00522421898603867	0.0582174424681254	0	0.0136361838835978	0.0425485364280213	0.00635575348925321	0.0247878860003484	0.0219265222524657	0.0280388665321527	0.0117566688368629	0.0339502029842519	0.0281384830985497	0.0347156648569664	0.0306404078841966	0.0145530404172046	0.0170386048308525	0.0411975463068701	0.00926562513625032	0.01777321865444	0.00388084558629941	0.0297301239238985	0.0256606495416183	0.0092984604326866	0.019496318258944
OM5_C_4E	0.013251103716601	0.0446154863136784	0.0136361838835978	0	0.0291176198833221	0.00802794677853719	0.0383574703370409	0.00846101477933388	0.0145023609073312	0.0252830856197832	0.0204818716822117	0.016025320041384	0.0211869716328912	0.0441501959089794	0.003115411471271	0.0058577547416933	0.027662723278758	0.00444561577622387	0.00920373913940672	0.0173858186940631	0.0432203808873858	0.0131321027181656	0.00700785620412759	0.00817744990174507
OM5_C_4F	0.0407726532393441	0.0169427285422408	0.0425485364280213	0.0291176198833221	0	0.0363845346572455	0.0671449118672034	0.0208472938398887	0.0151293370272559	0.0542210800128758	0.00867752688327294	0.0181958822009177	0.00866763717324358	0.0727710623178006	0.0280939883354403	0.0260617609554093	0.00250754316202622	0.033366991865857	0.0277591635624463	0.0463302791611737	0.0719671946514851	0.0189449156899998	0.0346435071821988	0.0238635121981509
OM5_C_4H	0.00539296293309745	0.0522950921913304	0.00635575348925321	0.00802794677853719	0.0363845346572455	0	0.030867605634991	0.015964737542101	0.02213706943129	0.0179810369679254	0.0278372622741268	0.0224400551819855	0.0287054452113322	0.036613633378136	0.00838694837317917	0.010787063594807	0.0351232475836345	0.00382822590707633	0.0122704845630973	0.0101285616862152	0.0357718571941304	0.0198007133650104	0.00527609869487031	0.0131643689620831
OM5_C_5A	0.0267572171126042	0.0828963459340483	0.0247878860003484	0.0383574703370409	0.0671449118672034	0.030867605634991	0	0.0466900351396929	0.0525919103826828	0.0131249096336256	0.0585631718409113	0.0516477895610994	0.0594619717934441	0.00610409177074428	0.0390865628301562	0.0415348676144278	0.0658120244179425	0.0340417021890864	0.0407238234597493	0.0212055571275863	0.00873189531654822	0.050259041761617	0.0328951198125718	0.0436469621718604
OM5_C_5B	0.0208722758842157	0.0363772849180109	0.0219265222524657	0.00846101477933388	0.0208472938398887	0.015964737542101	0.0466900351396929	0	0.00709410837043103	0.0336497648766329	0.0123348116974648	0.011580561577164	0.0127941728842771	0.0524753086156976	0.00810617490521098	0.00652055259847257	0.0194714521546374	0.0126690713044861	0.0115321416469285	0.0256401974206477	0.0513172269254718	0.00595862109296927	0.0148693588887023	0.00669010235917157
OM5_C_5D	0.0268435911681896	0.03056174458653	0.0280388665321527	0.0145023609073312	0.0151293370272559	0.02213706943129	0.0525919103826828	0.00709410837043103	0	0.0395882935408066	0.00658404410683519	0.00741711796467815	0.0080253415778746	0.0582536741302038	0.0138612921153452	0.0130211270532674	0.0134140961206258	0.0188981310645615	0.014306506379646	0.0318425036996619	0.0576898262237626	0.00941324033505752	0.0198899868891001	0.0111253514720542
OM5_C_5E	0.0145002449205435	0.069845612348455	0.0117566688368629	0.0252830856197832	0.0542210800128758	0.0179810369679254	0.0131249096336256	0.0336497648766329	0.0395882935408066	0	0.0456059908095449	0.0390663247908893	0.0464283322776324	0.0190480649178667	0.0261738634295309	0.028717910108195	0.0528389118190393	0.0209868545703304	0.028367672035988	0.00823114199189742	0.0187805777684561	0.0373374907281386	0.0200751168599309	0.0309735193607187
