	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_4A	NA	0	NA	0.0318714920505197	NA	NA	0.0126809016399783	0.0103169061077402	0.0191168602358429	NA	NA	0.00932782803221521	NA	0.0441535494791177	0.0552819121788445	0.016732384641924	0.00886602229668458	0.0138225757533596	0.0105441467931135	0.0308326147861042	0.0304386867691309	0.0228025104422804	0.00470580152449939	0.00954647265500316
OM5_C_4D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_4E	NA	0.0318714920505197	NA	0	NA	NA	0.019741185174461	0.038104012105403	0.0507098753413792	NA	NA	0.0403352633731729	NA	0.0759675600071839	0.0234404988568641	0.047519079533057	0.0377949923095769	0.0453910292335153	0.0234211273908586	0.00527266894735891	0.00622897298176881	0.0126530655527588	0.0294287628258811	0.0273657410270316
OM5_C_4F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_4H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_5A	NA	0.0126809016399783	NA	0.019741185174461	NA	NA	0	0.0185329671597709	0.0310601966861064	NA	NA	0.0206303394081526	NA	0.0565184814111445	0.0429859172935193	0.027792020982248	0.0180995439979256	0.0257533449042752	0.00410175189093968	0.0182003178439621	0.0177742826033275	0.0102607116066594	0.00969775422288791	0.0125632906346609
OM5_C_5B	NA	0.0103169061077402	NA	0.038104012105403	NA	NA	0.0185329671597709	0	0.0143954143938758	NA	NA	0.00546480083623613	NA	0.0398176926090306	0.0609666338883581	0.0100908540025696	0.00177729498055196	0.00992200247962666	0.0146907978242038	0.035795864269599	0.0351671330247653	0.0268037408027331	0.00936472727402458	0.0198359541537569
OM5_C_5D	NA	0.0191168602358429	NA	0.0507098753413792	NA	NA	0.0310601966861064	0.0143954143938758	0	NA	NA	0.0104767078014436	NA	0.0256621608599629	0.0739960792549715	0.00479967591360583	0.0138201642944532	0.0053290344226231	0.0278064138556193	0.0491093567237233	0.0485844136773702	0.0404135135329439	0.021395111196753	0.0269811933201455
OM5_C_5E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_5F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_5G	NA	0.00932782803221521	NA	0.0403352633731729	NA	NA	0.0206303394081526	0.00546480083623613	0.0104767078014436	NA	NA	0	NA	0.0361062499135601	0.0635832176656269	0.0074283556775587	0.00406283330465946	0.00527282852456162	0.0173332096122976	0.0386444650054499	0.0381173193768479	0.0299571011262801	0.0109403481444293	0.0183944473868696
OM5_C_5H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_6A	NA	0.0441535494791177	NA	0.0759675600071839	NA	NA	0.0565184814111445	0.0398176926090306	0.0256621608599629	NA	NA	0.0361062499135601	NA	0	0.0993001039519131	0.0297393294328971	0.0394254827378796	0.0308630733771435	0.0534114657827697	0.074634890267594	0.0741387884517513	0.0660284467829897	0.0469436941231975	0.0504730917702197
OM5_C_6B	NA	0.0552819121788445	NA	0.0234404988568641	NA	NA	0.0429859172935193	0.0609666338883581	0.0739960792549715	NA	NA	0.0635832176656269	NA	0.0993001039519131	0	0.070634921124662	0.0608278879603058	0.0686959843061515	0.0464207197544941	0.0252221817655658	0.0259119976556864	0.0343181251449844	0.0526613392039073	0.0504089703524976
OM5_C_6D	NA	0.016732384641924	NA	0.047519079533057	NA	NA	0.027792020982248	0.0100908540025696	0.00479967591360583	NA	NA	0.0074283556775587	NA	0.0297393294328971	0.070634921124662	0	0.00987045066219516	0.00416762465405432	0.0242579775687089	0.0455669725716272	0.0449856443948706	0.0366922764046691	0.0181195451178243	0.0255264123131813
OM5_C_6F	NA	0.00886602229668458	NA	0.0377949923095769	NA	NA	0.0180995439979256	0.00177729498055196	0.0138201642944532	NA	NA	0.00406283330465946	NA	0.0394254827378796	0.0608278879603058	0.00987045066219516	0	0.00898794707118348	0.0144321126391069	0.0357165853711532	0.0351272594467641	0.0268271799825258	0.00859819487921822	0.0184116953490179
OM5_H_2H	NA	0.0138225757533596	NA	0.0453910292335153	NA	NA	0.0257533449042752	0.00992200247962666	0.0053290344226231	NA	NA	0.00527282852456162	NA	0.0308630733771435	0.0686959843061515	0.00416762465405432	0.00898794707118348	0	0.02256701538996	0.0438412716090921	0.0433311314910428	0.0352074038719444	0.0161083226379891	0.022019233071072
OM5_H_6A	NA	0.0105441467931135	NA	0.0234211273908586	NA	NA	0.00410175189093968	0.0146907978242038	0.0278064138556193	NA	NA	0.0173332096122976	NA	0.0534114657827697	0.0464207197544941	0.0242579775687089	0.0144321126391069	0.02256701538996	0	0.0213419047429532	0.0207952841098807	0.012664890068493	0.00655544309991374	0.0135339348431098
OM5_H_6B	NA	0.0308326147861042	NA	0.00527266894735891	NA	NA	0.0182003178439621	0.035795864269599	0.0491093567237233	NA	NA	0.0386444650054499	NA	0.074634890267594	0.0252221817655658	0.0455669725716272	0.0357165853711532	0.0438412716090921	0.0213419047429532	0	0.000995499930290931	0.00912651433462137	0.027743535523734	0.0278979850809857
OM5_H_6C	NA	0.0304386867691309	NA	0.00622897298176881	NA	NA	0.0177742826033275	0.0351671330247653	0.0485844136773702	NA	NA	0.0381173193768479	NA	0.0741387884517513	0.0259119976556864	0.0449856443948706	0.0351272594467641	0.0433311314910428	0.0207952841098807	0.000995499930290931	0	0.00841084796368194	0.027242386432259	0.0278054139524578
OM5_H_6F	NA	0.0228025104422804	NA	0.0126530655527588	NA	NA	0.0102607116066594	0.0268037408027331	0.0404135135329439	NA	NA	0.0299571011262801	NA	0.0660284467829897	0.0343181251449844	0.0366922764046691	0.0268271799825258	0.0352074038719444	0.012664890068493	0.00912651433462137	0.00841084796368194	0	0.0192076444432293	0.0219587419240324
OM5_H_6G	NA	0.00470580152449939	NA	0.0294287628258811	NA	NA	0.00969775422288791	0.00936472727402458	0.021395111196753	NA	NA	0.0109403481444293	NA	0.0469436941231975	0.0526613392039073	0.0181195451178243	0.00859819487921822	0.0161083226379891	0.00655544309991374	0.027743535523734	0.027242386432259	0.0192076444432293	0	0.0119370842167394
OM5_H_6H	NA	0.00954647265500316	NA	0.0273657410270316	NA	NA	0.0125632906346609	0.0198359541537569	0.0269811933201455	NA	NA	0.0183944473868696	NA	0.0504730917702197	0.0504089703524976	0.0255264123131813	0.0184116953490179	0.022019233071072	0.0135339348431098	0.0278979850809857	0.0278054139524578	0.0219587419240324	0.0119370842167394	0
