	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_C_5F	0.0213807589279465	0.00609096669256729	0.0141758278639019	0.0078613218415163	0.0932250005973968	0.0101408275510347	0.00998752179363224	0.0243251189071333	0.00978313503048298	0.0496546023047391	0	0.00314994464393309	0.0121975377004049	0.00194040892625394	0.00393715612236039	0.00621263479709584	0.0492001762888836	0.0095475619758486	0.0211381971684678	0.00924837653840474	0.00634810143298936	0.0059151722974194	0.00510727583661514	0.0118781898935318
OM5_C_5G	0.0214110054980648	0.00525547152948286	0.0167752492065739	0.00728758534476825	0.0961844038044106	0.0128927223461795	0.013041396743816	0.0267146645457679	0.00980440623911538	0.0524929752834265	0.00314994464393309	0	0.0151979410503266	0.00243902072312475	0.00407618213963008	0.00804251244408727	0.0467110690077845	0.0119987036198287	0.0196433464109317	0.0116072274077534	0.00940756462356112	0.00780458912554156	0.0056585500202484	0.0149311114878116
OM5_C_5H	0.0220892289847071	0.0146613051479479	0.0045621952661347	0.015161650598224	0.0815736425387304	0.00333546244687085	0.0060500930571827	0.0139620344240518	0.0143685620409481	0.0380076485710742	0.0121975377004049	0.0151979410503266	0	0.0129758817547741	0.0129269315329563	0.00905189939393704	0.0578316062160914	0.00532965569254793	0.0271872429681996	0.00628524955330062	0.00803034954800906	0.00901589755523811	0.0124404243487532	0.00253281551020758
OM5_C_6A	0.0201879360446565	0.00433869640701092	0.0143614408870423	0.00650267556787759	0.0940101308131509	0.0105424404901172	0.0113628777007692	0.0242828365816262	0.00842297084513936	0.050205054074944	0.00194040892625394	0.00243902072312475	0.0129758817547741	0	0.00222162398983788	0.00562738985717465	0.0478425879128349	0.00958463865402897	0.0196335142925223	0.00922102788053426	0.00802987016637604	0.00539663604701042	0.0040961139283999	0.0128256209001424
OM5_C_6B	0.019100529794233	0.00341549551423977	0.013644100130727	0.00604702187019764	0.0935566449957239	0.010204781095423	0.0119834825207168	0.0232304561469541	0.00730331445675332	0.0495193094498084	0.00393715612236039	0.00407618213963008	0.0129269315329563	0.00222162398983788	0	0.00449989323553037	0.0475981562287605	0.00891223893349547	0.0188795270428433	0.00828379822904665	0.00928836074081985	0.00450180175884994	0.00401984456266093	0.0128874085123731
OM5_C_6D	0.0177215603807624	0.00607569873736129	0.0091770230830561	0.00741999788856026	0.0895072030940757	0.00603454283418553	0.00984467747915868	0.0187731465953287	0.00695680947345274	0.0453621874131262	0.00621263479709584	0.00804251244408727	0.00905189939393704	0.00562738985717465	0.00449989323553037	0	0.0501567673035791	0.00450113211517662	0.0200402086811874	0.00429189732624597	0.00826880051946382	0.000864891271812487	0.00494461257352842	0.00945901254043953
OM5_C_6F	0.0404909422595011	0.0445048794535549	0.056886328880087	0.0430279808045707	0.13572065782297	0.0547090994070675	0.0586203613753223	0.0624222535527861	0.0438336563910256	0.091871436737181	0.0492001762888836	0.0467110690077845	0.0578316062160914	0.0478425879128349	0.0475981562287605	0.0501567673035791	0	0.0530766854998829	0.0313520391658786	0.0542010883180516	0.0545654475109189	0.0497873853508695	0.0460889431260996	0.0589888071377174
OM5_H_2H	0.0177703478990647	0.010085350288991	0.004858943437318	0.0105387653774171	0.0855853846660183	0.00203863201561469	0.00870462556719793	0.0148038061099731	0.00930471324969489	0.0414948434468504	0.0095475619758486	0.0119987036198287	0.00532965569254793	0.00958463865402897	0.00891223893349547	0.00450113211517662	0.0530766854998829	0	0.0222751422010496	0.00328693069970881	0.0085034357224482	0.00448135005316727	0.00821186010788342	0.00663084033378267
OM5_H_6A	0.0107401465306084	0.015511527627246	0.025710985428357	0.0134826168158762	0.104981230045381	0.0239903320487977	0.0291317688419157	0.0313182393284225	0.0131819637517316	0.0608150080292945	0.0211381971684678	0.0196433464109317	0.0271872429681996	0.0196335142925223	0.0188795270428433	0.0200402086811874	0.0313520391658786	0.0222751422010496	0	0.0237115479086247	0.0257792060337759	0.0196674765000488	0.0166735922502844	0.0286089139454236
OM5_H_6B	0.0199290539441633	0.0103323275726397	0.00614430272869091	0.0116128124504803	0.0853957334782654	0.00405782194785182	0.00797126986317489	0.0157434920384656	0.0106189227365115	0.0412537525113108	0.00924837653840474	0.0116072274077534	0.00628524955330062	0.00922102788053426	0.00828379822904665	0.00429189732624597	0.0542010883180516	0.00328693069970881	0.0237115479086247	0	0.00863944587643717	0.00481704553560957	0.00911243064845539	0.00638949021679391
OM5_H_6C	0.0238705423083662	0.0114732709905227	0.011679744100082	0.0124747316266206	0.0881063387097859	0.00770599679624568	0.00469477144319365	0.0218025027908267	0.0135142169611704	0.045165796650798	0.00634810143298936	0.00940756462356112	0.00803034954800906	0.00802987016637604	0.00928836074081985	0.00826880051946382	0.0545654475109189	0.0085034357224482	0.0257792060337759	0.00863944587643717	0	0.00796347248298278	0.00931827808922114	0.00731340287401233
OM5_H_6F	0.0173800696591939	0.00578756975002069	0.00928919324575275	0.00689704031146828	0.0897872159463844	0.00596003845901593	0.00987497007869148	0.0189549874041237	0.00656501002041612	0.0456866737011304	0.0059151722974194	0.00780458912554156	0.00901589755523811	0.00539663604701042	0.00450180175884994	0.000864891271812487	0.0497873853508695	0.00448135005316727	0.0196674765000488	0.00481704553560957	0.00796347248298278	0	0.00430378131994998	0.00955007960705554
OM5_H_6G	0.0162907898092538	0.00290491979381955	0.0129999675191924	0.00321793422088512	0.0936924680028874	0.00950695879866262	0.0126940251822115	0.022403103481192	0.00482492548653336	0.0496928306034633	0.00510727583661514	0.0056585500202484	0.0124404243487532	0.0040961139283999	0.00401984456266093	0.00494461257352842	0.0460889431260996	0.00821186010788342	0.0166735922502844	0.00911243064845539	0.00931827808922114	0.00430378131994998	0	0.0130930725532305
OM5_H_6H	0.0241167099446523	0.0151216718433339	0.00640066136860484	0.0160422150759036	0.0814355996983597	0.00486354677990815	0.00405820922640739	0.0155057905257564	0.0155572242001771	0.0380421005722767	0.0118781898935318	0.0149311114878116	0.00253281551020758	0.0128256209001424	0.0128874085123731	0.00945901254043953	0.0589888071377174	0.00663084033378267	0.0286089139454236	0.00638949021679391	0.00731340287401233	0.00955007960705554	0.0130930725532305	0
