	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.01762898373921	0.0424388340132755	0.043731640267589	0.118745899177168	0.0626817214466062	0.0411367043439802	0.101096694811731	0.00867011816008985	0.0185801817258477	0.0306333178980453	0.0776543941729724	0.0331070665729548	0.0119982173720663	0.0217873935748837	0.0315503453612798	0.0134621079232695	0.0267193890312556	0.0173628309325371	0.0461093232333782	0.0311893721298764	0.0396845817731068	0.031033209967098	0.0243431823541748
OM5_C_4A	0.01762898373921	0	0.0321667606023881	0.0358613757565573	0.131777400378527	0.0738184940171223	0.0543901714256015	0.112668780173963	0.0232763822695117	0.0280153576563623	0.0228676144820593	0.0892849077640693	0.023957812483344	0.0192925761225329	0.0206991607338848	0.0453484843629598	0.0138417591730162	0.0197667959783743	0.0133290550673881	0.0377890478869832	0.0216934000754206	0.0284649551546213	0.0153627618678959	0.0157401885045467
OM5_C_4D	0.0424388340132755	0.0321667606023881	0	0.00725103188973952	0.160591043980304	0.104238955703064	0.0832173846684242	0.142666517597008	0.0494601855652054	0.0584936729860458	0.0141823313025974	0.11937962060755	0.0099720212771726	0.0493223623278751	0.0518999833728314	0.0733929527778895	0.0313324367854107	0.0176021977444294	0.0267053126663456	0.00805611841157252	0.012100047973732	0.00499497524918048	0.0304218605666065	0.0186020029816827
OM5_C_4E	0.043731640267589	0.0358613757565573	0.00725103188973952	0	0.16158081830243	0.10604032731664	0.0844905717900358	0.144159241101581	0.0507734491377751	0.0608531858144455	0.0149822254097066	0.120921918628693	0.0125758395277066	0.0517519741917699	0.0553552357987291	0.0746469409240894	0.0323744818269127	0.0199558741042745	0.0278606436515347	0.00426377436805559	0.0146525884287872	0.0115942916045071	0.0354872181406421	0.0207660786777352
OM5_C_4F	0.118745899177168	0.131777400378527	0.160591043980304	0.16158081830243	0	0.0593436981019065	0.0781501764963754	0.0242953386994692	0.111696226648532	0.104325435799759	0.148248064955794	0.0441868693721488	0.151143152370844	0.113029511221873	0.116035657188294	0.0879665477475782	0.13056599594256	0.1442015636818	0.135321552694723	0.16382396275541	0.149524180203896	0.157697946343144	0.142398827844699	0.142638661378745
OM5_C_4H	0.0626817214466062	0.0738184940171223	0.104238955703064	0.10604032731664	0.0593436981019065	0	0.0229606982227777	0.0391829996556023	0.0557190594520141	0.0464361018841156	0.0921514966389197	0.0159433313943932	0.0949151377926458	0.0553461915621028	0.0571611199031471	0.0328531513236059	0.0742766962996054	0.0883630540225566	0.0788284914112374	0.108165420703656	0.0929238659955328	0.101020844342045	0.0838736803817098	0.0860396779306355
OM5_C_5A	0.0411367043439802	0.0543901714256015	0.0832173846684242	0.0844905717900358	0.0781501764963754	0.0229606982227777	0	0.0603066680702767	0.0339674085307074	0.0274452266065733	0.0708528670704961	0.0370327427728129	0.0737898575313299	0.0355667551145284	0.040602136859504	0.0105144016585315	0.0528637748625801	0.0671205913972015	0.0576647724795818	0.0866740269055366	0.0719462857680604	0.080312484460941	0.0659144244060536	0.0650133670846847
OM5_C_5B	0.101096694811731	0.112668780173963	0.142666517597008	0.144159241101581	0.0242953386994692	0.0391829996556023	0.0603066680702767	0	0.0938634125538935	0.0854688023810287	0.130283893942639	0.0238692059618536	0.133283241068884	0.0940892365433281	0.0958190987208943	0.0703386826564516	0.112472238308244	0.12673998487719	0.117200284394516	0.146240180377539	0.131415872528038	0.139598454673566	0.122581423504929	0.124524198302323
OM5_C_5D	0.00867011816008985	0.0232763822695117	0.0494601855652054	0.0507734491377751	0.111696226648532	0.0557190594520141	0.0339674085307074	0.0938634125538935	0	0.0145175104209173	0.0370445054946	0.0705374121625931	0.0399701858542684	0.00934805349880184	0.0218030772536292	0.0242057411203788	0.019497687218834	0.0335775317829501	0.0244901608155877	0.0529373523272402	0.0384112836041856	0.0467736772071067	0.0370283702876004	0.0313727767906866
OM5_C_5E	0.0185801817258477	0.0280153576563623	0.0584936729860458	0.0608531858144455	0.104325435799759	0.0464361018841156	0.0274452266065733	0.0854688023810287	0.0145175104209173	0	0.0473596391678923	0.062043726326755	0.0494732191206213	0.0106968677490362	0.01535978484834	0.0195087729964813	0.0301750302022677	0.0431252511949272	0.0339092178713143	0.0629820968081375	0.0471732025794595	0.0550270677552405	0.0389528648330929	0.0405534285791645
