	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.0165361550147852	0.0273856459419644	0.0379934097289094	0.0430332784171936	0.0208062913311337	0.00689842649582109	0.00739457958951297	0.0120979602293995	0.0114209482915859	0.0143707737338265	0.0464806244516495	0.0185346798477779	0.0269524374091739	0.0403668312333223	0.00668757868223709	0.022327796636816	0.0165434909535581	0.0338642047517412	0.0409513010987395	0.0379099772912695	0.0499232957525275	0.0421398412372169	0.041355184606881
OM5_C_4A	0.0165361550147852	0	0.0156770785280921	0.0255902491130017	0.0322877655101193	0.00461768780782546	0.0118230828764698	0.0109464819897085	0.0268499986292075	0.00958669149843071	0.00396690171500886	0.0347352411821562	0.00812901745067907	0.0155412087987185	0.0286200925935311	0.018421011420513	0.00693488900928993	0.00389807820390317	0.0216600151033672	0.0277750877895752	0.0249758000817126	0.0373909723125885	0.029657754116685	0.0292487168078648
OM5_C_4D	0.0273856459419644	0.0156770785280921	0	0.0121446087769733	0.0167070829940283	0.0123924529515308	0.0247884376252019	0.0200725913210477	0.0392548198524691	0.0233310776573427	0.0145959967168521	0.0202145232127276	0.00973686973526162	0.000653736065964777	0.0138106726358204	0.0281285056659727	0.0108576779159169	0.0127612903091499	0.00733353301732845	0.0137436489711332	0.0110948419509106	0.0228698703161931	0.0150931468925521	0.0152457733118645
OM5_C_4E	0.0379934097289094	0.0255902491130017	0.0121446087769733	0	0.0104521567504567	0.0216813919256363	0.0358519184209726	0.0306199459159436	0.0499497242408917	0.0344360345641928	0.0254278879694807	0.00934701598560867	0.0196824012450595	0.0123710331707245	0.0045494733458402	0.0373229973421681	0.0190626420829017	0.0229661222376083	0.0113480598495412	0.00584469450845553	0.00309836312416146	0.0128218642508723	0.00580318162680719	0.00373175892975762
OM5_C_4F	0.0430332784171936	0.0322877655101193	0.0167070829940283	0.0104521567504567	0	0.028609960420995	0.0412003997675573	0.035807488081139	0.0550348128055894	0.0398998570240468	0.0312409676818803	0.00762855975742653	0.0258815810211735	0.0169176459692289	0.00595780128012853	0.0430608900734898	0.0266292643553047	0.0293625882731651	0.012282449073925	0.00847415044314194	0.00978584728922548	0.00918773811702001	0.00634495682855886	0.00833883711552342
OM5_C_4H	0.0208062913311337	0.00461768780782546	0.0123924529515308	0.0216813919256363	0.028609960420995	0	0.0162579530156502	0.0145528170767649	0.0314156208324192	0.0137211368213066	0.00680963699643407	0.0308053264637765	0.00747651606194142	0.0123971484534219	0.0247674802357978	0.0223298378415047	0.0031928262491501	0.00505353696558246	0.017890788463143	0.0235383526797817	0.0208690558652279	0.0332097919742956	0.0255761748236567	0.0253308194136837
OM5_C_5A	0.00689842649582109	0.0118230828764698	0.0247884376252019	0.0358519184209726	0.0412003997675573	0.0162579530156502	0	0.00769316552018718	0.01550151895686	0.00455517176272538	0.0105239316432949	0.0446445470995155	0.0163315508969675	0.024488857819922	0.0383633312554318	0.0121695127942669	0.0184883338572648	0.013103483024104	0.0307809391992453	0.0381512958830995	0.0353345229833607	0.0475615054950803	0.0397447611167761	0.0393590687332827
OM5_C_5B	0.00739457958951297	0.0109464819897085	0.0200725913210477	0.0306199459159436	0.035807488081139	0.0145528170767649	0.00769316552018718	0	0.0194276861328564	0.0102289139914907	0.00797051335070877	0.0391345119705316	0.0112125066533402	0.019628809339222	0.0330033034525433	0.00929653845697731	0.0156755873084199	0.00978739545108798	0.026738169926814	0.0335873454145589	0.0305261742085273	0.0425547250586508	0.0347627394276138	0.0339857168870582
OM5_C_5D	0.0120979602293995	0.0268499986292075	0.0392548198524691	0.0499497242408917	0.0550348128055894	0.0314156208324192	0.01550151895686	0.0194276861328564	0	0.0192242514332026	0.0255193763622535	0.0585315782312777	0.0303641198600753	0.0388553258418893	0.052404028450532	0.0149340828414115	0.033298236967926	0.0278299148601774	0.0455110983660745	0.0528132671611547	0.0498144632502594	0.0619092429407664	0.0541111356656457	0.0533624147482756
OM5_C_5E	0.0114209482915859	0.00958669149843071	0.0233310776573427	0.0344360345641928	0.0398998570240468	0.0137211368213066	0.00455517176272538	0.0102289139914907	0.0192242514332026	0	0.00929729768239579	0.0432988838913294	0.0156930717762561	0.023141122194027	0.0369899158408395	0.0162530719582564	0.0164287957822422	0.0118436675076558	0.0287961711017258	0.0362293883082459	0.0336194982470533	0.0458240786093318	0.0380797751217884	0.0379805033355789
