	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.00270748693601772	0.00521781557093937	0.00466289384008988	0.00750436450246884	0.00309592423265247	0.0022463725736283	0.00148119588699907	0.00809106492709794	0.0165350560077559	0.0150862099853339	0.0044039103722599	0.0177316730632912	0.00514584947274066	0.00209914476583389	0.0040961758549713	0.00070671575873109	0.00509251831163181	0.00853658876411379	0.00449092003831386	0.00267016981505903	0.00394276670497917	0.00581376665042224	0.011069582941376
OM5_C_4A	0.00270748693601772	0	0.00251034114069799	0.00195541560798139	0.00479691195844031	0.00580339405482451	0.000461115350462617	0.00418867691073398	0.00538361961447593	0.01924224091155	0.012378901884022	0.0071113674878368	0.0150244414583283	0.00243837451622968	0.0048066220884687	0.00138869434813297	0.00341420039487962	0.00238504297149646	0.00582914938405442	0.00178344074759316	0.00537764307199549	0.00665022867126467	0.00310629695949661	0.00836218453709949
OM5_C_4D	0.00521781557093937	0.00251034114069799	0	0.000554926494694667	0.00228658054927595	0.0083136925232342	0.00297145527748722	0.00669899322260166	0.00287329220049089	0.0217522131831248	0.00986866939187689	0.00962164813450301	0.012514267683716	7.19667795295565e-05	0.00731693211472117	0.00112164817314093	0.00592452363326934	0.000125298433844161	0.00331882541303934	0.00072690154220787	0.00788794669135838	0.00916051594498024	0.000595957460498983	0.00585188686098832
OM5_C_4E	0.00466289384008988	0.00195541560798139	0.000554926494694667	0	0.00284150576881494	0.00775877864697015	0.00241653018973785	0.00614407478333728	0.00342821676166064	0.0211973765589452	0.0104235756497261	0.00906673869888454	0.0130691619746939	0.000482959721261371	0.00676201530168331	0.000566721803213879	0.00536960336612446	0.000429628070974298	0.00387374938382332	0.00017197507230814	0.00733303151335704	0.00860560486777177	0.00115088382048724	0.00640680598959361
OM5_C_4F	0.00750436450246884	0.00479691195844031	0.00228658054927595	0.00284150576881494	0	0.0106002019781843	0.0052580232021606	0.00898552518846722	0.000586713015933378	0.0240383734791021	0.00758214955564587	0.0119081362876953	0.010227791081442	0.00235854719209197	0.00960345596027587	0.00340822563164674	0.00821106491003337	0.00241187873909124	0.0010322476374253	0.00301348032035036	0.0101744624880833	0.0114470119214261	0.00169062390390365	0.00356532321773607
OM5_C_4H	0.00309592423265247	0.00580339405482451	0.0083136925232342	0.00775877864697015	0.0106002019781843	0	0.00534228373695141	0.00161473094779855	0.0111868904264891	0.013439372664304	0.0181818344012174	0.00130799240193605	0.0208271933078317	0.00824172748169421	0.000996781742925595	0.0071920679882973	0.0023892103113839	0.00818839709632207	0.011632404664624	0.00758680714265443	0.000425755654224353	0.000846846102692032	0.00890963441701593	0.0141653359838034
OM5_C_5A	0.0022463725736283	0.000461115350462617	0.00297145527748722	0.00241653018973785	0.0052580232021606	0.00534228373695141	0	0.00372756409584016	0.00584472984068876	0.0187811840197484	0.0128399912933624	0.00665025981133065	0.0154855188040001	0.00289948871634596	0.00434551012942817	0.00184980928079872	0.00295308668209416	0.00284615721749216	0.00629025876245441	0.00224455544686706	0.00491653201377933	0.00618912000036975	0.00356741050660923	0.0088232878610288
OM5_C_5B	0.00148119588699907	0.00418867691073398	0.00669899322260166	0.00614407478333728	0.00898552518846722	0.00161473094779855	0.00372756409584016	0	0.00957222037613894	0.0150539892637141	0.0165672751036974	0.00292272118282091	0.0192126905626463	0.00662702756947307	0.000617949554240256	0.00557735982718531	0.000774480413463667	0.00657369673468491	0.0100177399950132	0.00597210193622279	0.00118897558076418	0.00246157586874601	0.00729494040811223	0.0125507062265196
OM5_C_5D	0.00809106492709794	0.00538361961447593	0.00287329220049089	0.00342821676166064	0.000586713015933378	0.0111868904264891	0.00584472984068876	0.00957222037613894	0	0.0246249643276897	0.00699544759338789	0.0124948184900081	0.00964109863427427	0.00294525876513724	0.0101901486956921	0.00399493582040579	0.00879776294885858	0.00299859025280767	0.000445534717168956	0.0036001910832695	0.0107611528175999	0.0120336964061521	0.00227733611993391	0.00297861241197217
OM5_C_5E	0.0165350560077559	0.01924224091155	0.0217522131831248	0.0211973765589452	0.0240383734791021	0.013439372664304	0.0187811840197484	0.0150539892637141	0.0246249643276897	0	0.0316184919245743	0.0121314548593036	0.0342631932822021	0.0216802583250542	0.0144360867259319	0.0206307417797752	0.0158284050476871	0.0216269354545275	0.0250704022641962	0.0210254284025929	0.0138651005565336	0.0125925766993793	0.0223480688586488	0.0276028638585593
