	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.0412299679051517	0.00576122699956171	0.0200109756924967	0.015359710501546	0.0175404415216982	0.0103364401457896	0.0264509844387398	0.00951103135025172	NA	0.00380293342802886	0.0102563242880219	0.0119009825061736	0.0178253415732409	NA	0.0111514741620089	0.017722600728084	0.0219791497537081	0.0165512349208255	0.0183992469791538	0.0520304566418714	0.000210771610532118	NA	0.0105462769759049
OM5_C_4A	0.0412299679051517	0	0.0355303471509556	0.0221027632165882	0.0565723279515258	0.0237172867128431	0.0312478869852448	0.0148206938207244	0.0359138637145802	NA	0.037432251072184	0.0500000766500259	0.0526764214115481	0.0585712763461845	NA	0.0301853498138396	0.0236009775903771	0.0210991846459348	0.0268808108124794	0.0567947348879152	0.0119581471551571	0.0413814525669391	NA	0.039259513613056
OM5_C_4D	0.00576122699956171	0.0355303471509556	0	0.0142787478844539	0.0210901623507614	0.0118994217552803	0.00533485794937813	0.0207873926710372	0.00657430770692377	NA	0.00200994106137518	0.0150310101750644	0.0175997314491128	0.0232299211805411	NA	0.00573908025245753	0.0121408093783318	0.0163134185387376	0.01198868866531	0.0227841648445536	0.0462774005153058	0.0058943276681649	NA	0.00958556740662724
OM5_C_4E	0.0200109756924967	0.0221027632165882	0.0142787478844539	0	0.0351865533854253	0.00530332311858058	0.0115402057871303	0.00855700720149131	0.0138190117668501	NA	0.0162845216620028	0.0280284248638566	0.0318740578862718	0.0367095399438301	NA	0.0101277268963146	0.00589253796518474	0.00248619597598489	0.0117146214570727	0.0347109262963287	0.0322124081706455	0.0201282714587362	NA	0.0172656877346451
OM5_C_4F	0.015359710501546	0.0565723279515258	0.0210901623507614	0.0351865533854253	0	0.032886544057008	0.0255196462772087	0.0417940862472721	0.0227060061223812	NA	0.0191613260899999	0.00917258678394003	0.00529839048378315	0.00532217515602145	NA	0.026457087243518	0.0330474891977534	0.0369904119618403	0.031200404428616	0.0116535730206146	0.0673071437235823	0.0152109028743342	NA	0.0212444657661712
OM5_C_4H	0.0175404415216982	0.0237172867128431	0.0118994217552803	0.00530332311858058	0.032886544057008	0	0.00764303960602637	0.00891323135815427	0.0139464330997105	NA	0.0137501233615811	0.0267567962152919	0.0290147166626282	0.0351116096908778	NA	0.00648369705971757	0.000697917105557079	0.007727593685003	0.00641185062597398	0.0341453068129532	0.034787248201096	0.017697518876555	NA	0.0178003473532404
OM5_C_5A	0.0103364401457896	0.0312478869852448	0.00533485794937813	0.0115402057871303	0.0255196462772087	0.00764303960602637	0	0.0164362103032601	0.0104326779269675	NA	0.00673382639064568	0.0202233941776439	0.0214464946491964	0.0281521954999198	NA	0.0014435808597064	0.00766576519593368	0.0139334279476421	0.00666464582315078	0.028083618136929	0.0424201769599116	0.0105173464472954	NA	0.0140906532716652
OM5_C_5B	0.0264509844387398	0.0148206938207244	0.0207873926710372	0.00855700720149131	0.0417940862472721	0.00891323135815427	0.0164362103032601	0	0.0219279080121316	NA	0.0226585385886466	0.0354980097763132	0.0378718829322577	0.0439526243909732	NA	0.0153699827141562	0.00878174430196394	0.008846214795154	0.0126641862682863	0.042642761992626	0.0261236590558268	0.0266070548243901	NA	0.0255731250882286
OM5_C_5D	0.00951103135025172	0.0359138637145802	0.00657430770692377	0.0138190117668501	0.0227060061223812	0.0139464330997105	0.0104326779269675	0.0219279080121316	0	NA	0.00753826930880931	0.0145849070633558	0.0205632922373592	0.0233658779640347	NA	0.00994866682972162	0.0144625083909823	0.0150452558471732	0.0166327280664399	0.0208984251392174	0.0456756798214906	0.0094970707959637	NA	0.00389393087712329
OM5_C_5E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_5F	0.00380293342802886	0.037432251072184	0.00200994106137518	0.0162845216620028	0.0191613260899999	0.0137501233615811	0.00673382639064568	0.0226585385886466	0.00753826930880931	NA	0	0.0134994436114251	0.0155946583299352	0.021479010241681	NA	0.00741290282696599	0.0139488572288463	0.0183223743180404	0.0132204812634797	0.0214370823325991	0.0482438110193859	0.00395198947404055	NA	0.00990750550558396
OM5_C_5G	0.0102563242880219	0.0500000766500259	0.0150310101750644	0.0280284248638566	0.00917258678394003	0.0267567962152919	0.0202233941776439	0.0354980097763132	0.0145849070633558	NA	0.0134994436114251	0	0.00989700412445975	0.0087829603916865	NA	0.0207687587648292	0.0270693790284479	0.0295145105481146	0.0266858874719798	0.00819291052660484	0.0601392987573363	0.0100484830734371	NA	0.0124368571193592
OM5_C_5H	0.0119009825061736	0.0526764214115481	0.0175997314491128	0.0318740578862718	0.00529839048378315	0.0290147166626282	0.0214464946491964	0.0378718829322577	0.0205632922373592	NA	0.0155946583299352	0.00989700412445975	0	0.010267082677891	NA	0.0225331943542393	0.0290963650395529	0.0338731655611799	0.0266757563637487	0.015373558898507	0.0637188297120125	0.0118031001031191	NA	0.0199948798575843
OM5_C_6A	0.0178253415732409	0.0585712763461845	0.0232299211805411	0.0367095399438301	0.00532217515602145	0.0351116096908778	0.0281521954999198	0.0439526243909732	0.0233658779640347	NA	0.021479010241681	0.0087829603916865	0.010267082677891	0	NA	0.028887790033463	0.035366542189701	0.0382577178425746	0.0342931662939999	0.00715435604949671	0.0688531522427232	0.0176402718579192	NA	0.0210841191568854
OM5_C_6B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_C_6D	0.0111514741620089	0.0301853498138396	0.00573908025245753	0.0101277268963146	0.026457087243518	0.00648369705971757	0.0014435808597064	0.0153699827141562	0.00994866682972162	NA	0.00741290282696599	0.0207687587648292	0.0225331943542393	0.028887790033463	NA	0	0.00659634717333515	0.0125060211592319	0.0067181203865379	0.028485850761396	0.0412469117746592	0.011319344793419	NA	0.0137365790701887
OM5_C_6F	0.017722600728084	0.0236009775903771	0.0121408093783318	0.00589253796518474	0.0330474891977534	0.000697917105557079	0.00766576519593368	0.00878174430196394	0.0144625083909823	NA	0.0139488572288463	0.0270693790284479	0.0290963650395529	0.035366542189701	NA	0.00659634717333515	0	0.00827939130191462	0.00584233513206801	0.0345267191119756	0.0347769363442204	0.0178849025822131	NA	0.0183307694327912
OM5_H_2H	0.0219791497537081	0.0210991846459348	0.0163134185387376	0.00248619597598489	0.0369904119618403	0.007727593685003	0.0139334279476421	0.008846214795154	0.0150452558471732	NA	0.0183223743180404	0.0295145105481146	0.0338731655611799	0.0382577178425746	NA	0.0125060211592319	0.00827939130191462	0	0.0141208830208507	0.0358699423242917	0.0306557507909956	0.0220834284877717	NA	0.0182054042332859
OM5_H_6A	0.0165512349208255	0.0268808108124794	0.01198868866531	0.0117146214570727	0.031200404428616	0.00641185062597398	0.00666464582315078	0.0126641862682863	0.0166327280664399	NA	0.0132204812634797	0.0266858874719798	0.0266757563637487	0.0342931662939999	NA	0.0067181203865379	0.00584233513206801	0.0141208830208507	0	0.0346521119717155	0.0385710863802539	0.0167486566353845	NA	0.020447757035643
OM5_H_6B	0.0183992469791538	0.0567947348879152	0.0227841648445536	0.0347109262963287	0.0116535730206146	0.0341453068129532	0.028083618136929	0.042642761992626	0.0208984251392174	NA	0.0214370823325991	0.00819291052660484	0.015373558898507	0.00715435604949671	NA	0.028485850761396	0.0345267191119756	0.0358699423242917	0.0346521119717155	0	0.0663557181505514	0.0181895583684967	NA	0.0177458995493744
OM5_H_6C	0.0520304566418714	0.0119581471551571	0.0462774005153058	0.0322124081706455	0.0673071437235823	0.034787248201096	0.0424201769599116	0.0261236590558268	0.0456756798214906	NA	0.0482438110193859	0.0601392987573363	0.0637188297120125	0.0688531522427232	NA	0.0412469117746592	0.0347769363442204	0.0306557507909956	0.0385710863802539	0.0663557181505514	0	0.052164810427363	NA	0.0486349065876538
OM5_H_6F	0.000210771610532118	0.0413814525669391	0.0058943276681649	0.0201282714587362	0.0152109028743342	0.017697518876555	0.0105173464472954	0.0266070548243901	0.0094970707959637	NA	0.00395198947404055	0.0100484830734371	0.0118031001031191	0.0176402718579192	NA	0.011319344793419	0.0178849025822131	0.0220834284877717	0.0167486566353845	0.0181895583684967	0.052164810427363	0	NA	0.0104554867747927
OM5_H_6G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM5_H_6H	0.0105462769759049	0.039259513613056	0.00958556740662724	0.0172656877346451	0.0212444657661712	0.0178003473532404	0.0140906532716652	0.0255731250882286	0.00389393087712329	NA	0.00990750550558396	0.0124368571193592	0.0199948798575843	0.0210841191568854	NA	0.0137365790701887	0.0183307694327912	0.0182054042332859	0.020447757035643	0.0177458995493744	0.0486349065876538	0.0104554867747927	NA	0
