	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_4E_2	0.00466289384008988	0.00271903762428352	0.00356827258620953	0.00195541560798139	0.023341075340142	0.0117693452489411	0.000554926494694667	0.00258637149032143	0.0155822206377771	0.0166407195915995	0	0.00665977353002147	0.000818229643452988	0.00284150576881494	0.00198419986331612	0.00775877864697015	0.00325840376577762	0.00442539615030939	0.00241653018973785	0.0027695691234492	0.00524910280045286	0.00614407478333728	0.0212417238323616	0.00262733916699528	0.00342821676166064	0.00477056879142555	0.0101786738929744	0.0211973765589452	0.0156877764650308	0.00260365951776833	0.00133860593516223	0.0104235756497261	0.00843509055657348	0.00785390424189682	0.00906673869888454	0.00135182971479621	0.00783951914147651	0.00753690899517537	0.0130691619746939	0.000482959721261371	0.00017268704643824	0.0053822370812818	0.00676201530168331	0.0107365572283776	0.0053318394323293	0.0109956630064652	0.000566721803213879	0.000655601654332144	0.00536960336612446	0.00431733596336937	0.00367138281761681	0.000838209920598507	0.000429628070974298	0.00312879687229375	0.00238049226071407	0.00387374938382332	0.00017197507230814	0.0143672694002998	0.0117103875794011	0.00733303151335704	0.00358374936977739	0.0037668441367077	0.00860560486777177	0.00111752282048364	0.00115088382048724	0.0166115558301406	0.00646006006784395	0.000368481493570686	0.00372328003561852	0.00640680598959361
OM5_C_4E_3	0.0113225430802238	0.00937875108389363	0.00309152698209699	0.00861514944565975	0.0299992092766462	0.0184286092715866	0.00610485502389035	0.00407342689916158	0.0222411809335478	0.0232995835874443	0.00665977353002147	0	0.00584155515834944	0.00381829336445292	0.00467559555329716	0.0144182890706479	0.00991810118259133	0.0022344007260255	0.00907625204953811	0.00942928113802849	0.0014106882176451	0.012803663203898	0.0279001088666566	0.00403245936264227	0.00323158291671922	0.00188922602042315	0.00351898509776974	0.0278557666776836	0.0223467273910798	0.00926337623194935	0.00799835423366237	0.00376389494031127	0.00177535243170887	0.0145134096904462	0.0157261770107974	0.00801157772202328	0.00117976747349575	0.0141964308584273	0.00640958681218334	0.00617682084294759	0.00683245779471941	0.0120418580670051	0.013421575313231	0.0173958918748894	0.00132795081992794	0.0176549804019201	0.00722648567941199	0.0060041811581627	0.01202922486899	0.00234246144353743	0.0103310670283327	0.00749796863714593	0.00623015177047365	0.0035310027309166	0.00904021509254792	0.00278604962301804	0.00683174583239935	0.0210263338154246	0.00505075404440382	0.0139925636856841	0.0102434364496608	0.010426525180988	0.0152650695151592	0.0055422653171133	0.00550890466274183	0.023270422548915	0.000199716510322139	0.00629129750269874	0.00293651930286816	0.000252971369593251
OM5_C_4F_1	0.0054811161044596	0.00353726448923078	0.00275004578306052	0.00277364368431287	0.0241591430014352	0.01258753220628	0.000263303191221034	0.00176814317008415	0.0164003767243485	0.0174588656352884	0.000818229643452988	0.00584155515834944	0	0.00202327778902818	0.00116597088910235	0.00857698909421902	0.00407662957248535	0.00360717112862657	0.00323475757482367	0.00358779589639173	0.00443087989267279	0.0069622920815642	0.0220598188008112	0.00180911089890288	0.00260998970795351	0.00395234460760592	0.00936047188687004	0.0220154720772173	0.0165059315788095	0.00342188658734286	0.00215683474426735	0.00960537505144589	0.00761687953929252	0.00867211423881205	0.00988494249893498	0.00217005851050518	0.0070213054523836	0.00835512047255871	0.0122509788200397	0.00033526996896594	0.000990916640303548	0.00620045709147798	0.00758023015503257	0.0115547511161716	0.00451361675865248	0.0118138552129434	0.00138495121969498	0.000162628020441289	0.00618782341849017	0.00349911069359663	0.00448960770065605	0.00165643916275964	0.000388601620960857	0.00231056932099892	0.0031987197042073	0.00305552316672703	0.000990204666479791	0.0151854362256988	0.0108921949542849	0.00815124391241625	0.00440197445703246	0.00458506879226742	0.00942381112341487	0.000299293273876497	0.000332654287591919	0.0174297021590968	0.00564184098365029	0.000449748197878728	0.0029050535230667	0.00558858671933151
OM5_C_4F_2	0.00750436450246884	0.00556052821541173	0.000726769425831606	0.00479691195844031	0.0261819711724029	0.0146106788554844	0.00228658054927595	0.000255134942083103	0.0184234392932097	0.0194819012213735	0.00284150576881494	0.00381829336445292	0.00202327778902818	0	0.000857307615625645	0.0106002019781843	0.00609988958524096	0.00158389743373734	0.0052580232021606	0.00561105929229216	0.00240760975017397	0.00898552518846722	0.0240827187531716	0.000214167167565514	0.000586713015933378	0.00192907228271355	0.0073372434076443	0.0240383734791021	0.0185289915278494	0.00544515105403677	0.00418010608449311	0.00758214955564587	0.00559363232186745	0.010695325815884	0.0119081362876953	0.00419332979067926	0.00499805283892885	0.0103783363547564	0.010227791081442	0.00235854719209197	0.00301419229216138	0.00822369845308847	0.00960345596027587	0.0135779170010935	0.0024903470268274	0.0138370164139409	0.00340822563164674	0.0021859055546661	0.00821106491003337	0.00147583660498288	0.00651286458984501	0.00367971259131846	0.00241187873909124	0.000287292007384918	0.0052219855493313	0.0010322476374253	0.00301348032035036	0.0172085278163167	0.00886898655880027	0.0101744624880833	0.00642523202934139	0.00660832492483831	0.0114470119214261	0.00172398488474403	0.00169062390390365	0.0194527385097847	0.00361857783391451	0.00247302519098859	0.000881777569207036	0.00356532321773607
OM5_C_4F_3	0.00664707199495901	0.00470322852552377	0.00158407669193989	0.00393961007134299	0.0253248633229665	0.0137534319738357	0.00142927392509346	0.000602172720227209	0.0175662293854965	0.0186247031207297	0.00198419986331612	0.00467559555329716	0.00116597088910235	0.000857307615625645	0	0.00974292561359004	0.00524259165953951	0.00244120387493899	0.00440072259968425	0.00475375976018675	0.00326491497748384	0.00812823968397843	0.0232255797477791	0.000643140489832496	0.00144402037430369	0.00278637826550138	0.00819453272490054	0.0231812338438645	0.017671782767506	0.00458785100954763	0.00332280268002307	0.00843943769536242	0.00645092896226219	0.00983805003869405	0.0110508684766126	0.00333602641633049	0.00585535155508086	0.00952105864129323	0.0110850641580614	0.0015012406505643	0.00215688664834219	0.00736640918145737	0.00874617376818983	0.0127206616037891	0.00334765210944036	0.0129797630929096	0.0025509206525996	0.00132859882002218	0.00735377557889405	0.0023331431747671	0.00565556813376483	0.00282240812496034	0.00155457226079183	0.00114459952332279	0.00436468484180859	0.0018895546607223	0.0021561746754076	0.0163513051822344	0.00972626790776786	0.00931718356123629	0.00556793525281448	0.00575102882312652	0.0105897409773325	0.000866677722405021	0.000833316715807707	0.0185955400748665	0.00447588052664086	0.00161571878744531	0.00173908471926085	0.00442262604071123
OM5_C_4H_1	0.00309592423265247	0.00503977846787213	0.0113269405895292	0.00580339405482451	0.0155832853954403	0.00401069527361343	0.0083136925232342	0.0103450769130791	0.00782377398993647	0.00888234336248667	0.00775877864697015	0.0144182890706479	0.00857698909421902	0.0106002019781843	0.00974292561359004	0	0.00450041494584295	0.0121840271554604	0.00534228373695141	0.00498924728163718	0.0130076944400495	0.00161473094779855	0.0134837241125982	0.0103860431344095	0.0111868904264891	0.0125291837552145	0.017936951735422	0.013439372664304	0.0079293365671641	0.00515515580749541	0.00642019620487173	0.0181818344012174	0.0161934947274681	9.5127633377202e-05	0.00130799240193605	0.00640697260836848	0.0155979626134476	0.000221874215449319	0.0208271933078317	0.00824172748169421	0.00758609518300258	0.00237657649287782	0.000996781742925595	0.00297786575750935	0.0130904269114092	0.00323698140145133	0.0071920679882973	0.00841436521273326	0.0023892103113839	0.0120759718556676	0.00408743682470659	0.00692058458615727	0.00818839709632207	0.0108874822788189	0.00537832137468716	0.011632404664624	0.00758680714265443	0.00660874940591888	0.019468540561346	0.000425755654224353	0.00417507015294897	0.00399197558812327	0.000846846102692032	0.00887627433233846	0.00890963441701593	0.00885317757959059	0.0142185870486455	0.00812725194998868	0.0114819416473007	0.0141653359838034
OM5_C_4H_2	0.00140449759529079	0.000539367826665755	0.00682664830922598	0.00130299108609729	0.020083207262683	0.00851105629163269	0.00381332782651159	0.00584475785880307	0.0123240367505625	0.0133825707397062	0.00325840376577762	0.00991810118259133	0.00407662957248535	0.00609988958524096	0.00524259165953951	0.00450041494584295	0	0.00768376076030762	0.000841875913927813	0.000488836197950491	0.00850745513043422	0.00288569137012889	0.0179837568337258	0.00588572513576214	0.00668659413926401	0.00802892844649155	0.0134369198795428	0.0179394075783377	0.0124295959572708	0.000654746206919595	0.00191980078468404	0.0136818148822641	0.0116933805999925	0.00459554188810135	0.00580839533700186	0.00190657701366065	0.0110978226164788	0.00427854223190441	0.0163273193459045	0.00374136140892765	0.00308571733225423	0.002123846440289	0.00350363872731417	0.00747824551266659	0.00859019044213828	0.00773735677172579	0.00269168371657548	0.00391400246864831	0.00211121261650407	0.00757570206795192	0.000412980793536947	0.00242019617749999	0.00368803001442488	0.00638717763512579	0.000877913906639888	0.00713212134090499	0.00308642930396252	0.0111090484400805	0.0149685890306983	0.00407466203555194	0.000325346943328385	0.000508442570948694	0.00534725388878156	0.00437592096076965	0.00440928174864506	0.0133534059788405	0.0097183914940753	0.00362688372222804	0.0069816538746075	0.00966513840647901
OM5_C_4H_3	0.00908822374365595	0.00714440338877596	0.000857128357631028	0.00638079223711481	0.0277654637036739	0.01619444407232	0.00387047301876734	0.00183903211238971	0.0200071309832594	0.0210655696500046	0.00442539615030939	0.0022344007260255	0.00360717112862657	0.00158389743373734	0.00244120387493899	0.0121840271554604	0.00768376076030762	0	0.00684190047585422	0.00719493410484197	0.000823713430574782	0.010569369462952	0.025666271713149	0.0017980643852859	0.000997184746278052	0.000345175223159564	0.00575336972957279	0.0256219276633127	0.0201126809537544	0.00702902704052107	0.0057639900114437	0.00599827771765791	0.00400974750235858	0.0122791497777017	0.0134919438714152	0.00577721364387732	0.00341416500020111	0.0119621643279038	0.00864394344973009	0.00394243941020939	0.00459808195357473	0.00980755073073019	0.0111872932688308	0.0151616993642914	0.000906450861264525	0.0154207945865412	0.00499211352512114	0.00376979836597591	0.00979491731494355	0.00010806091856917	0.00809673248415482	0.00526359916560722	0.00399577076720681	0.00129660563543013	0.00680586306642346	0.000551650115993735	0.00459736998480857	0.0187922446805124	0.007285125504471	0.0117582929821204	0.00800910063573049	0.00819219203371616	0.0130308259247671	0.00330787911905949	0.00327451823178753	0.0210364075958823	0.00203468453818929	0.00405691699738558	0.000702120212182056	0.00198142975434617
OM5_C_5A_1	0.0022463725736283	0.000302508135598849	0.00598478453861997	0.000461115350462617	0.0209249591688531	0.00935290864787197	0.00297145527748722	0.00500289063330764	0.0131658646937431	0.0142243903895561	0.00241653018973785	0.00907625204953811	0.00323475757482367	0.0052580232021606	0.00440072259968425	0.00534228373695141	0.000841875913927813	0.00684190047585422	0	0.000353039766995963	0.0076655986096463	0.00372756409584016	0.0188255327948174	0.00504385804295151	0.00584472984068876	0.00718706968985596	0.0125950943700122	0.0187811840197484	0.0132714231029739	0.000187129743009307	0.00107792548504549	0.0128399912933624	0.0108515424572473	0.00543741039933221	0.00665025981133065	0.00106470170237678	0.010255980576309	0.00512041165502713	0.0154855188040001	0.00289948871634596	0.0022438434740123	0.00296572048690783	0.00434551012942817	0.00832010300829133	0.00774833432177747	0.00857921303705768	0.00184980928079872	0.00307213012558409	0.00295308668209416	0.00673384131982347	0.00125485655371147	0.00157832139756073	0.00284615721749216	0.00554531224711564	3.60380028076903e-05	0.00629025876245441	0.00224455544686706	0.0119508850908023	0.0141267761258715	0.00491653201377933	0.00116722274463187	0.00135031828117504	0.00618912000036975	0.00353404964000664	0.00356741050660923	0.0141952258660024	0.00887654124277911	0.00278501080771369	0.00613979070198155	0.0088232878610288
OM5_C_5A_2	0.00189333333545224	5.05316343255658e-05	0.00633781957741259	0.000814155070831527	0.0205719726759748	0.0089998793283588	0.00332449381426174	0.00535592706119461	0.0128128458435804	0.0138713750815148	0.0027695691234492	0.00942928113802849	0.00358779589639173	0.00561105929229216	0.00475375976018675	0.00498924728163718	0.000488836197950491	0.00719493410484197	0.000353039766995963	0	0.0080186307104095	0.00337452589236556	0.0184725360870854	0.00539689441768045	0.00619776509236526	0.0075401026991377	0.0129481137658745	0.0184281871079054	0.0129184045936508	0.000165910027873766	0.00143096506007213	0.0131930098986958	0.0112045670448766	0.0050843740671889	0.00629722524578944	0.00141774128146856	0.0106090067621165	0.00476737492119571	0.0158385279053225	0.00325252730894928	0.00259688251555852	0.00261268168315561	0.00399247251858835	0.00796707147078804	0.00810136625967095	0.00822618203124061	0.00220284854057341	0.00342516858208191	0.00260004786965448	0.0070868751366776	0.000901816927342227	0.0019313607850932	0.00319919585057973	0.00589834793744093	0.000389077767612146	0.0066432933198782	0.00259759448793243	0.0115978625152962	0.0144797903290277	0.00456349503475894	0.000814183095760735	0.000997278681619258	0.00583608472018934	0.00388708769589707	0.00392044853154485	0.0138422104566751	0.00922957078807215	0.00313804948641547	0.00649282549944344	0.00917631752644087
OM5_C_5A_3	0.00991191091989591	0.00796810021753072	0.00168084136718979	0.00720449225796089	0.0285889470547767	0.0170180773557707	0.00469418114505227	0.00266274411238682	0.0208307233508376	0.0218891491772788	0.00524910280045286	0.0014106882176451	0.00443087989267279	0.00240760975017397	0.00326491497748384	0.0130076944400495	0.00850745513043422	0.000823713430574782	0.0076655986096463	0.0080186307104095	0	0.0113930478142639	0.0264897879622731	0.00262177643858353	0.00182089764632825	0.000478538255791656	0.00492966460646105	0.0264454445802085	0.0209362720697507	0.0078527243732851	0.00658769236338169	0.00517457337924321	0.00318603781143574	0.013102816363312	0.014315601087055	0.00660091594816109	0.00259045415804829	0.0127858332224441	0.00782024983943357	0.00476614735523313	0.00542178810776232	0.0106312337797502	0.0120109675630293	0.0159853422904319	8.27374522604005e-05	0.0162444351512737	0.00581581848273848	0.00459350674088957	0.0106186004390434	0.000931774319415426	0.00892042485767303	0.0060873032462425	0.00481947857588521	0.00212031826266855	0.00762956135212202	0.0013753633249054	0.00542107614108008	0.0196158509931384	0.00646142586917649	0.0125819633309864	0.00883279344119507	0.00901588393165292	0.0138544868030635	0.00413158855893262	0.00409822774375648	0.0218599874855529	0.00121097182842914	0.00488062464771485	0.00152583332962351	0.00115771699480946
OM5_C_5B_1	0.00148119588699907	0.00342505732011335	0.00971227220617012	0.00418867691073398	0.0171978649415559	0.00562541344164834	0.00669899322260166	0.00873039731552588	0.00943846314791506	0.0104970215582057	0.00614407478333728	0.012803663203898	0.0069622920815642	0.00898552518846722	0.00812823968397843	0.00161473094779855	0.00288569137012889	0.010569369462952	0.00372756409584016	0.00337452589236556	0.0113930478142639	0	0.0150983399977702	0.00877136398270574	0.00957222037613894	0.0109145306055926	0.0163223876108077	0.0150539892637141	0.00954402468865734	0.00354043522209849	0.00480548277948055	0.0165672751036974	0.0145788982312546	0.00170985848913237	0.00292272118282091	0.00479225909869874	0.0139833558607084	0.00139285690775183	0.0192126905626463	0.00662702756947307	0.00597138997107501	0.000761846572335936	0.000617949554240256	0.00459258895673086	0.0114757814401694	0.00485170345179845	0.00557735982718531	0.00679966677757625	0.000774480413463667	0.0104613127690076	0.00247271161364361	0.00530587449607184	0.00657369673468491	0.00927280873992837	0.00376360192001442	0.0100177399950132	0.00597210193622279	0.00822344958917554	0.0178540077626841	0.00118897558076418	0.00256034527268981	0.0023772500266306	0.00246157586874601	0.00726158001649564	0.00729494040811223	0.0104678560942574	0.0126039581042889	0.00651255107708216	0.00986727513505738	0.0125507062265196
OM5_C_5B_2	0.016579406015248	0.0185230616567299	0.024809335430455	0.0192865894141593	0.00209971518175689	0.00947320794062785	0.0217965600859334	0.0238276352986269	0.0056601587125771	0.00460157323304184	0.0212417238323616	0.0279001088666566	0.0220598188008112	0.0240827187531716	0.0232255797477791	0.0134837241125982	0.0179837568337258	0.025666271713149	0.0188255327948174	0.0184725360870854	0.0264897879622731	0.0150983399977702	0	0.0238685948802627	0.0246693091574462	0.026011365810815	0.0314180056783548	4.4354253071921e-05	0.00555459500269822	0.0186384260811187	0.0199033165754575	0.0316628306240278	0.0296749429768614	0.0133886024877522	0.0121758068266878	0.0198900946245687	0.029079538871394	0.0137055839803488	0.0343075292616491	0.0217246052764715	0.0210690639258003	0.0158601226806686	0.0144804377429109	0.0105060058642253	0.026572504904688	0.0102468990926144	0.0206750894217333	0.0218972183789144	0.0158727554103665	0.0255582357464472	0.0175708217901737	0.0204036414638327	0.0216712824418602	0.0243699514555309	0.0188615663085627	0.0251147467493448	0.0210697757889042	0.00687518877735336	0.032949224034033	0.0139094518243781	0.017658446112741	0.0174753702807938	0.0126369284898242	0.0223590602066868	0.0223924153527266	0.0046307396010314	0.0277004467535676	0.0216101459194389	0.0249643098295698	0.0276472062660829
OM5_C_5B_3	0.00729020147502504	0.0053463632989461	0.000940936541609603	0.00458274645582352	0.0259678551847722	0.0143965275724203	0.00207241374085129	4.09677747185017e-05	0.018209297432473	0.019267762361745	0.00262733916699528	0.00403245936264227	0.00180911089890288	0.000214167167565514	0.000643140489832496	0.0103860431344095	0.00588572513576214	0.0017980643852859	0.00504385804295151	0.00539689441768045	0.00262177643858353	0.00877136398270574	0.0238685948802627	0	0.000800880147848647	0.00214323913654972	0.00755140636193067	0.0238242494466909	0.0183148499588872	0.00523098604335501	0.00396594017272564	0.00779631222770944	0.00580779702054285	0.0104811671234982	0.0116939796444597	0.00397916388708368	0.00521221802710716	0.0101641771632004	0.0104419501195204	0.00214438040782193	0.00280002576410567	0.00800953626908125	0.00938929561211805	0.0133637635403743	0.00270451368316796	0.0136228634845318	0.00319405928891146	0.00197173871369601	0.00799690271054593	0.00169000358334227	0.00629870052765308	0.00346554638986432	0.00219771197319484	0.000501459164225782	0.00500782036210922	0.00124641470743061	0.00279931379199064	0.0169943827171867	0.00908314759717664	0.00996030298346604	0.00621106788282509	0.0063941609558432	0.0112328544730445	0.00150981791440503	0.00147645692554542	0.0192385995652343	0.00383274394824753	0.0022588584467409	0.00109594466361802	0.00377948936202099
OM5_C_5D_1	0.00809106492709794	0.00614723413865797	0.000140056431208749	0.00538361961447593	0.0267685396264655	0.0151973459240696	0.00287329220049089	0.000841847913286517	0.0190100799153597	0.0200685334460628	0.00342821676166064	0.00323158291671922	0.00260998970795351	0.000586713015933378	0.00144402037430369	0.0111868904264891	0.00668659413926401	0.000997184746278052	0.00584472984068876	0.00619776509236526	0.00182089764632825	0.00957222037613894	0.0246693091574462	0.000800880147848647	0	0.00134235980541667	0.00675054071299792	0.0246249643276897	0.0191156313331606	0.00603185725455891	0.00476681496403094	0.00699544759338789	0.00500692513861964	0.0112820138336699	0.0124948184900081	0.00478003864564424	0.00441134441379589	0.0109650257927345	0.00964109863427427	0.00294525876513724	0.00360090305409125	0.00881039644738811	0.0101901486956921	0.0141645902071278	0.00190363499719289	0.0144236881213599	0.00399493582040579	0.00277261731162545	0.00879776294885858	0.000889123861999783	0.00709956801421986	0.00426642234772621	0.00299859025280767	0.000299421026168638	0.00580869227054192	0.000445534717168956	0.0036001910832695	0.0177951775120103	0.00828228885788311	0.0107611528175999	0.00701193569932159	0.00719502807805909	0.0120336964061521	0.00231069707302278	0.00227733611993391	0.0200393709719786	0.00303186710129019	0.00305973663523407	0.000295064607275818	0.00297861241197217
OM5_C_5D_2	0.00943338849756792	0.00748957207364715	0.0012023034544937	0.00672596221485437	0.0281105441381437	0.0165395866588544	0.0042156462459226	0.00218420684371503	0.0203522566472547	0.0214106899952253	0.00477056879142555	0.00188922602042315	0.00395234460760592	0.00192907228271355	0.00278637826550138	0.0125291837552145	0.00802892844649155	0.000345175223159564	0.00718706968985596	0.0075401026991377	0.000478538255791656	0.0109145306055926	0.026011365810815	0.00214323913654972	0.00134235980541667	0	0.00540819832507663	0.025967022038214	0.020457806099458	0.00737419592983032	0.0061091609298689	0.00565310665634605	0.00366457408150419	0.0126243060901285	0.0138370963284133	0.00612238454310825	0.00306899106202977	0.0123073215893089	0.00829877703907698	0.00428761256562734	0.00494325439697475	0.0101527137972904	0.0115324527475526	0.0155068459310998	0.00056127570072759	0.015765940178978	0.00533728549019605	0.00411497169141487	0.0101400804122344	0.000453236135278004	0.00844189935787108	0.00560877077910625	0.00434094386860682	0.00164178059784912	0.00715103234196795	0.000896825278488678	0.00494254242903397	0.019137376117056	0.00693995648941542	0.0121034508410115	0.00835426768531029	0.00853735871374268	0.0133759798895822	0.00365305286369123	0.00361969200469149	0.0213815280912613	0.00168950973656845	0.00440209003602061	0.00104729534518568	0.00163625492874592
OM5_C_5D_3	0.0148413184586689	0.0128975851180308	0.00661048650223187	0.0121340039605187	0.0335169467981331	0.0219470907696562	0.00962376666769438	0.00759237330316877	0.0257594535183135	0.0268177918506686	0.0101786738929744	0.00351898509776974	0.00936047188687004	0.0073372434076443	0.00819453272490054	0.017936951735422	0.0134369198795428	0.00575336972957279	0.0125950943700122	0.0129481137658745	0.00492966460646105	0.0163223876108077	0.0314180056783548	0.00755140636193067	0.00675054071299792	0.00540819832507663	0	0.0313736667382772	0.0258649936848169	0.0127822134533096	0.0115172242356238	0.000244910999111032	0.00174363654715455	0.0180320685171153	0.0192447849461144	0.0115304474018557	0.00233922108361534	0.0177151023883718	0.00289062498394001	0.00969573106698369	0.0103513544910358	0.0155606093683666	0.0169402768521341	0.0209144238128063	0.00484692785697671	0.0211734999320791	0.0107453737317844	0.00952309476647427	0.0155479766042648	0.00586142935248612	0.0138498734947831	0.0110168505094658	0.00974906093405017	0.00704995667774762	0.0125590583850608	0.00630501273328267	0.0103506425439678	0.024544676843097	0.00153177865833471	0.0175112432547804	0.0137622455467114	0.0139453287602126	0.0187836972273124	0.00906118761592855	0.00902782756867986	0.0267886326211045	0.00371870067773412	0.00981020544174256	0.00645548067383551	0.00377195527194125
OM5_C_5E_1	0.0165350560077559	0.0184787127065225	0.0247649907083595	0.01924224091155	0.00214406936534648	0.00942885506906341	0.0217522131831248	0.023783289834708	0.005615804950819	0.00455721930404683	0.0211973765589452	0.0278557666776836	0.0220154720772173	0.0240383734791021	0.0231812338438645	0.013439372664304	0.0179394075783377	0.0256219276633127	0.0187811840197484	0.0184281871079054	0.0264454445802085	0.0150539892637141	4.4354253071921e-05	0.0238242494466909	0.0246249643276897	0.025967022038214	0.0313736667382772	0	0.00551024122269747	0.0185940771973761	0.0198589684476842	0.0316184919245743	0.0296306023782745	0.0133442509999112	0.0121314548593036	0.0198457464886326	0.0290351977282252	0.0136612326253878	0.0342631932822021	0.0216802583250542	0.0210247165390206	0.0158157723117824	0.0144360867259319	0.0104616533114087	0.02652816159087	0.010202546456721	0.0206307417797752	0.0218528715443714	0.0158284050476871	0.0255138916105851	0.0175264723072506	0.02035929364888	0.0216269354545275	0.0243256063976754	0.0188172175545493	0.0250704022641962	0.0210254284025929	0.00683083525033255	0.0329048866299969	0.0138651005565336	0.0176140966776548	0.0174310207460311	0.0125925766993793	0.0223147136894367	0.0223480688586488	0.00458638567617999	0.027656104391884	0.0215657988910372	0.024919965227343	0.0276028638585593
OM5_C_5E_2	0.0110251659130176	0.0129689332539289	0.0192556695987552	0.0137325089321546	0.00765427908581615	0.00391868491335746	0.0162426532230848	0.0182738870127029	0.000105564867982671	0.000953030264933295	0.0156877764650308	0.0223467273910798	0.0165059315788095	0.0185289915278494	0.017671782767506	0.0079293365671641	0.0124295959572708	0.0201126809537544	0.0132714231029739	0.0129184045936508	0.0209362720697507	0.00954402468865734	0.00555459500269822	0.0183148499588872	0.0191156313331606	0.020457806099458	0.0258649936848169	0.00551024122269747	0	0.0130843047725697	0.0143492764666096	0.026109846163975	0.0241217418034434	0.00783421100374348	0.00662136821660587	0.0143360536345402	0.0235262758266161	0.00815120575824007	0.0287548573551351	0.016170693092601	0.0155151042000799	0.0103058449843799	0.00892609358844022	0.00495151174195725	0.0210189966795922	0.00469239732887353	0.0151211019341849	0.0163433189937411	0.0103184783569025	0.0200046353633925	0.0120166368181171	0.0148496352023072	0.0161173663279046	0.0188162482511925	0.013307458869626	0.0195611073421189	0.0155158161139022	0.0013206113700496	0.0273963881413119	0.00835508233867916	0.01210426619802	0.0119211798337951	0.00708250712253789	0.0168051956402371	0.0168385533333512	0.000923863689140898	0.0221470457720813	0.0160562253132242	0.0194106573605675	0.0220938001098256
OM5_C_5E_3	0.00205924313523669	0.000115378394427356	0.00617191184118767	0.000648245074046978	0.0207378578924965	0.00916578454463779	0.00315858440121887	0.0051900186614185	0.0129787461815285	0.0140372737664246	0.00260365951776833	0.00926337623194935	0.00342188658734286	0.00544515105403677	0.00458785100954763	0.00515515580749541	0.000654746206919595	0.00702902704052107	0.000187129743009307	0.000165910027873766	0.0078527243732851	0.00354043522209849	0.0186384260811187	0.00523098604335501	0.00603185725455891	0.00737419592983032	0.0127822134533096	0.0185940771973761	0.0130843047725697	0	0.00126505513834376	0.0130271099603125	0.011038664273387	0.00525028253621384	0.00646313289786266	0.00125183135764927	0.0104431032330488	0.00493328357552427	0.0156726324622367	0.00308661786885979	0.00243097285735648	0.00277859128665009	0.00415838157657791	0.0081329777181144	0.00793546000000132	0.00839208803154826	0.00203693877546821	0.00325925920782631	0.00276595747707046	0.00692096798290293	0.0010677268987703	0.00176545095693204	0.00303328639088779	0.00573243989021601	0.000223167745287955	0.00647738581321495	0.00243168482993835	0.011763764590665	0.0143138924735006	0.00472940380206066	0.000980093076786257	0.00116318864139973	0.00600199270305453	0.00372117851496924	0.00375453936554103	0.0140081091888594	0.0090636656651332	0.00297214000462994	0.00632691787832582	0.00901041234647217
