	OM5_B_B_1	OM5_B_B_2	OM5_B_B_3	OM5_C_4A_1	OM5_C_4A_2	OM5_C_4A_3	OM5_C_4D_1	OM5_C_4D_2	OM5_C_4D_3	OM5_C_4E_1	OM5_C_4E_2	OM5_C_4E_3	OM5_C_4F_1	OM5_C_4F_2	OM5_C_4F_3	OM5_C_4H_1	OM5_C_4H_2	OM5_C_4H_3	OM5_C_5A_1	OM5_C_5A_2	OM5_C_5A_3	OM5_C_5B_1	OM5_C_5B_2	OM5_C_5B_3	OM5_C_5D_1	OM5_C_5D_2	OM5_C_5D_3	OM5_C_5E_1	OM5_C_5E_2	OM5_C_5E_3	OM5_C_5F_1	OM5_C_5F_2	OM5_C_5F_3	OM5_C_5G_1	OM5_C_5G_2	OM5_C_5G_3	OM5_C_5H_1	OM5_C_5H_2	OM5_C_5H_3	OM5_C_6A_1	OM5_C_6A_2	OM5_C_6A_3	OM5_C_6B_1	OM5_C_6B_2	OM5_C_6B_3	OM5_C_6D_1	OM5_C_6D_2	OM5_C_6D_3	OM5_C_6F_1	OM5_C_6F_2	OM5_C_6F_3	OM5_H_2H_2	OM5_H_2H_3	OM5_H_6A_1	OM5_H_6A_2	OM5_H_6A_3	OM5_H_6B_1	OM5_H_6B_2	OM5_H_6B_3	OM5_H_6C_2	OM5_H_6C_3	OM5_H_6F_1	OM5_H_6F_2	OM5_H_6F_3	OM5_H_6G_1	OM5_H_6G_2	OM5_H_6G_3	OM5_H_6H_1	OM5_H_6H_2	OM5_H_6H_3
OM5_C_4E_2	0.0199008173364192	0.0156192085504049	0.0123552864988674	0.0282950757358802	0.0160755726104184	0.0238414294009514	0.00722993624536695	0.0131588610217157	0.0152022986396395	0.0167090004586835	0	0.00474644554077185	0.0217757232704275	0.013404989048641	0.0115103488841278	0.0228424660698633	0.0157758178566252	0.0140954037426621	0.00946292267897772	0.0120061621629298	0.0117324863304532	0.0161345895981092	0.0194563005972704	0.0100221370275778	0.0120591047576268	0.0132365393453613	0.00588178181606621	0.0189209123384699	0.0250143039850682	0.0100976182937981	0.0127364640715232	0.0084957982114096	0.0102563390764186	0.0293102180720988	0.0352273107589239	0.0326087937046432	0.0101804721785533	0.0110166415789544	0.0140268833006901	0.0261175998290441	0.0125503541654709	0.00901930732913329	0.00671802713425992	0.0102336220174714	0.0123253797095617	0.0189338080408189	0.0136927082373671	0.0109415679101445	0.0142611216881012	0.0089664007737645	0.00909272470319532	0.0137906227609395	0.00821675881365797	0.0068122956802615	0.0165174252088767	0.0113054051095935	0.00469508094350121	0.0172747553704593	0.00686473991044592	0.0216129170126701	0.0124469844384055	0.0109379689241988	0.0127800239193029	0.00762458043949823	0.012476592823862	0.0254891892270658	0.00564604993652919	0.105474893607751	0.118373659692059	0.0695115851933042
OM5_C_4E_3	0.0194973800553951	0.0159811578788643	0.00832444271299273	0.0284030808548585	0.0168687249617805	0.0228895399217937	0.00384780011857301	0.0112479192597112	0.0138736459706824	0.016719898940111	0.00474644554077185	0	0.0236428528562586	0.0134434908607626	0.00973461681687003	0.0236133146352475	0.0164740477870641	0.0144079822551017	0.00534389021791986	0.010502331774992	0.0072567373030273	0.0150110712487706	0.0188783122116814	0.00842052138913754	0.0125351390521286	0.0116810748050019	0.00786820732696355	0.0178873270003081	0.024947942737021	0.00984380451291114	0.0100697225371141	0.00494185049940187	0.00604534614084087	0.0305957762588419	0.0370375433891685	0.0329443451767823	0.00728520978763921	0.0070422200789489	0.0120190666493271	0.0271535837815329	0.00951165150509154	0.00712833233664177	0.00995764108760675	0.00942466327743465	0.0103311018181745	0.0201213996626386	0.0142237450808736	0.0113999295056987	0.0119441811816429	0.00751429371264794	0.0058895579826995	0.015369769131897	0.00619662071931913	0.00308984764855225	0.0160280324438699	0.00905512110865058	0.00629657868762706	0.0177694957648897	0.00657894539560326	0.0211894411768382	0.0084751419069586	0.00674099821491423	0.00815934551249508	0.00659570051222683	0.0124777355605668	0.0257954622060477	0.00199644212234792	0.106904171898279	0.120222104791022	0.0705769954251698
OM5_C_4F_1	0.0109385389567232	0.0106313347157883	0.0258291884360258	0.0137698526550819	0.0109337950415677	0.0139558493789092	0.0223882025789126	0.0187319284106853	0.0364716806792598	0.0116620318124543	0.0217757232704275	0.0236428528562586	0	0.0349316543918233	0.0322435547958746	0.011405113811193	0.00962165636614534	0.0118227756595961	0.0232154515966434	0.016656019584948	0.0270415147610202	0.0148335533135844	0.015144628847516	0.01784241479009	0.012872508758166	0.0164694007563707	0.0163694459562516	0.0146327522488965	0.0113798351592777	0.0171969767863833	0.0321152001974792	0.0230449669286183	0.0261399328003398	0.00958824117743386	0.0143332117912212	0.0140373401772638	0.0220554634896714	0.0251135088985652	0.0346433343595113	0.00718778493452142	0.0209698410694253	0.0208391686492185	0.0192117463316264	0.0168715435105601	0.0316716125004426	0.00630868210300817	0.0107795277666086	0.0157241284779788	0.0218277708686068	0.0249011025777392	0.0247977413536975	0.0102506776663254	0.0233169897253832	0.0252726976582822	0.0146928719630872	0.0230416665607044	0.0186133430945559	0.00980790281700723	0.0186304132760985	0.0124257144205489	0.0268756845461636	0.0243471615019605	0.0299158866138023	0.0282985392005399	0.0136639291374155	0.0101089163431306	0.0232866051293504	0.0841879542855313	0.097021255980045	0.0487874081832847
OM5_C_4F_2	0.032593467309377	0.0285091754543612	0.0183664670278102	0.0409358980796876	0.0285759867071357	0.0361598746977653	0.0167733039829415	0.0241089679953785	0.00549996605411787	0.0292404753918069	0.013404989048641	0.0134434908607626	0.0349316543918233	0	0.0084798087259542	0.0354159220830288	0.0288425058018552	0.0266622529323465	0.0178853594137127	0.0235922927795312	0.0171053550281068	0.0275469068544461	0.0310467241667295	0.0214488614206632	0.0251601364783831	0.024646891252484	0.0189654089283908	0.0306534628514474	0.0377461919879344	0.0211620968145907	0.0107969668300909	0.0169201776273218	0.0158304571449494	0.0423127406231051	0.0482530123455429	0.0456146778505425	0.0189817769637363	0.0176140956657193	0.00786799690140891	0.0392580644723494	0.0221713871928869	0.0185900701687479	0.0176930741443743	0.0218008341001483	0.0101454713009218	0.0322938411896186	0.0268916206275863	0.0225871975343094	0.0229263744614788	0.0147845893396528	0.0153974809022042	0.0266111034391276	0.0172549477759015	0.0133895902028691	0.0283846516898179	0.0198877995382159	0.0174585543699654	0.0299424135687647	0.0188451160524703	0.0339895389307753	0.0171535181966415	0.0183890039235819	0.0150441087207069	0.00923729974984244	0.0246183271244706	0.0383648952203154	0.0147194413786445	0.118569131322999	0.131214210816921	0.0825421071700747
OM5_C_4F_3	0.0284818758182081	0.0242471838137765	0.0132548239842562	0.0370790336213134	0.0261520806815634	0.0312547126047214	0.0116289010365399	0.0182355614062571	0.00662345654548109	0.0261043630132257	0.0115103488841278	0.00973461681687003	0.0322435547958746	0.0084798087259542	0	0.0318743336394842	0.0247837343406995	0.0236334436983064	0.0130920288200359	0.0191153023715757	0.0107488016472079	0.0238199574173034	0.0279067605918841	0.0165396808200102	0.0213044935031665	0.0208284023699046	0.0163432095180231	0.0262654754997322	0.0342148239996245	0.0177212658417588	0.00914769311830824	0.0135233520103888	0.0122121034618429	0.0394793974793887	0.0457805755063196	0.0417036980081181	0.0141585056553133	0.0123705515121156	0.00467098103361331	0.035610188022981	0.017629985577066	0.015007806559418	0.0164673599862791	0.0191155618700489	0.00551060095677635	0.0289267497371328	0.0231328965440994	0.0183479235137931	0.0171379502515436	0.0134524014210216	0.0103612393169092	0.0243828524743448	0.01186659034375	0.00980202557539897	0.0244624388562761	0.0156613141599766	0.0151255612280707	0.0258157388920964	0.0141123179031362	0.0306244571799994	0.0121221479807627	0.0140456251874356	0.010100357701564	0.00487893434221562	0.0209317471283431	0.0347883766464588	0.010662964785746	0.115624311299124	0.128663103719799	0.0791598776930885
OM5_C_4H_1	0.0128024001716196	0.00949518896655029	0.0233428989991343	0.00725566061247906	0.00919259034860951	0.0123769914531262	0.0221323770830779	0.0161835537954252	0.035834011302036	0.0096592807576669	0.0228424660698633	0.0236133146352475	0.011405113811193	0.0354159220830288	0.0318743336394842	0	0.00895853501018753	0.0105783805365754	0.0221826811197979	0.0149990068805271	0.0261098017698039	0.0158347333904605	0.00952884257593833	0.0184652864623557	0.0137563063125553	0.0150539726700555	0.0188916146548603	0.0106504270784585	0.00971496574443327	0.0164444514357653	0.0297506881164196	0.0218568346736399	0.0242570019839462	0.0103345865974046	0.016854008172233	0.0133488819021494	0.0199143175880952	0.0227490484047387	0.0348728771722266	0.00885219425395557	0.018337002547699	0.0187112111822785	0.0231341570399031	0.0168027468433865	0.0317193921133047	0.0105278537045047	0.0128247483866152	0.0163540902214796	0.0205085198609066	0.0227822433932588	0.0244512856533806	0.0105319289754397	0.0222296064375338	0.0239994385626398	0.00886698399538569	0.0187612495262503	0.0193932010533294	0.0102859100970245	0.0196659158574386	0.0113708978343336	0.026358259858268	0.0230039067032827	0.0286656204667736	0.0291929367942187	0.0135497102059452	0.00723601441774171	0.0229988446828062	0.0852440031923274	0.0986196734113623	0.0478804198081507
OM5_C_4H_2	0.00833202876150914	0.00136052039656021	0.0173208285275135	0.0135523956240615	0.00722809219872197	0.0104777351276047	0.0146886267699647	0.00949315532106845	0.0293328272746945	0.00688358110091354	0.0157758178566252	0.0164740477870641	0.00962165636614534	0.0288425058018552	0.0247837343406995	0.00895853501018753	0	0.00567824778232888	0.0153565881151919	0.00826446718457654	0.0189482795780846	0.0096967893626305	0.0101270616907141	0.0102853578489368	0.00657130720240093	0.00925026025894094	0.0110647582568535	0.00775220761280224	0.0116198231861897	0.0098098572197093	0.0243096644607471	0.0156271831945915	0.0183450190632014	0.0151380706517111	0.0217218455860952	0.0173654871161046	0.01353916505176	0.0165474383352471	0.027548086686963	0.0109716595044915	0.0127362505436098	0.0128270939890111	0.0157335029540773	0.0107635744195943	0.0243964850898823	0.00693014381717118	0.0053352334046309	0.00847268486807998	0.0135845982285741	0.0177464240416079	0.0170897447918875	0.00651546389820402	0.015474847138867	0.017667934599421	0.00681426174058531	0.0143937710408568	0.0126448539263119	0.00380260714566698	0.0114320676201346	0.0105693866227574	0.0192079526854359	0.0166629370366011	0.0220313415937946	0.0215983674838106	0.00637396894687435	0.0108723044811045	0.01597204133148	0.0911627908714879	0.104416259044503	0.0544983541862906
OM5_C_4H_3	0.00884775999190669	0.00550943905984796	0.0150491788058924	0.0146404907068777	0.00345942581818311	0.0119377858927778	0.013332285778333	0.0100219365948104	0.0273524920599939	0.00355714547797695	0.0140954037426621	0.0144079822551017	0.0118227756595961	0.0266622529323465	0.0236334436983064	0.0105783805365754	0.00567824778232888	0	0.0130845604589403	0.00640022009992659	0.0175413513254544	0.00746892256108191	0.00674510332289733	0.00965894344319639	0.00681072476518638	0.00575905218847648	0.00981821496974329	0.00701944889789065	0.0114694051582986	0.00786125359647884	0.0215047177362381	0.0124431150165762	0.015223687265984	0.0165691665600397	0.023535782385223	0.0192416236889496	0.0115723511430066	0.0144521107434469	0.0259525225467595	0.0139259878792389	0.00993022591537497	0.00998350801852058	0.0148018772645644	0.00657676655431702	0.0230653669548026	0.00910098443310036	0.00604502827518955	0.00930222208027398	0.0134869416985036	0.014209429590229	0.0155189291736815	0.00408726328773517	0.014758651901013	0.0151720077383059	0.00517550166330735	0.0120707026621764	0.0105348299191328	0.00718642929714347	0.0113477552438778	0.00882842604562101	0.0172307038969749	0.0138607089402983	0.0196663048186062	0.0203954693446924	0.0051183098802301	0.0117561654316644	0.0139774918011885	0.0932091296278716	0.106632778163153	0.0565276559777414
OM5_C_5A_1	0.0167745854007161	0.0145976169583123	0.00573090071764731	0.0259433450516542	0.0158142303166348	0.0195254560796415	0.00345877552380284	0.00844142997296284	0.0173693049838236	0.0146964436454204	0.00946292267897772	0.00534389021791986	0.0232154515966434	0.0178853594137127	0.0130920288200359	0.0221826811197979	0.0153565881151919	0.0130845604589403	0	0.0078754704004237	0.00490695152075486	0.0123204708324547	0.016316080257949	0.00658101776688587	0.0115220910879261	0.00864120662713513	0.009798114235183	0.0149340461289321	0.0222830793716116	0.00976595050048358	0.0119784856584083	0.00314704123156448	0.00444809847322241	0.0292676938803237	0.0361005846309234	0.0305365624368837	0.0055295961112112	0.00486193424340189	0.0150197931734202	0.0257135034566831	0.00525046619577716	0.00657357440309988	0.0131539963154694	0.00794072936221596	0.0132045089117905	0.0190331796401062	0.0129873561518141	0.0116821670468202	0.00996872306803864	0.0091882035384873	0.00661024079674331	0.0152934327564548	0.00660814065823728	0.00537514016218561	0.0138670287773985	0.00755199212863828	0.008506298803106	0.0165268028267072	0.00743123722613444	0.0183341657023164	0.00702670867454817	0.00220723035196216	0.00685232824439863	0.0108726469697429	0.0114792715836764	0.0235535030634161	0.0044470513361074	0.105060924357585	0.118872989228858	0.0685303974494674
OM5_C_5A_2	0.0106090198847481	0.00727434432293276	0.00947190993558185	0.0186089764081646	0.00966852608553304	0.0127623032326264	0.00852752772237403	0.0047265776906823	0.0233418493823148	0.00833746251017196	0.0120061621629298	0.010502331774992	0.016656019584948	0.0235922927795312	0.0191153023715757	0.0149990068805271	0.00826446718457654	0.00640022009992659	0.0078754704004237	0	0.0117405831335386	0.00659557613241076	0.0102256497077016	0.00471397593053878	0.00733945019023714	0.00312988405489491	0.00882541120289961	0.0074715681986794	0.0155142282921656	0.00556952700524081	0.017568360424957	0.00844421961410655	0.0107554625024301	0.0218971042611964	0.0290065859025157	0.0230928839025951	0.00621718277709435	0.00892037006012738	0.0213337011034853	0.0181776634998867	0.00481503049976823	0.00619953231549793	0.0143006709562917	0.00573152943652284	0.0183685763096008	0.0130777502746898	0.00766049377875067	0.00714907057664669	0.00802511399324643	0.0117255783369361	0.0103767476658016	0.00961764821716066	0.0107097418266917	0.0112281619426936	0.0070216488602306	0.00867625225719139	0.00936490680958492	0.00906261343471573	0.00768022079556944	0.0123210782377496	0.0116362366967581	0.00894216922288842	0.014344832332114	0.0163784570830131	0.00469461528204503	0.0161725430045936	0.00999491885183023	0.0979901350823751	0.111608311810263	0.0611059713205202
OM5_C_5A_3	0.0203018484790541	0.0181156719014886	0.00658645549930896	0.0297843427815097	0.0204405436837876	0.0225482788004294	0.00552200639729771	0.0107131524683229	0.0156112233891514	0.0191765728561997	0.0117324863304532	0.0072567373030273	0.0270415147610202	0.0171053550281068	0.0107488016472079	0.0261098017698039	0.0189482795780846	0.0175413513254544	0.00490695152075486	0.0117405831335386	0	0.015924523962757	0.0207364876281335	0.00940768941020738	0.0152440893553148	0.0129823900770953	0.0131149871787438	0.0185092353070214	0.0263126583938243	0.0132357628830177	0.0117218662454674	0.00743023808010977	0.00666087818428517	0.0333624544781142	0.0401612600748537	0.0341363217375603	0.00816476636916087	0.00603277099870674	0.0124180212814863	0.0293463022160647	0.00919966440972015	0.0102484570258172	0.0155595305231361	0.012740161940948	0.0110568593614614	0.0228150740605709	0.0167418999490738	0.0142621389237975	0.0107805588160726	0.0120746160430474	0.00671577687626449	0.0197410370900121	0.00770148363129227	0.00727184049058784	0.0178918142345219	0.0106504448306532	0.0121697173246306	0.0198497018235065	0.00964279648103188	0.0225024745388666	0.00607151109827466	0.00560021376293252	0.00453557125516117	0.00970689816289703	0.015197544902595	0.027531909513244	0.00676286248954198	0.108733047645789	0.122580036103497	0.0722118797369097
OM5_C_5B_1	0.0077519889385712	0.00881464019545143	0.0137901485011953	0.0174229113511063	0.0101837600100081	0.0102935445092633	0.0133495202979224	0.0102261013878968	0.0276345845133289	0.00845909471260277	0.0161345895981092	0.0150110712487706	0.0148335533135844	0.0275469068544461	0.0238199574173034	0.0158347333904605	0.0096967893626305	0.00746892256108191	0.0123204708324547	0.00659557613241076	0.015924523962757	0	0.0106806855038161	0.00826176753630355	0.010127622450775	0.00539166164255928	0.0115968163785299	0.00712707110939565	0.0130395687032054	0.0089065347723931	0.0222289862920671	0.0127486014925662	0.0150950188021844	0.0197167000502336	0.0268587259680588	0.0201758296260633	0.0112945216009734	0.0137734392134857	0.0251551226486045	0.016239402187197	0.00939467258802448	0.0111474406257857	0.0167462091932649	0.00808592035621539	0.0221324317763608	0.0125683281363997	0.00870795800353924	0.00998279502163546	0.010868681126711	0.0159906405187455	0.0141637434783618	0.0108607831412656	0.0162951642385909	0.0162206566154217	0.00989211994137038	0.0147839056185236	0.0134447438912598	0.00869716551236953	0.0119886873124056	0.0100020438963046	0.0144085510683877	0.0128619448641727	0.0182154461929437	0.020505125682365	0.00632046305848547	0.0141430682699861	0.0147612662096341	0.094926339274311	0.108557009226552	0.0584796331435937
OM5_C_5B_2	0.0105021515626459	0.00986697631887196	0.017474404672772	0.0114630574468336	0.00606420575659094	0.0113500144465408	0.0175600641187249	0.0130851420765901	0.0312694602016057	0.00482789846459635	0.0194563005972704	0.0188783122116814	0.015144628847516	0.0310467241667295	0.0279067605918841	0.00952884257593833	0.0101270616907141	0.00674510332289733	0.016316080257949	0.0102256497077016	0.0207364876281335	0.0106806855038161	0	0.0145503721185892	0.0116272352263702	0.00861563683728435	0.0160193214763199	0.006947199544997	0.00918101392293999	0.0129468416987934	0.02416983727991	0.0155358771856218	0.0177019635698562	0.0160035363777671	0.0231999250148962	0.0175825853124403	0.0149474500899885	0.0172326169591567	0.0302366199879047	0.0147669281898803	0.0117322112635999	0.0135677104635205	0.0206813130364301	0.010613911173236	0.0275273944982586	0.0121968160526998	0.0110850971385905	0.0150940716955468	0.0170757987497884	0.0172066567164304	0.0198243663128071	0.00923782381472087	0.0185185167093521	0.0187017892910499	0.0052239548261609	0.0136635376632466	0.0156373008454014	0.0114330145809719	0.0168375194658461	0.00697949531976213	0.0206861835184314	0.0163608648141334	0.0223727438169356	0.0253185866667437	0.01074531142881	0.0100465303137359	0.0181462349599916	0.0909745658180403	0.104955250793901	0.0538664798633714
OM5_C_5B_3	0.012156610523958	0.00949498630137298	0.00952113023784937	0.0221667151483952	0.0128788808614675	0.0151272759972768	0.0059204480179539	0.0056361842802351	0.0213980680573105	0.011697183876975	0.0100221370275778	0.00842052138913754	0.01784241479009	0.0214488614206632	0.0165396808200102	0.0184652864623557	0.0102853578489368	0.00965894344319639	0.00658101776688587	0.00471397593053878	0.00940768941020738	0.00826176753630355	0.0145503721185892	0	0.00765631106302496	0.00658631231402736	0.00682460129671338	0.0113959164569516	0.0185358256104292	0.00684951273710862	0.0170853273383062	0.00814092635200026	0.0105044546500796	0.0245734487695543	0.0312610443762906	0.0257602734516563	0.00666985038294683	0.00873002225601135	0.0186111626933447	0.0203784277580292	0.00694495014223051	0.00754285716141401	0.0116763634134005	0.00713989558009136	0.0158193183997493	0.0142599266865654	0.00824699750175115	0.00661118734599572	0.00749177041581155	0.0124613475630485	0.00825441483410511	0.0118756389699452	0.00887436358507401	0.0101882579307363	0.0113719903198887	0.0105357455310466	0.00830484709352507	0.0108846145196976	0.00430276299088368	0.0152553423856271	0.00979475089644704	0.0083074637326203	0.0127177415747435	0.0132919207166016	0.00678645067825036	0.0193205897406455	0.00802101810420898	0.10026758665534	0.113761080426272	0.0638974834307214
OM5_C_5D_1	0.00918435603796832	0.00677569171255345	0.0154119762049772	0.0179729636906615	0.008463552482182	0.0134893456670346	0.0105010826298149	0.0086046386390858	0.0261714959309402	0.00751505782600201	0.0120591047576268	0.0125351390521286	0.012872508758166	0.0251601364783831	0.0213044935031665	0.0137563063125553	0.00657130720240093	0.00681072476518638	0.0115220910879261	0.00733945019023714	0.0152440893553148	0.010127622450775	0.0116272352263702	0.00765631106302496	0	0.00782227723934541	0.0075456693391175	0.0110822708842461	0.0142426980043887	0.0101958147560499	0.0214356092472774	0.0117320076582162	0.0148373956784307	0.019592379075598	0.025608136393519	0.0218646618793844	0.0121184642552775	0.0143851455938018	0.0241515855043027	0.0161458432953845	0.0104305431701253	0.0113858366213346	0.0110829076259679	0.00739274268784317	0.0218528385486769	0.00792958086545502	0.00264067536604288	0.00963806251645309	0.014000557420469	0.0155794452107311	0.0149215611014055	0.00731772662212811	0.0108513283592775	0.0137933142210935	0.00919967575494217	0.012000492583442	0.00805135780252792	0.00944358730296962	0.00791655887157747	0.011353988419682	0.0169209216192969	0.0127379988637975	0.0182314543732246	0.0177949917405787	0.00806268098899344	0.015067179990262	0.0115371251891611	0.0948248883957238	0.108433608890675	0.0589185767322212
OM5_C_5D_2	0.00959458803240589	0.00841935890322043	0.0106619241740955	0.0179273069879258	0.00861096241361908	0.0122631191846257	0.00998467444946025	0.00738058742994735	0.0246785671698049	0.00687843023216657	0.0132365393453613	0.0116810748050019	0.0164694007563707	0.024646891252484	0.0208284023699046	0.0150539726700555	0.00925026025894094	0.00575905218847648	0.00864120662713513	0.00312988405489491	0.0129823900770953	0.00539166164255928	0.00861563683728435	0.00658631231402736	0.00782227723934541	0	0.00982013798502418	0.00725348358563725	0.0140720500848538	0.00729639908386557	0.0184923145889067	0.00861374024332257	0.0111000444044141	0.0212243388998453	0.0283784853288698	0.0223824897244509	0.00807777287818985	0.0103510147904539	0.0227447224363758	0.0181006022670741	0.00492128363312255	0.00749164487524575	0.0149579216015433	0.00436199786488973	0.0200734874180544	0.0127919207962669	0.00779959833493221	0.00958915844282918	0.0103623502173113	0.0122575078048347	0.0120920062041041	0.00934724023320077	0.0122778614228372	0.0121795019775872	0.00713770054027282	0.00970753853454319	0.010031952832634	0.010081172258741	0.00971356813988885	0.0103405900838871	0.0127380484343031	0.00905166400140373	0.0150283181033958	0.0179242631367388	0.0059873844770011	0.0152981702019932	0.0110598270785541	0.0970913861311206	0.110903454538857	0.0603858521071284
OM5_C_5D_3	0.0145875543921219	0.011003358270948	0.0133477661750245	0.0237777047859452	0.0119953557769735	0.0189514336105201	0.00792019686769914	0.0108562795567284	0.0205251899391693	0.0123818760710455	0.00588178181606621	0.00786820732696355	0.0163694459562516	0.0189654089283908	0.0163432095180231	0.0188916146548603	0.0110647582568535	0.00981821496974329	0.009798114235183	0.00882541120289961	0.0131149871787438	0.0115968163785299	0.0160193214763199	0.00682460129671338	0.0075456693391175	0.00982013798502418	0	0.0149308151665191	0.0200547828866827	0.00774956411853286	0.0172492383206121	0.00941733135525125	0.0122924349973102	0.0242761118674797	0.0302116835893179	0.0273410292991141	0.0101363242044149	0.0122071051754625	0.0185753855944794	0.0208908113843601	0.011200201660299	0.00899282795204444	0.00590287306720571	0.00724419743828389	0.0162444508260011	0.0136643644365003	0.00847761905372942	0.00764481928006663	0.01272189353965	0.0116865359232914	0.0105518133483256	0.00958773216353839	0.0097305904396956	0.010222638793525	0.0132975250240211	0.012211541196374	0.00419018352321557	0.0123923470418929	0.00485781865544099	0.0168916309677039	0.0134059395250717	0.0113958390735559	0.0153062016580533	0.0121355148120105	0.00829137382530091	0.0205498572073183	0.00799166660866413	0.100259582047493	0.113255884001446	0.0644738502481333
OM5_C_5E_1	0.00841491870680939	0.00672692613782559	0.0152588665015871	0.0122541383654793	0.00897316004800093	0.00743884588911138	0.0159342571285737	0.00950430605961949	0.0302024562640759	0.00710833991101321	0.0189209123384699	0.0178873270003081	0.0146327522488965	0.0306534628514474	0.0262654754997322	0.0106504270784585	0.00775220761280224	0.00701944889789065	0.0149340461289321	0.0074715681986794	0.0185092353070214	0.00712707110939565	0.006947199544997	0.0113959164569516	0.0110822708842461	0.00725348358563725	0.0149308151665191	0	0.0103632598049995	0.010367299892752	0.0238568362139362	0.0153052539190226	0.0172924646943689	0.0168343553369544	0.0243981336060752	0.0168078042988704	0.0125107306137306	0.0151734850414152	0.028390924875071	0.0133684230396543	0.0104148089858002	0.0123098522804825	0.0204275429948529	0.01106951317637	0.0250856494545259	0.0122059054923488	0.00997015589429725	0.0112725939218858	0.0120532417450348	0.0174897882609132	0.0170524146724065	0.0106705264062969	0.0176356598092044	0.0183412157503534	0.00526304939200221	0.0139754509028307	0.0158897195026332	0.00716999024221672	0.0145396153738345	0.00886290151519262	0.0177452072657812	0.0155090037790984	0.020996307252658	0.0237181400692771	0.00749184931747504	0.0103991526999638	0.0173960533681722	0.0920170068398123	0.105760120210889	0.0546381836221265
OM5_C_5E_2	0.00772968012885253	0.0118107346429098	0.0243156613406911	0.00685231730587239	0.01033425395306	0.00782451068423027	0.0229641990528794	0.0176764094339126	0.0383493963832649	0.00866699975531325	0.0250143039850682	0.024947942737021	0.0113798351592777	0.0377461919879344	0.0342148239996245	0.00971496574443327	0.0116198231861897	0.0114694051582986	0.0222830793716116	0.0155142282921656	0.0263126583938243	0.0130395687032054	0.00918101392293999	0.0185358256104292	0.0142426980043887	0.0140720500848538	0.0200547828866827	0.0103632598049995	0	0.0185814402817741	0.0320461681754506	0.0222049206232343	0.0248447276561177	0.00999378864144727	0.0166780952845988	0.00971697701099554	0.0215121124426794	0.0240512525399594	0.0365120868138096	0.00920755051979109	0.0182407674381406	0.0206599835432184	0.0240669749972115	0.0162417679123996	0.0336929502343184	0.00962933267013688	0.0124297111816307	0.0189025667856186	0.0216861628017707	0.0250598603274137	0.025705503753638	0.0128599374876726	0.0239713958981902	0.0255652826512876	0.0116997958439182	0.0213813974186409	0.0209149737106758	0.0120705511462412	0.0210541451520129	0.00465412494399727	0.0264529737787913	0.0225891412101103	0.0288009997383655	0.0309650311851692	0.0149012816012557	0.00384178052938651	0.0241063772226732	0.0832659767346868	0.0974842871214871	0.0467974441146089
OM5_C_5E_3	0.0142531472194009	0.00904073324442164	0.00986045185514824	0.0210230156159584	0.0108680500539421	0.0164671854481059	0.00969054901211278	0.00841132837717658	0.0210953006651797	0.0111611793640336	0.0100976182937981	0.00984380451291114	0.0171969767863833	0.0211620968145907	0.0177212658417588	0.0164444514357653	0.0098098572197093	0.00786125359647884	0.00976595050048358	0.00556952700524081	0.0132357628830177	0.0089065347723931	0.0129468416987934	0.00684951273710862	0.0101958147560499	0.00729639908386557	0.00774956411853286	0.010367299892752	0.0185814402817741	0	0.0160975527540747	0.00950724744220647	0.0114035578404888	0.0230002566204051	0.0299574153366325	0.0252800582552259	0.00603652999500158	0.00925089867504011	0.0196135819234433	0.0194395574319142	0.0084488877163947	0.00485413116668326	0.013494637596688	0.00759133907847404	0.0161085192399105	0.0153129808614857	0.0103692789264012	0.00459645867471386	0.0078654240036435	0.00958446453775257	0.00888738669047407	0.00967897750549722	0.0122778770885769	0.0110162370009946	0.00952181168568994	0.0101545121338326	0.00917325175894215	0.00970539120996694	0.00800115460736337	0.0158851765377146	0.0113169379902005	0.0111259740089523	0.0151275741199509	0.0148752002043475	0.00407625425732061	0.0184563478859755	0.010362093127059	0.0997481764205265	0.112715511670602	0.0627679573571818
OM5_C_5F_1	0.027743520212117	0.0236546648353448	0.0101794079449737	0.0346022560401459	0.0236209338657667	0.0300508948506191	0.0126049778803735	0.0179749730583158	0.00854905096578747	0.0237579215727297	0.0127364640715232	0.0100697225371141	0.0321152001974792	0.0107969668300909	0.00914769311830824	0.0297506881164196	0.0243096644607471	0.0215047177362381	0.0119784856584083	0.017568360424957	0.0117218662454674	0.0222289862920671	0.02416983727991	0.0170853273383062	0.0214356092472774	0.0184923145889067	0.0172492383206121	0.0238568362139362	0.0320461681754506	0.0160975527540747	0	0.0108973929823486	0.00834030649792385	0.0378072326100442	0.0446015878117362	0.0401312337109473	0.0120336397226325	0.00983381784325217	0.0100149290127404	0.0348073050958323	0.0148191643753787	0.0119697731294979	0.0189899470196179	0.0168900027061171	0.0096165183943097	0.0288491441146244	0.0231555505752884	0.0188321758165555	0.0169360214617813	0.00802513715447967	0.0106121224325386	0.0227097050191054	0.0134593917017217	0.00800498913421733	0.0216860836729488	0.0121408518807827	0.0150612078352002	0.0253450385949197	0.0160443760846227	0.0283019667141878	0.0114098923037708	0.0118820568849094	0.00881606417335285	0.010693793617435	0.019730530580161	0.0327395339423747	0.0109490709077129	0.114358108185238	0.127642861250679	0.0772680718754204
