	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.0242128146468234	0.0212354408957529	0.012362403670354	0.0306261459768012	0.0259571194190148	0.0214497058259959	0.0183417938847188	0.0344700741418398	0.0219375521751296	0.0359756473116248	0.0119607494469286	0.00755026952620291	0.00212103143579706	0.035837732936976	0.10018431426681	0.0253892420544179	0.0311573262214233	0.0321291760569862	0.0319269110501211	0.0259459702264656	0.0141192516176675	0.0229812328514294	0.0326142236307135
OM5_C_4A	0.0242128146468234	0	0.00297792636088561	0.0118516864191556	0.00641505553197937	0.0017447013612113	0.00276362688711095	0.00587196073672128	0.0102603689558334	0.00227569886857859	0.0117665570051386	0.0122533408082096	0.0317610130892835	0.0263333627011451	0.0116285846078897	0.124292138507609	0.00117668896233835	0.00694641144318264	0.00791859574405179	0.00771625973382521	0.00173354946247692	0.0100948047120638	0.00123182936910662	0.00840381657553329
OM5_C_4D	0.0212354408957529	0.00297792636088561	0	0.00887387373126769	0.00939291617594403	0.00472261875715835	0.000214300116837873	0.00289405279612951	0.0132381468825755	0.000702229227572898	0.0147442936251643	0.00927553726907773	0.0287840660821919	0.0233560967507839	0.0146063252209568	0.121329909195549	0.0041546100057169	0.00992426259779112	0.0108964279276768	0.0106940960373837	0.00471146693679231	0.00711695606843497	0.00174609932854378	0.0113816385114301
OM5_C_4E	0.012362403670354	0.0118516864191556	0.00887387373126769	0	0.0182662356023649	0.0135962855098066	0.00908816758327652	0.00597987652251014	0.0221110731615392	0.00957608132340176	0.0236170393916265	0.000401675470611902	0.0199120130787225	0.014483299965014	0.023479088145815	0.112498277835107	0.0130283093060983	0.018797533476853	0.0197696051918743	0.0195672932961019	0.0135851343486533	0.00175695774973198	0.0106199133697989	0.0202547667317876
OM5_C_4F	0.0306261459768012	0.00641505553197937	0.00939291617594403	0.0182662356023649	0	0.00467037336196505	0.00917862281616695	0.0122868470127146	0.00384540677414467	0.00869070791798697	0.00535165058276836	0.0186678614265782	0.038173259226761	0.0327464151653905	0.00521367262688548	0.130670702572755	0.00523838108265739	0.000531364628513683	0.00150356834592973	0.00130122792492729	0.00468152518348032	0.016509470095749	0.00764686275038054	0.00198880054745276
OM5_C_4H	0.0259571194190148	0.0017447013612113	0.00472261875715835	0.0135962855098066	0.00467037336196505	0	0.00450832030520441	0.00761663362920968	0.00851572367620596	0.00402039439548956	0.0100219313947867	0.0139979333304128	0.0335050452009428	0.0280775979503168	0.00988395707316252	0.126027277825787	0.000568012825811336	0.00520173323352049	0.00617392572321099	0.00597158790814027	1.11519117023183e-05	0.0118394301545825	0.00297652839098502	0.0066591510983916
OM5_C_5A	0.0214497058259959	0.00276362688711095	0.000214300116837873	0.00908816758327652	0.00917862281616695	0.00450832030520441	0	0.00310835221206127	0.0130238603051199	0.000487929137681705	0.0145300103451766	0.00948983054939277	0.0289983019271517	0.023570354380041	0.014392041623856	0.121543105301897	0.00394031116864731	0.00970997003557307	0.0106821369404699	0.0104798047100209	0.00449716847678887	0.00733125212874898	0.00153179942064779	0.0111673483663925
OM5_C_5B	0.0183417938847188	0.00587196073672128	0.00289405279612951	0.00597987652251014	0.0122868470127146	0.00761663362920968	0.00310835221206127	0	0.0161319735616031	0.00359627936633975	0.017638070853369	0.00638154646783926	0.0258907872432507	0.0204625414178591	0.0175001071822587	0.118450377622659	0.00704863193562552	0.0128181809272411	0.0137903218101629	0.0135879951745957	0.00760548195400108	0.00422293478097216	0.00464014359481088	0.0142755194352944
OM5_C_5D	0.0344700741418398	0.0102603689558334	0.0132381468825755	0.0221110731615392	0.00384540677414467	0.00851572367620596	0.0130238603051199	0.0161319735616031	0	0.0125359603697988	0.00150625531653351	0.0225126760272262	0.0420164276562071	0.036590145454741	0.00136827603615727	0.134492381862844	0.00908372032746887	0.00331404465271101	0.0023418434439828	0.00254418356454079	0.00852687528912808	0.0203544028405116	0.0114921449739463	0.00185661148800668
OM5_C_5E	0.0219375521751296	0.00227569886857859	0.000702229227572898	0.00957608132340176	0.00869070791798697	0.00402039439548956	0.000487929137681705	0.00359627936633975	0.0125359603697988	0	0.0140421177299251	0.00997774293776565	0.0294860811145402	0.0240581838419669	0.0139041483037854	0.122028505950277	0.00345238445296387	0.00922205688703862	0.0101942272567532	0.00999189427709316	0.00400924255011877	0.00781917111599609	0.0010438705674261	0.0106794405396471
OM5_C_5F	0.0359756473116248	0.0117665570051386	0.0147442936251643	0.0236170393916265	0.00535165058276836	0.0100219313947867	0.0145300103451766	0.017638070853369	0.00150625531653351	0.0140421177299251	0	0.0240186320652646	0.0435216808046391	0.0380956348083651	0.000137979385796192	0.13598895143568	0.0105899220108394	0.00482029103349965	0.00384809371686576	0.00405043311419475	0.0100330828926406	0.0218604116014009	0.0129983171175864	0.00336286330910904
OM5_C_5G	0.0119607494469286	0.0122533408082096	0.00927553726907773	0.000401675470611902	0.0186678614265782	0.0139979333304128	0.00948983054939277	0.00638154646783926	0.0225126760272262	0.00997774293776565	0.0240186320652646	0	0.0195103932711498	0.0140816537765506	0.0238806817812441	0.112098366312282	0.0134299593633633	0.0191991563899668	0.0201712225620363	0.0199689118429987	0.013986782214081	0.00215863267225061	0.0110215718582722	0.0206563812305043
OM5_C_5H	0.00755026952620291	0.0317610130892835	0.0287840660821919	0.0199120130787225	0.038173259226761	0.0335050452009428	0.0289983019271517	0.0258907872432507	0.0420164276562071	0.0294860811145402	0.0435216808046391	0.0195103932711498	0	0.00542926882494524	0.0433837962718753	0.0926583646489568	0.0329372584445984	0.0387043393799642	0.0396760020296747	0.0394737764133416	0.0334938978044265	0.0216687001999065	0.03052961372092	0.0401609542144011
OM5_C_6A	0.00212103143579706	0.0263333627011451	0.0233560967507839	0.014483299965014	0.0327464151653905	0.0280775979503168	0.023570354380041	0.0204625414178591	0.036590145454741	0.0240581838419669	0.0380956348083651	0.0140816537765506	0.00542926882494524	0	0.0379577282597111	0.0980705169756863	0.0275097437371486	0.0332775694422805	0.0342493706261413	0.0340471158665232	0.0280664492171089	0.0162401098752556	0.0251018271573295	0.0347343933654163
OM5_C_6B	0.035837732936976	0.0116285846078897	0.0146063252209568	0.023479088145815	0.00521367262688548	0.00988395707316252	0.014392041623856	0.0175001071822587	0.00136827603615727	0.0139041483037854	0.000137979385796192	0.0238806817812441	0.0433837962718753	0.0379577282597111	0	0.135851868599786	0.0104519482819797	0.00468231280466381	0.00371011506316555	0.00391245454094655	0.00989510858233969	0.0217224563363907	0.0128603462639018	0.00322488447943031
OM5_C_6D	0.10018431426681	0.124292138507609	0.121329909195549	0.112498277835107	0.130670702572755	0.126027277825787	0.121543105301897	0.118450377622659	0.134492381862844	0.122028505950277	0.13598895143568	0.112098366312282	0.0926583646489568	0.0980705169756863	0.135851868599786	0	0.125462408172675	0.131198871410552	0.1321651592272	0.131964057387839	0.126016187905159	0.114247369419786	0.123066897596137	0.132647405477505
