	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.0102288807520275	0.0159246110902711	0.0133875013417047	0.00562879529689928	0.0227300804269429	0.0237055688373054	0.0225400189363074	0.0136801632000726	0.0141215069862165	0.0194432869259712	0.012631364789616	0.0222778153875798	0.0264099207751353	0.0228612298903411	0.00477742277973383	0.0261664184114585	0.0288120753521911	0.0107253120929683	0.0350408265772488	0.00536445936878455	0.0427412101076649	0.0150028508702249	0.0479688993553836
OM5_C_4A	0.0102288807520275	0	0.017959126996156	0.0121958034380621	0.00885297268758165	0.0234446351016888	0.0233105801607626	0.0194047814248724	0.0110498099237245	0.00961045512128331	0.0140845674777458	0.0204318211534705	0.0198325995982577	0.0279370879080219	0.0233554453916492	0.0149161367600609	0.0268487446673298	0.0326485936921655	0.0074971153597665	0.0352807873043508	0.0121220299786153	0.0433293091376562	0.00819543026086715	0.0472738132022647
OM5_C_4D	0.0159246110902711	0.017959126996156	0	0.00641340601796226	0.0110186608920546	0.00685988963936724	0.00828946178077646	0.0104163521667121	0.0274972908070993	0.0106158824051723	0.0123561133820568	0.0108341565915102	0.00930927680716303	0.0105844668088077	0.00705103356513145	0.0160430111515781	0.0102506162267239	0.0147300648199931	0.0106887573583807	0.0191234165150603	0.0107776509789219	0.0268541452911581	0.0137084088433702	0.0321057109663459
OM5_C_4E	0.0133875013417047	0.0121958034380621	0.00641340601796226	0	0.00775959530367535	0.0112517427164364	0.0112995171775855	0.00916152670181645	0.0225861962257777	0.00426047912009055	0.00755014053099114	0.0141754032787128	0.00892243307487866	0.0157553468405339	0.0111738770890896	0.0154105885499965	0.014675272773485	0.0209766689354089	0.00469890338203137	0.0232525150672874	0.00963139793112022	0.0312745800818523	0.00733603142436656	0.0356437234754824
OM5_C_4F	0.00562879529689928	0.00885297268758165	0.0110186608920546	0.00775959530367535	0	0.0176081344123451	0.0183441043663601	0.0169126029368979	0.0166638306770435	0.00888840930004562	0.0140972417166755	0.0116085760744962	0.0166610608017159	0.0215989068934514	0.0176840704372272	0.00836616010778144	0.0210948726714054	0.0249993191971828	0.00564365972820593	0.0299509667813202	0.0035239232789895	0.037799652951555	0.0104156382566316	0.0427347896093379
OM5_C_4H	0.0227300804269429	0.0234446351016888	0.00685988963936724	0.0112517427164364	0.0176081344123451	0	0.00256436478831654	0.0086187980952149	0.0336772324297082	0.0145602109719635	0.0136602062162802	0.016490660069956	0.00714739854963826	0.0046294953859993	0.000498937967666904	0.0228472167537032	0.00349726098418332	0.0114050704353122	0.0159496117551432	0.0123481786175563	0.0176345632427703	0.0202283502953726	0.0174031949997969	0.0252599596099923
OM5_C_5A	0.0237055688373054	0.0233105801607626	0.00828946178077646	0.0112995171775855	0.0183441043663601	0.00256436478831654	0	0.00657400328996734	0.0338798113859312	0.0140041297876009	0.0122096336936633	0.018587106346877	0.00515853238853731	0.00605369038930541	0.00206757117019947	0.0242830619903841	0.00403888777869567	0.0134672093372431	0.0158964434626796	0.0119799268676984	0.0188313732851668	0.0200288119045009	0.0166185918464726	0.024432161764202
OM5_C_5B	0.0225400189363074	0.0194047814248724	0.0104163521667121	0.00916152670181645	0.0169126029368979	0.0086187980952149	0.00657400328996734	0	0.0304105988064557	0.0098243879599786	0.0062245169228964	0.0211393898592682	0.00147296270178374	0.0126255403178206	0.00817675823425009	0.0243926887643197	0.0105199712107498	0.0199687814435195	0.0127128983976463	0.0170426841716417	0.0186012149881602	0.0249511611654378	0.0116620825636608	0.0280695871728817
OM5_C_5D	0.0136801632000726	0.0110498099237245	0.0274972908070993	0.0225861962257777	0.0166638306770435	0.0336772324297082	0.0338798113859312	0.0304105988064557	0	0.0205905850699943	0.0251088706165442	0.0263086639855301	0.0307646585267755	0.0379594011478999	0.0336599864437084	0.0176419786103648	0.0371572394907287	0.0416451805034919	0.018036171241121	0.0458243729365555	0.0185125174194031	0.0538256929761681	0.0191932485596186	0.0581027725514416
OM5_C_5E	0.0141215069862165	0.00961045512128331	0.0106158824051723	0.00426047912009055	0.00888840930004562	0.0145602109719635	0.0140041297876009	0.0098243879599786	0.0205905850699943	0	0.00533995322681998	0.0178496944249815	0.0102255109793002	0.0191812466987913	0.0143785335885325	0.0172332031757192	0.0177803071814187	0.0249507241566817	0.00340374094516248	0.0258901130701925	0.0118143275942839	0.0339428477532241	0.00309286384437707	0.0376873270054195
OM5_C_5F	0.0194432869259712	0.0140845674777458	0.0123561133820568	0.00755014053099114	0.0140972417166755	0.0136602062162802	0.0122096336936633	0.0062245169228964	0.0251088706165442	0.00533995322681998	0	0.0216635653459585	0.00727496284493766	0.0181251884256936	0.013319869153006	0.0223538931499491	0.016247325177293	0.024952306801055	0.00874212489991168	0.0232599315118534	0.0167464381627624	0.0311720826084345	0.00592455309843538	0.0341007808741703
OM5_C_5G	0.012631364789616	0.0204318211534705	0.0108341565915102	0.0141754032787128	0.0116085760744962	0.016490660069956	0.018587106346877	0.0211393898592682	0.0263086639855301	0.0178496944249815	0.0216635653459585	0	0.0201149516755148	0.0183363211492516	0.0168623687571607	0.00949247003746446	0.0191471409860125	0.0179543228914185	0.0157740135770241	0.0272857757498262	0.00837575399882956	0.0340379265802182	0.0204680417823242	0.0403168049777209
