Sample	Marker	Overlap_Score
OM5_B_B	S1038_OM5_0.01	0
OM5_B_B	S1050_OM5_0.01	0
OM5_B_B	S1062_OM5_0.01	0
OM5_B_B	S1070_OM5_0.01	NA
OM5_B_B	S1074_OM5_0.01	0
OM5_B_B	S1149_OM5_0.01	0
OM5_B_B	S1163_OM5_0.01	0
OM5_B_B	S1181_OM5_0.01	0
OM5_B_B	S1230_OM5_0.01	0
OM5_B_B	S1292_OM5_0.01	0
OM5_B_B	S1316_OM5_0.01	0
OM5_B_B	S1322_OM5_0.01	0
OM5_B_B	S1334_OM5_0.01	0
OM5_B_B	S1377_OM5_0.01	0
OM5_B_B	S1411_OM5_0.01	0
OM5_B_B	S293_OM5_0.01	0
OM5_B_B	S321_OM5_0.01	0
OM5_B_B	S438_OM5_0.01	0
OM5_B_B	S498_OM5_0.01	0
OM5_B_B	S506_OM5_0.01	0
OM5_B_B	S538_OM5_0.01	0
OM5_B_B	S542_OM5_0.01	0
OM5_B_B	S598_OM5_0.01	0
OM5_B_B	S644_OM5_0.01	0
OM5_B_B	S686_OM5_0.01	0
OM5_B_B	S771_OM5_0.01	0
OM5_C_4A	S1038_OM5_0.01	NA
OM5_C_4A	S1050_OM5_0.01	0.00529635785232885
OM5_C_4A	S1062_OM5_0.01	0.0335830047281949
OM5_C_4A	S1070_OM5_0.01	0
OM5_C_4A	S1074_OM5_0.01	0.0188849004845048
OM5_C_4A	S1149_OM5_0.01	0.0188803986482886
OM5_C_4A	S1163_OM5_0.01	0.0165545330272432
OM5_C_4A	S1181_OM5_0.01	0.0165839475280691
OM5_C_4A	S1230_OM5_0.01	0.0135630393607473
OM5_C_4A	S1292_OM5_0.01	0.00317486158782376
OM5_C_4A	S1316_OM5_0.01	0.0282446654460657
OM5_C_4A	S1322_OM5_0.01	0.00151531132440319
OM5_C_4A	S1334_OM5_0.01	0.0180406236148056
OM5_C_4A	S1377_OM5_0.01	0.00664968301266722
OM5_C_4A	S1411_OM5_0.01	0.0298659241242258
OM5_C_4A	S293_OM5_0.01	0.0416387795436774
OM5_C_4A	S321_OM5_0.01	0.0537760501595241
OM5_C_4A	S438_OM5_0.01	0.0284230444267447
OM5_C_4A	S498_OM5_0.01	0.0421113918239235
OM5_C_4A	S506_OM5_0.01	0.0157115452572225
OM5_C_4A	S538_OM5_0.01	0.015475614023328
OM5_C_4A	S542_OM5_0.01	0.0162455814372153
