	OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
OM5_B_B	0	0.0276653940625178	0.0309819726331392	0.0418793598204182	0.0403572858978605	0.0493845167587583	0.0454509846982724	0.00612059691859886	0.0180080989864352	0.0177678119488832	0.0410715546169654	0.0406561630744995	0.0457843330235419	0.0429545742239231	0.047071307400129	0.0322927020497804	0.0130289855886455	0.0251913117577997	0.00989818172679077	0.0457090627683269	0.0308375188653649	0.0300084359481611	0.0410676355304294	0.0212982571445834
OM5_C_4A	0.0276653940625178	0	0.00507392760170829	0.0147495747796894	0.0128421490084671	0.0227843650676154	0.0181689803785392	0.021907702624532	0.0109887514864745	0.0103390227080908	0.0149052919397375	0.0140849289533459	0.0189487455627908	0.0161623197789605	0.0196961443712095	0.00685778796499037	0.0151188216580174	0.00514177350537344	0.0357293296205035	0.0211966911818523	0.0035904176232515	0.00384769593680622	0.0139684851578974	0.0100295886562416
OM5_C_4D	0.0309819726331392	0.00507392760170829	0	0.0137262691402973	0.00975075740167767	0.0213169326911385	0.016584778691134	0.0249921091956499	0.0138731326730809	0.0138085738142906	0.0151583829832053	0.0138599271671796	0.0178643579984438	0.0157550851069567	0.0173043770365951	0.0068379784011066	0.0180676440158809	0.00944287893460854	0.0384378000865082	0.0218332277389225	0.00513475715988103	0.00221750196461801	0.0130018557940289	0.0117259638278375
OM5_C_4E	0.0418793598204182	0.0147495747796894	0.0137262691402973	0	0.00697787796209931	0.00851034234199196	0.00365817064492971	0.0362767520279019	0.0247786486542913	0.0249444442746338	0.00378638480526605	0.00234853423793902	0.00430681822350564	0.00334383786416155	0.00637502367216971	0.0107730674181884	0.0297588716505094	0.0180676085208824	0.0503483496575175	0.0095639270799285	0.0121024902832572	0.0135193661568618	0.000869897336716096	0.022941164795645
OM5_C_4F	0.0403572858978605	0.0128421490084671	0.00975075740167767	0.00697787796209931	0	0.0134663604370336	0.0082487831857418	0.0344733067565469	0.0231371975530298	0.0228639655961097	0.0101123736053464	0.00866412088823073	0.0102831005952844	0.00903203855581898	0.00843505201894914	0.0104590544335823	0.0275426768426843	0.0164982888624292	0.0479971857286418	0.0165383211288754	0.0100910887106901	0.0106335085817607	0.00677136846833489	0.0209160460039138
OM5_C_4H	0.0493845167587583	0.0227843650676154	0.0213169326911385	0.00851034234199196	0.0134663604370336	0	0.00575621224221008	0.0437960031109718	0.0319995316326624	0.0329660721976087	0.0099487986369665	0.00945428276349625	0.00451476970942851	0.00923401678021698	0.00576729556275697	0.0175260716455063	0.0375308588926236	0.0264117238165289	0.0580780086216356	0.00911612635894799	0.0204545725639352	0.0210607834950706	0.00910460057673273	0.0298001762113372
OM5_C_5A	0.0454509846982724	0.0181689803785392	0.016584778691134	0.00365817064492971	0.0082487831857418	0.00575621224221008	0	0.0397980395433392	0.0282024467366021	0.028435218119037	0.00636427770931728	0.00554797406637773	0.00240112898130486	0.0047069222193776	0.00344028733280306	0.0139551163687881	0.0332284781828694	0.0215462413377025	0.0538412226797535	0.00982071935518574	0.0154390000117982	0.01661058285555	0.00443226928811924	0.0261727537563477
OM5_C_5B	0.00612059691859886	0.021907702624532	0.0249921091956499	0.0362767520279019	0.0344733067565469	0.0437960031109718	0.0397980395433392	0	0.0121014329823821	0.0121910208333024	0.0357300549128876	0.0351795022955779	0.0402377569934423	0.0375295928394387	0.0412716548636446	0.0265111660205181	0.00715027257556894	0.0198641857308233	0.0144997407386661	0.0406788050176562	0.0251740711099224	0.0240488238977995	0.0354554888075197	0.0153198934803067
OM5_C_5D	0.0180080989864352	0.0109887514864745	0.0138731326730809	0.0247786486542913	0.0231371975530298	0.0319995316326624	0.0282024467366021	0.0121014329823821	0	0.00624606397335137	0.024626681719247	0.0238056755097197	0.0286591579144945	0.0264450716239062	0.0294793570563078	0.0145541120857995	0.0067750880780581	0.0111895704636948	0.0263997569666739	0.0297660952657264	0.0145579754092745	0.0125388366226682	0.0239295087360654	0.00382946126537139
OM5_C_5E	0.0177678119488832	0.0103390227080908	0.0138085738142906	0.0249444442746338	0.0228639655961097	0.0329660721976087	0.028435218119037	0.0121910208333024	0.00624606397335137	0	0.0245691714338433	0.0240362033428459	0.0290957349454651	0.0260126978140405	0.0300294659461993	0.0162247391514243	0.00533929812917162	0.00784753338349453	0.025542285180913	0.0303039737381015	0.0132662961411216	0.0130597726229759	0.0241704899107759	0.00885384945863481
OM5_C_5F	0.0410715546169654	0.0149052919397375	0.0151583829832053	0.00378638480526605	0.0101123736053464	0.0099487986369665	0.00636427770931728	0.0357300549128876	0.024626681719247	0.0245691714338433	0	0.001977468263975	0.00568895276968452	0.00298354127332495	0.00961961827040943	0.0114971801323851	0.0294630106301447	0.017502189184861	0.049827989954573	0.00715141404490469	0.0123759814105695	0.0145843303618294	0.00382800290996482	0.0232790968802099
OM5_C_5G	0.0406561630744995	0.0140849289533459	0.0138599271671796	0.00234853423793902	0.00866412088823073	0.00945428276349625	0.00554797406637773	0.0351795022955779	0.0238056755097197	0.0240362033428459	0.001977468263975	0	0.00526043375373761	0.00355802625782983	0.00846119856295586	0.0101206968937848	0.0288393731212264	0.0171807370336575	0.0493357410776895	0.00827863517024298	0.0116496326211542	0.0133197024821897	0.00209693903185441	0.0221985573260806
OM5_C_5H	0.0457843330235419	0.0189487455627908	0.0178643579984438	0.00430681822350564	0.0102831005952844	0.00451476970942851	0.00240112898130486	0.0402377569934423	0.0286591579144945	0.0290957349454651	0.00568895276968452	0.00526043375373761	0	0.00477909456842781	0.00506565454820021	0.0144075479879561	0.0338519763177457	0.0222411691366336	0.0544125764219327	0.00757689362277947	0.0163891501677481	0.0176205685740213	0.00501316025901157	0.0267377748005035
OM5_C_6A	0.0429545742239231	0.0161623197789605	0.0157550851069567	0.00334383786416155	0.00903203855581898	0.00923401678021698	0.0047069222193776	0.0375295928394387	0.0264450716239062	0.0260126978140405	0.00298354127332495	0.00355802625782983	0.00477909456842781	0	0.00806568316259042	0.0131615881406669	0.031031174437619	0.0186826332031065	0.0514618740856203	0.00841024831775473	0.0132108241558182	0.0155918858264506	0.00391520895795929	0.0249907103416509
OM5_C_6B	0.047071307400129	0.0196961443712095	0.0173043770365951	0.00637502367216971	0.00843505201894914	0.00576729556275697	0.00344028733280306	0.0412716548636446	0.0294793570563078	0.0300294659461993	0.00961961827040943	0.00846119856295586	0.00506565454820021	0.00806568316259042	0	0.0151136155607245	0.0346456307556099	0.0234909471480562	0.0552602949757148	0.0125696290212105	0.0171289323786552	0.0175448389093706	0.00692167895051144	0.0270921681000102
OM5_C_6D	0.0322927020497804	0.00685778796499037	0.0068379784011066	0.0107730674181884	0.0104590544335823	0.0175260716455063	0.0139551163687881	0.0265111660205181	0.0145541120857995	0.0162247391514243	0.0114971801323851	0.0101206968937848	0.0144075479879561	0.0131615881406669	0.0151136155607245	0	0.0202893414284245	0.0116612927155396	0.0407752086029679	0.0169627997941691	0.00714205617865092	0.00511773423769052	0.00990698283814653	0.0123473743437937
OM5_C_6F	0.0130289855886455	0.0151188216580174	0.0180676440158809	0.0297588716505094	0.0275426768426843	0.0375308588926236	0.0332284781828694	0.00715027257556894	0.0067750880780581	0.00533929812917162	0.0294630106301447	0.0288393731212264	0.0338519763177457	0.031031174437619	0.0346456307556099	0.0202893414284245	0	0.0131767829340162	0.0206502532079554	0.0349506885389366	0.0182995665202645	0.0172902022208885	0.0289541006471111	0.00995718560400727
OM5_H_2H	0.0251913117577997	0.00514177350537344	0.00944287893460854	0.0180676085208824	0.0164982888624292	0.0264117238165289	0.0215462413377025	0.0198641857308233	0.0111895704636948	0.00784753338349453	0.017502189184861	0.0171807370336575	0.0222411691366336	0.0186826332031065	0.0234909471480562	0.0116612927155396	0.0131767829340162	0	0.0331082788735088	0.0236176323510236	0.00647959616754531	0.00883598360374405	0.0173770392275331	0.0119152636839742
OM5_H_6A	0.00989818172679077	0.0357293296205035	0.0384378000865082	0.0503483496575175	0.0479971857286418	0.0580780086216356	0.0538412226797535	0.0144997407386661	0.0263997569666739	0.025542285180913	0.049827989954573	0.0493357410776895	0.0544125764219327	0.0514618740856203	0.0552602949757148	0.0407752086029679	0.0206502532079554	0.0331082788735088	0	0.0549131974916604	0.0387722970785768	0.0378306489435197	0.0495484097103693	0.029288366637479
OM5_H_6B	0.0457090627683269	0.0211966911818523	0.0218332277389225	0.0095639270799285	0.0165383211288754	0.00911612635894799	0.00982071935518574	0.0406788050176562	0.0297660952657264	0.0303039737381015	0.00715141404490469	0.00827863517024298	0.00757689362277947	0.00841024831775473	0.0125696290212105	0.0169627997941691	0.0349506885389366	0.0236176323510236	0.0549131974916604	0	0.0191178979601609	0.0209628849178312	0.00987378275040806	0.028522154350863
OM5_H_6C	0.0308375188653649	0.0035904176232515	0.00513475715988103	0.0121024902832572	0.0100910887106901	0.0204545725639352	0.0154390000117982	0.0251740711099224	0.0145579754092745	0.0132662961411216	0.0123759814105695	0.0116496326211542	0.0163891501677481	0.0132108241558182	0.0171289323786552	0.00714205617865092	0.0182995665202645	0.00647959616754531	0.0387722970785768	0.0191178979601609	0	0.00486111382529355	0.0114079726058175	0.013541790895524
OM5_H_6F	0.0300084359481611	0.00384769593680622	0.00221750196461801	0.0135193661568618	0.0106335085817607	0.0210607834950706	0.01661058285555	0.0240488238977995	0.0125388366226682	0.0130597726229759	0.0145843303618294	0.0133197024821897	0.0176205685740213	0.0155918858264506	0.0175448389093706	0.00511773423769052	0.0172902022208885	0.00883598360374405	0.0378306489435197	0.0209628849178312	0.00486111382529355	0	0.0127260076285707	0.0103982942820391
OM5_H_6G	0.0410676355304294	0.0139684851578974	0.0130018557940289	0.000869897336716096	0.00677136846833489	0.00910460057673273	0.00443226928811924	0.0354554888075197	0.0239295087360654	0.0241704899107759	0.00382800290996482	0.00209693903185441	0.00501316025901157	0.00391520895795929	0.00692167895051144	0.00990698283814653	0.0289541006471111	0.0173770392275331	0.0495484097103693	0.00987378275040806	0.0114079726058175	0.0127260076285707	0	0.0220829909920375
OM5_H_6H	0.0212982571445834	0.0100295886562416	0.0117259638278375	0.022941164795645	0.0209160460039138	0.0298001762113372	0.0261727537563477	0.0153198934803067	0.00382946126537139	0.00885384945863481	0.0232790968802099	0.0221985573260806	0.0267377748005035	0.0249907103416509	0.0270921681000102	0.0123473743437937	0.00995718560400727	0.0119152636839742	0.029288366637479	0.028522154350863	0.013541790895524	0.0103982942820391	0.0220829909920375	0
