OM3_B_B_1	OM3_B_B_3	OM3_C_7A_3	OM3_C_7B_2	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7G_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8C_1	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_3	OM3_C_9G_3	OM3_C_9H_1	OM3_H_3C_2	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3F_1	OM3_H_3G_2	OM3_H_3H_1	OM3_H_3H_2
0.226156069364162	0.210904092852779	0.19457641985235	0.226475710788929	0.184093113482056	0.183208935471918	0.171476687359662	0.25574929499146	0.245775148645173	0.25678396650354	0.187833977038252	0.204719115862657	0.212756052141527	0.181386114787631	0.210891667330307	0.213664886775539	0.23746661345286	0.162299074525085	0.129393939393939	0.173067889497819	0.191587539563552	0.20206799138794	0.185188947582284	0.211359068185332	0.179596476271668	0.189717018732563	0.167470858016434	0.177034088081612	0.156802736396778	0.184092621228341	0.148220640569395	0.181157507967764	0.187508422045546
0.304190751445087	0.300435247403787	0.299320225129742	0.301438053097345	0.284772065955383	0.285003440791911	0.278430854576674	0.329626246177066	0.336520568255745	0.321576680490179	0.28654568541347	0.300511592824583	0.289106145251397	0.280231019131272	0.295320007432773	0.303932649959075	0.265956467012556	0.271992206527034	0.252727272727273	0.277373895537412	0.314359486923205	0.300530711317727	0.291649735879724	0.300984383858166	0.296675191815857	0.287046632124352	0.273265813109115	0.277618810649415	0.27044421441109	0.280460727171801	0.261387900355872	0.279429975030958	0.289044603153214
0.324421965317919	0.321739462431277	0.32914260653461	0.305321502541894	0.331328806983511	0.327695728124504	0.332782987716286	0.296619930889304	0.292524622902704	0.295334231194912	0.326424527802762	0.320778539336897	0.317039106145251	0.333975053142422	0.319874704679993	0.314943290330124	0.303809903908145	0.337311251826595	0.343030303030303	0.330656526115647	0.321939030484758	0.319633576061765	0.334823242584315	0.325362057413802	0.327934072179596	0.32459147070546	0.337378176953946	0.325080865887037	0.340564381835366	0.326890289837834	0.343772241992883	0.326444854956253	0.322463279881418
0.145231213872832	0.166921197312156	0.176960748483298	0.166764733571832	0.199806013579049	0.204091895611667	0.217309470347378	0.118004527942169	0.125179660196378	0.126305121811369	0.199195809745516	0.173990751975863	0.181098696461825	0.204407812938676	0.173913620556927	0.167459172935261	0.192767015626439	0.228397467121286	0.274848484848485	0.218901688849122	0.172113943028486	0.177767721232567	0.188338073953677	0.1622944905427	0.195794259732879	0.198644878437625	0.221885151920504	0.220266235381936	0.232188667356767	0.208556361762024	0.246619217081851	0.212967662045025	0.200983694919822
