OM3_B_B_2	OM3_B_B_3	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_3	OM3_C_7H_1	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8B_1	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9E_1	OM3_C_9F_1	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9H_1	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_3	OM3_H_3F_2	OM3_H_3G_3	OM3_H_3H_2
0.25695041559186	0.272784500244807	0.285180055401662	0.254992012779553	0.255349099099099	0.254390633315593	0.240960451977401	0.254679027461956	0.245653253849975	0.25103220478943	0.264950980392157	0.238334169593578	0.259176863181313	0.275321697031469	0.271762493283181	0.253691275167785	0.269506884782865	0.243568165424381	0.237909949972207	0.24320987654321	0.261771925909395	0.260825780463243	0.240621266427718	0.233495145631068	0.235839340885685	0.230095541401274	0.237385872176838	0.229045271178844	0.238790760869565	0.230417555623286	0.248482549317147
0.363571223846374	0.367209904175701	0.35983379501385	0.361821086261981	0.36402027027027	0.357104843001597	0.353954802259887	0.365226517404233	0.357675111773472	0.366969446738233	0.363602941176471	0.358755644756648	0.365962180200222	0.3684545802013	0.364320257925846	0.36420581655481	0.361303989643404	0.361144505890839	0.349082823790995	0.355246913580247	0.365766569962062	0.369251426653239	0.360095579450418	0.359223300970874	0.353244078269825	0.352308917197452	0.354637193656896	0.346033168982519	0.360733695652174	0.354465102103017	0.352427921092564
0.379478360561766	0.360005595579492	0.354986149584488	0.383186900958466	0.380630630630631	0.38850452368281	0.405084745762712	0.380094455133811	0.396671634376552	0.381998348472337	0.371446078431373	0.402910185649774	0.374860956618465	0.356223722767232	0.363917248790973	0.382102908277405	0.369189125573732	0.39528732868478	0.413007226236798	0.401543209876543	0.372461504128543	0.369922792883518	0.399283154121864	0.407281553398058	0.41091658084449	0.417595541401274	0.407976934166266	0.424921559838637	0.400475543478261	0.415117342273697	0.399089529590288
