OM3_B_B_2	OM3_B_B_3	OM3_C_7A_3	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_3	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_3	OM3_C_8B_3	OM3_C_8C_3	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_3	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_3	OM3_H_3F_3	OM3_H_3G_3	OM3_H_3H_3
0.26109802500453	0.248457655636568	0.245022348638765	0.243275316455696	0.233079386110191	0.244380403458213	0.237885462555066	0.244713930348259	0.227700693756194	0.236116752741833	0.242308508381074	0.236190314069282	0.242482616049615	0.231974921630094	0.248822036969917	0.236641221374046	0.226452033935175	0.242954835800706	0.243061720770448	0.235658107795512	0.219388160508542	0.227233153404144	0.218864148111083	0.227814569536424	0.236082542631544	0.235409407665505	0.244139615727909	0.24716804360787	0.247727534230813	0.240738461538462	0.235993208828523	0.232799155551291	0.237479636344527	0.21863300374388	0.218726100732	0.22022401009623	0.223279058520071	0.220861900097943	0.260230433055224
0.37561152382678	0.369975696391849	0.380604090478125	0.368341244725738	0.371204593132384	0.37463976945245	0.377679882525698	0.375932835820896	0.363292864222002	0.37045203969129	0.368555060471038	0.373138139416121	0.373801916932907	0.374085684430512	0.373142442914099	0.364286404483525	0.377963889493148	0.375892387465244	0.380283321110125	0.373178348369188	0.37274533174414	0.3743687967961	0.37903427570678	0.369389256806475	0.378939685488687	0.373693379790941	0.381171607084136	0.376288220764841	0.366701185134047	0.376676923076923	0.373608753065459	0.368486709528836	0.378422407903726	0.368004223864836	0.378345897519939	0.370247673134564	0.364904078671611	0.361287952987267	0.362733412793008
0.36329045116869	0.381566647971583	0.37437356088311	0.388383438818565	0.395716020757425	0.380979827089337	0.384434654919236	0.379353233830846	0.409006442021804	0.393431207566877	0.389136431147889	0.390671546514597	0.383715467017478	0.393939393939394	0.378035520115984	0.399072374142429	0.395584076571677	0.38115277673405	0.376654958119427	0.3911635438353	0.407866507747318	0.398398049799756	0.402101576182137	0.402796173657101	0.384977771879769	0.390897212543554	0.374688777187955	0.376543735627289	0.38557128063514	0.382584615384615	0.390398038106018	0.398714134919873	0.384097955751747	0.413362772391283	0.402928001748061	0.409528316769206	0.411816862808319	0.417850146914789	0.377036154151768
