OM3_B_B_3	OM3_C_7A_1	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_3	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_3	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9D_2	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9F_2	OM3_C_9F_3	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_2	OM3_H_3H_2
0.277145026575551	0.228558699042103	0.208494208494208	0.237536873156342	0.232538130621822	0.216473509933775	0.235210768685795	0.245054401582591	0.235228182546037	0.211715867158672	0.224527799946794	0.205660377358491	0.227001862197393	0.235015290519878	0.224042674795199	0.216454456415279	0.188811188811189	0.283688552767274	0.211293878243174	0.225013082155939	0.218949343339587	0.225270623366928	0.208754208754209	0.215020779734811	0.198073598419363	0.237273945077026	0.220842105263158
0.30918754745634	0.297393628870573	0.284335355763927	0.302138643067847	0.296519358623387	0.291390728476821	0.296847325540205	0.292037586547972	0.299439551641313	0.287822878228782	0.28438414471934	0.280244173140955	0.294040968342644	0.294495412844037	0.294532291865117	0.293437806072478	0.283216783216783	0.315228600893778	0.281668645073766	0.299581371009942	0.287523452157599	0.284994400895857	0.281297826752372	0.294181674252919	0.27340083971351	0.301071667782987	0.283684210526316
0.254669703872437	0.286700824237024	0.292608935466078	0.280014749262537	0.280641376613219	0.293667218543046	0.277010272759476	0.283135509396637	0.275740592473979	0.290129151291513	0.28145783453046	0.292008879023307	0.286778398510242	0.278593272171254	0.288054867593827	0.287365328109696	0.30506993006993	0.259281540048126	0.294047820925895	0.287545787545788	0.287523452157599	0.284247853676745	0.295684113865932	0.291905798535523	0.297110397629044	0.278801071667783	0.293684210526316
0.158997722095672	0.187346847850301	0.214561500275786	0.180309734513274	0.190301134141572	0.198468543046358	0.190931633014524	0.179772502472799	0.189591673338671	0.210332103321033	0.209630220803405	0.222086570477248	0.192178770949721	0.191896024464832	0.193370165745856	0.202742409402547	0.222902097902098	0.141801306290822	0.212989655757165	0.187859759288331	0.206003752345216	0.20548712206047	0.214263850627487	0.198891747476746	0.231415164238083	0.182853315472204	0.201789473684211
