OM3_B_B_2	OM3_B_B_3	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7G_3	OM3_C_7H_1	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_3	OM3_C_9H_2	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3G_2	OM3_H_3H_2	OM3_H_3H_3
0.217300419968455	0.210214704684766	0.204965915104226	0.184763406940063	0.228967235764334	0.224065673609694	0.201141719912014	0.219598042278455	0.193486718092004	0.213095203467233	0.211874224808843	0.204377143748051	0.200812959531353	0.189656738693141	0.189952136393809	0.228224607098356	0.228098930662627	0.223372874904846	0.219746153346751	0.219999423204484	0.196598439110588	0.185216899340969	0.279598629704317	0.278667790893761	0.186837543988655	0.180824325152747	0.251456655013427	0.253306755890938	0.247039911707194	0.243253022305466	0.201553216647446	0.193991510424009	0.191813490973738	0.193108666261489	0.184387383333575	0.260319230213302	0.195758438859166	0.187796285826121	0.176564537157757	0.190752969356026	0.197320102327117	0.195376418396237	0.184444729235194
0.285207988902191	0.280172556097239	0.279402762069788	0.268296529968454	0.293841902694168	0.285830887315764	0.273195768304179	0.290784129959388	0.273097953235919	0.287559265830885	0.284057299404381	0.279895541004054	0.274230378384841	0.276906106028162	0.269206582119275	0.292294706378874	0.2965659123279	0.295530956609997	0.291225735246381	0.293963834921123	0.274790163451627	0.271227388797994	0.308158604436454	0.310061832490163	0.272136141604076	0.273841878333367	0.305247335799091	0.312308678009539	0.307045430007558	0.311148476076962	0.276060902442229	0.270585655435991	0.270701143278362	0.273656400778934	0.269533914911529	0.263684982138801	0.276676545680818	0.279530726742922	0.269589308996089	0.27549910452353	0.280935385377125	0.272878257574069	0.266834693209165
0.287212815688957	0.291265448062596	0.288139286344252	0.29993690851735	0.282579196684101	0.285877976424053	0.296176809468943	0.284910965323336	0.302335530273659	0.286206695948108	0.297836961114367	0.293284222014344	0.295271683902206	0.303406657582246	0.297575376445516	0.288971957608157	0.282379671286144	0.290995305759959	0.289261832110628	0.289368697307326	0.295817994404359	0.296931145736173	0.260586991909424	0.259541877459247	0.292263249120227	0.303410507387049	0.277397780817753	0.271289243254787	0.278830120322941	0.277647709858675	0.292308366056961	0.299625644158326	0.29814849610476	0.299902013073193	0.303310931444414	0.265842780152388	0.297627753614821	0.293872048014613	0.309338331160365	0.30035269686748	0.281874071628982	0.299172927302316	0.306705398208666
0.210278775440397	0.2183472911554	0.227492036481733	0.247003154574132	0.194611664857397	0.204225462650489	0.229485702314863	0.204706862438821	0.231079798398417	0.213138834753774	0.206231514672409	0.222443093233552	0.229684978181601	0.230030497696451	0.2432659050414	0.190508728914613	0.192955485723329	0.190100862725197	0.199766279296241	0.196668044567067	0.232793403033427	0.246624566124864	0.151655773949804	0.15172849915683	0.248763065287042	0.241923289126837	0.165898228369729	0.163095322844736	0.167084537962308	0.167950791758897	0.230077514853364	0.235797189981674	0.239336869643141	0.233332919886385	0.242767770310481	0.210153007495509	0.229937261845195	0.238800939416344	0.244507822685789	0.233395229252964	0.239870440666777	0.232572396727378	0.242015179346975
