OM4_B_B	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.394294593289887	0.381452799379173	0.387885856976228	0.42906358216415	0.479291767214771	0.394742763628925	0.502033323919797	0.464443261332522	0.312105224046964	0.403953518566606	0.415066399911782	0.410375663277171	0.34640801534854	0.376316191057531	0.388663017982799	0.361981182029245	0.367540029112082	0.37705619864649	0.387288406259981	0.346472522310944	0.344616815599774	0.362746673288442	0.36224022543149
0.394023050929278	0.392478942007663	0.394144995153686	0.394987683410089	0.389864751108367	0.404479901810371	0.363908500423609	0.387758594463036	0.396745188377796	0.398305634900026	0.390412577387798	0.391814472655011	0.347544944219427	0.404852739203418	0.395504300234558	0.396134577002973	0.402250587840107	0.392419028173421	0.383583519642287	0.397764208548614	0.405524366342225	0.387023268722338	0.384994716449454
0.211682355780835	0.226068258613163	0.217969147870086	0.175948734425761	0.130843481676862	0.200777334560704	0.134058175656594	0.147798144204442	0.29114958757524	0.197740846533368	0.194521022700421	0.197809864067818	0.306047040432033	0.218831069739051	0.215832681782643	0.241884240967781	0.230209383047811	0.230524773180089	0.229128074097732	0.255763269140442	0.249858818058001	0.25023005798922	0.252765058119056
