OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.293554521015015	0.326458885941645	0.290776699029126	0.269709543568465	0.271106449921342	0.285739221504626	0.284295175023652	0.289007590666292	0.295322719980254	0.296847888953152	0.271778257739381	0.271407297096054	0.27225745830397	0.279587115145044	0.283423618634886	0.294805387006068	0.28879180476047	0.279939554212316	0.287379624936645	0.292078334509527	0.275789473684211	0.295912685154249	0.289384391662627	0.281764318630678	0.289251997095134	0.298773690078038	0.275695931477516
0.366730050488493	0.376127320954907	0.372208737864078	0.372233748271093	0.376857192798462	0.370221679176121	0.370033112582781	0.378127635648018	0.370603480192521	0.371602082128398	0.365010799136069	0.369694713328369	0.371153394409208	0.373554013169603	0.375947995666306	0.371170637857037	0.369990961132871	0.370734164462914	0.372867038351073	0.373853211009174	0.370526315789474	0.376545272302038	0.372192599773792	0.363726135615537	0.365504720406681	0.370122630992196	0.360947537473233
0.339715428496492	0.297413793103448	0.337014563106796	0.358056708160443	0.352036357280196	0.344039099319253	0.345671712393567	0.33286477368569	0.334073799827224	0.33155002891845	0.36321094312455	0.358897989575577	0.356589147286822	0.346858871685353	0.340628385698808	0.334023975136895	0.341217234106659	0.34932628132477	0.339753336712282	0.334068454481299	0.353684210526316	0.327542042543713	0.338423008563581	0.354509545753785	0.345243282498184	0.331103678929766	0.363356531049251
