OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.422395953092665	0.569882777276826	0.405608412618928	0.429650138434432	0.433777429467085	0.426192278576836	0.491631112569741	0.411913523459062	0.398907103825137	0.422058184976118	0.404829857299671	0.408213552361396	0.431252636018558	0.400606323083586	0.415034744156665	0.422499201022691	0.41440318963369	0.418427726120034	0.429162132752992	0.563318777292576	0.42746281526191	0.405797101449275	0.413011231193049	0.412337662337662	0.424759405074366	0.405818540433925
0.577604046907335	0.430117222723174	0.594391587381072	0.570349861565568	0.566222570532915	0.573807721423164	0.508368887430259	0.588086476540938	0.601092896174863	0.577941815023882	0.595170142700329	0.591786447638604	0.568747363981442	0.599393676916414	0.584965255843335	0.577500798977309	0.58559681036631	0.581572273879966	0.570837867247008	0.436681222707424	0.57253718473809	0.594202898550725	0.586988768806951	0.587662337662338	0.575240594925634	0.594181459566075
