OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.45605138607167	0.401653611836379	0.416028815848717	0.439042916824915	0.429689108503191	0.44199535962877	0.417452113104287	0.427407622926971	0.43973301923832	0.46565025716385	0.444631578947368	0.434063260340633	0.439848328162703	0.402949382223994	0.422496094428051	0.430711610486891	0.418625678119349	0.43552	0.443462075383899	0.454150841020076	0.427894380501016	0.429187634795111	0.427532719340766	0.447987851176917
0.54394861392833	0.598346388163621	0.583971184151283	0.560957083175085	0.570310891496809	0.55800464037123	0.582547886895713	0.572592377073029	0.56026698076168	0.53434974283615	0.555368421052632	0.565936739659367	0.560151671837298	0.597050617776006	0.577503905571949	0.569288389513109	0.581374321880651	0.56448	0.556537924616101	0.545849158979924	0.572105619498984	0.570812365204889	0.572467280659234	0.552012148823083
