OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.21435274903409	0.230344581960645	0.281385845939837	0.213898438820943	0.18943201075206	0.225415679904775	0.202342836536885	0.182679418291598	0.196598041946057	0.191519178495923	0.198264273754216	0.174871233014722	0.197387575244915	0.236868897218751	0.228522539532688	0.190203774845499	0.190262792566794	0.200266153645871	0.200250804347275	0.197928936505823	0.205834601206948	0.195338669682864	0.195043161952332	0.195900590763393
0.290565163869489	0.288387053690678	0.306714774242161	0.293050780589528	0.279100683690761	0.28770876988506	0.275272365674822	0.276300226420195	0.279590393967309	0.26936877076412	0.276112539207132	0.265304066392132	0.273465266029298	0.298926373270397	0.289957517111164	0.276849841322866	0.27126817506515	0.277248202739647	0.273858080206724	0.278262027429812	0.278251457629195	0.26902162091617	0.280308377219176	0.268287073637004
0.291186758808975	0.284936782120915	0.260882165420507	0.291111987826185	0.296821130134985	0.285303344037892	0.298001376853562	0.306219233325448	0.296589472782193	0.298459679855029	0.290804895880008	0.306169481279988	0.294278107828094	0.28403674394928	0.284021713476516	0.304743611157508	0.303891960349741	0.300406462904836	0.29746915613204	0.289518697954543	0.282754536264589	0.298853699917345	0.301237852217819	0.299090138132268
0.203895328287445	0.196331582227762	0.151017214397496	0.201938792763343	0.234646175422194	0.201572206172273	0.224383420934731	0.234801121962759	0.227222091304441	0.240652370884929	0.234818291158644	0.253655219313159	0.234869050897693	0.180167985561572	0.197498229879632	0.228202772674127	0.234577072018315	0.222079180709647	0.228421959313961	0.234290338109822	0.233159404899268	0.236786009483621	0.223410608610674	0.236722197467336
