OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.252915899324739	0.308858739026337	0.336388634280477	0.343945532567785	0.305490421625448	0.334308992154496	0.285174570088588	0.337007538045797	0.329364220249693	0.30765179444737	0.331340850427931	0.319571080005137	0.33274184666218	0.314021956087824	0.312424897861091	0.297994269340974	0.308930933348669	0.325807155322862	0.325038746340623	0.329027691763249	0.324973031283711	0.327853494907981	0.330441042740224	0.306248366013072	0.330904087249006	0.31609791281612
0.432780847145488	0.372106943335994	0.374678454214837	0.371418982091914	0.399858425872672	0.367199758599879	0.410239708181344	0.371710994168682	0.371003824781699	0.365736212474607	0.375390571933161	0.365031462694234	0.357767851679618	0.369111776447106	0.370463830809901	0.365616045845272	0.391914428661798	0.363328970331588	0.364215601859824	0.396561384883069	0.372746185852982	0.374180290713487	0.375833585935132	0.391633986928105	0.369228417082866	0.371635937429563
0.314303253529773	0.31903431763767	0.288932911504686	0.284635485340302	0.29465115250188	0.298491249245625	0.304585721730068	0.291281467785521	0.299631954968608	0.326611993078023	0.293268577638908	0.315397457300629	0.309490301658202	0.31686626746507	0.317111271329007	0.336389684813754	0.299154637989534	0.31086387434555	0.310745651799552	0.274410923353682	0.302280782863307	0.297966214378532	0.293725371324644	0.302117647058824	0.299867495668128	0.312266149754316
