OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_2A	OM4_C_2B	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4E	OM4_H_4F
0.330175536361103	0.295363709032774	0.294117647058824	0.320341047503045	0.288888888888889	0.31351699693894	0.313367711225704	0.323906705539359	0.32205482835268	0.294670846394984	0.30570652173913	0.308966074313409	0.294005708848716	0.315352697095436	0.310152582159624	0.267382702091577	0.307729821994635	0.300186616902159	0.32016632016632	0.315958299919808	0.303697548815953
0.367511841738646	0.372102318145484	0.356617647058824	0.341047503045067	0.33968253968254	0.362493958434026	0.368107893692979	0.361807580174927	0.361076809088664	0.365726227795193	0.356172360248447	0.364095315024233	0.372978116079924	0.358229598893499	0.369718309859155	0.375353306953081	0.371128992928554	0.361503599040256	0.365557865557866	0.363004544239508	0.358122143747403
0.302312621900251	0.332533972821743	0.349264705882353	0.338611449451888	0.371428571428571	0.323989044627034	0.318524395081317	0.314285714285714	0.316868362558656	0.339602925809822	0.338121118012422	0.326938610662359	0.333016175071361	0.326417704011065	0.320129107981221	0.357263990955342	0.321141185076811	0.338309784057585	0.314275814275814	0.321037155840684	0.338180307436643
