OM4_B_B	OM4_C_1D	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2F	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3E	OM4_C_3F	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.496164749041187	0.479520757871273	0.487667676330593	0.487906455229857	0.487990082132342	0.484329797492768	0.484256243213898	0.483415977961432	0.493944636678201	0.483683628318584	0.484487887802805	0.460777547734069	0.463007159904535	0.457677902621723	0.486922871630638	0.480034227039361
0.503835250958813	0.520479242128727	0.512332323669407	0.512093544770143	0.512009917867658	0.515670202507232	0.515743756786102	0.516584022038567	0.506055363321799	0.516316371681416	0.515512112197195	0.539222452265931	0.536992840095465	0.542322097378277	0.513077128369362	0.519965772960639
