OM4_B_B	OM4_C_1A	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4E	OM4_H_4F
0.311299223327429	0.316240212527964	0.293167013167013	0.336690610700683	0.300151745068285	0.312661323189784	0.309637240270922	0.300019491277653	0.309656321730654	0.355981699600896	0.276636962417668	0.269083872281917	0.262734467229242	0.287679470796061	0.337837837837838	0.298516536964981	0.274591816166096	0.311909294325886	0.244243421052632	0.29801293021487	0.283412082348971	0.311242060151527	0.294785807009952	0.313901788360834
0.376056002180134	0.374965044742729	0.366819126819127	0.376952376083233	0.37097875569044	0.365099850563782	0.37929055217541	0.371796121235747	0.364242367072289	0.377085564100068	0.367105772956219	0.36354840352396	0.371824581347558	0.373975794933474	0.373626203523111	0.372264105058366	0.372203184841766	0.378268710550045	0.370614035087719	0.367132534702415	0.395439588255147	0.374837376597536	0.367806144526179	0.369449659124592
0.312644774492438	0.308794742729307	0.34001386001386	0.286357013216084	0.328869499241275	0.322238826246434	0.311072207553668	0.3281843874866	0.326101311197057	0.266932736299036	0.356257264626114	0.367367724194123	0.3654409514232	0.338344734270465	0.288535958639051	0.329219357976654	0.353204998992139	0.309821995124069	0.385142543859649	0.334854535082715	0.321148329395883	0.313920563250937	0.337408048463868	0.316648552514574
