OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.223779854620976	0.229179331306991	0.22001466764451	0.220658547586829	0.221105944868814	0.23826487845767	0.231532846715328	0.227627627627628	0.211610486891386	0.219370740901841	0.224566929133858	0.210370662460568	0.230252968508002	0.23151058034779	0.229170103943244	0.213389121338912	0.213560381190439	0.214818763326226	0.240667976424361	0.217303822937626	0.22958724443873	0.191301954307735	0.255801687763713	0.242128009878576	0.225610597488616	0.209963918956425
0.29300796123226	0.283890577507599	0.294486299086606	0.292106450157871	0.293922284955164	0.297045264040235	0.298394160583942	0.301301301301301	0.283983256223838	0.293170943888647	0.287874015748032	0.293375394321767	0.295302013422819	0.299025769956002	0.292525985810922	0.288702928870293	0.283549445399156	0.2818052594172	0.288924361493124	0.280885311871227	0.294007972225794	0.281585466556565	0.298259493670886	0.295534060506277	0.291568925072444	0.287815709131279
0.280200761509173	0.2790273556231	0.291286085739049	0.287686062246279	0.289604782464298	0.275880134115675	0.280681265206813	0.283483483483483	0.296320775501212	0.290126141800783	0.288740157480315	0.292586750788644	0.284288418516606	0.278965011523151	0.287658802177858	0.291093843395099	0.295891266989533	0.287491115849325	0.265471512770138	0.283702213279678	0.285778577857786	0.298926507018993	0.275316455696203	0.274027577690883	0.280391886297778	0.293921731890092
0.203011422637591	0.20790273556231	0.194212947529835	0.199548940009021	0.195366987711724	0.188809723386421	0.189391727493917	0.187587587587588	0.208085481383565	0.197332173408728	0.198818897637795	0.203667192429022	0.190156599552573	0.190498638173057	0.190645108067976	0.206814106395696	0.206998906420872	0.215884861407249	0.204936149312377	0.218108651911469	0.190626205477691	0.228186072116708	0.170622362869198	0.188310351924264	0.202428591141162	0.208298640022204
