OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.527743976636651	0.536530793723645	0.53804369533091	0.532832751446745	0.561543190000878	0.526031033074724	0.545821266032271	0.535006094479294	0.508703665779234	0.5262451171875	0.538576632838928	0.527934037142637	0.526895070635214	0.529415465928396	0.528319672131147	0.547841160504527	0.534541035281607	0.516260162601626	0.525891829689298	0.529221387113168	0.54018543182051	0.538749030392779	0.472231946787181	0.528279287174993
0.472256023363349	0.463469206276355	0.46195630466909	0.467167248553255	0.438456809999122	0.473968966925276	0.454178733967729	0.464993905520706	0.491296334220766	0.4737548828125	0.461423367161072	0.472065962857363	0.473104929364786	0.470584534071604	0.471680327868852	0.452158839495472	0.465458964718393	0.483739837398374	0.474108170310702	0.470778612886832	0.45981456817949	0.461250969607221	0.527768053212819	0.471720712825007
