OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E
0.176284306826179	0.18175750410008	0.178596639841875	0.177523767247438	0.169801451022311	0.182923816582103	0.172569778633301	0.182783840260042	0.183580339948087	0.220333654280718	0.176820153851763	0.179487642396779	0.173294297352342	0.179651015763298	0.177989392478303	0.18344571029993	0.15310691560397	0.177104377104377	0.175635232674139	0.175411059854909	0.19202645957295	0.190743801652893	0.169580206854593	0.177663364403885	0.186771013620287	0.234234527157744
0.275527797325827	0.27846218391243	0.275977693067909	0.274775274664299	0.268257181195843	0.273834635045512	0.275008020532563	0.281131491370637	0.278405760696642	0.296417834194651	0.274727478216486	0.271361773573324	0.272708757637475	0.270150889319734	0.269117647058824	0.282474558689392	0.251276545602137	0.277077077077077	0.274670891770827	0.2758264265069	0.284975437344963	0.276955922865014	0.262543094706956	0.27104582499634	0.275967592244212	0.303360374567151
0.307688247712878	0.306685991075174	0.308855710856981	0.304165279473236	0.308035206622848	0.30283336183798	0.31013795316009	0.297713025307639	0.302017918445952	0.28954039024582	0.308614969557767	0.305428679749418	0.307917515274949	0.308707746775689	0.310969141755063	0.302398368894533	0.304380842651025	0.308399308399308	0.309880093108777	0.303772754244588	0.297167593508325	0.305895316804408	0.313404988846076	0.310233761163438	0.305114505731557	0.284973419388402
0.240499648135116	0.233094320912315	0.236569956233235	0.243535678615026	0.253906161158998	0.240408186534405	0.242284247674046	0.238371643061683	0.235995980909319	0.193708121278812	0.239837398373984	0.243721904280479	0.246079429735234	0.24149034814128	0.241923818707811	0.231681362116145	0.291235696142868	0.237419237419237	0.239813782446257	0.244989759393603	0.225830509573761	0.226404958677686	0.254471709592375	0.241057049436338	0.232146888403943	0.177431678886703
