OM4_B_B	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2G	OM4_C_3A	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3G	OM4_C_3H	OM4_H_4E	OM4_H_4F
0.274378109452736	0.25470947200849	0.271645021645022	0.284250960307298	0.250856164383562	0.256977065487704	0.26629766297663	0.243827160493827	0.249498997995992	0.270651117589893	0.261682242990654	0.2465825446898	0.240552325581395	0.262204328132864	0.286425902864259	0.252511721366376
0.367910447761194	0.36641018837888	0.363636363636364	0.367477592829705	0.36472602739726	0.359767891682785	0.359778597785978	0.375	0.36372745490982	0.372691933916424	0.378504672897196	0.364879074658254	0.378633720930233	0.372420734776044	0.37359900373599	0.356329537843269
0.35771144278607	0.378880339612629	0.364718614718615	0.348271446862996	0.384417808219178	0.383255042829511	0.373923739237392	0.381172839506173	0.386773547094188	0.356656948493683	0.35981308411215	0.388538380651945	0.380813953488372	0.365374937091092	0.339975093399751	0.391158740790355
