OM4_B_B	OM4_C_1A	OM4_C_1D	OM4_C_1E	OM4_C_1G	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2G	OM4_C_3A	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3H
0.359215017064846	0.373482272948033	0.339028776978417	0.323232323232323	0.352601156069364	0.368669817690749	0.323262839879154	0.348816954565249	0.331929824561404	0.342563783447418	0.346210995542348	0.327595780122154	0.345346960731576	0.315533980582524	0.319073083778966
0.390784982935154	0.392423506556581	0.385341726618705	0.390572390572391	0.386127167630058	0.391627278865631	0.391993957703927	0.388880824502831	0.375438596491228	0.390479153702551	0.400445765230312	0.389228206551916	0.383539537385691	0.390291262135922	0.391562685680333
0.25	0.234094220495386	0.275629496402878	0.286195286195286	0.261271676300578	0.239702903443619	0.284743202416918	0.26230222093192	0.292631578947368	0.266957062850031	0.25334323922734	0.28317601332593	0.271113501882733	0.294174757281553	0.289364230540701
