OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.260402481464669	0.231266375545852	0.251365082379754	0.258525619273838	0.238538515243193	0.261911964906973	0.262877789170451	0.25072816976758	0.264979409278097	0.187115454216431	0.235229892029601	0.255590195656848	0.247055957118493	0.226428920371275	0.257218167072182	0.228959575878065	0.272016320979259	0.238814933440096	0.234015944974207	0.233035610718014	0.238641875505255	0.239099495406909	0.263718887262079	0.196516471033699	0.254929743771402	0.244742376445846
0.36696171886821	0.364279475982533	0.366316889036608	0.36405666779776	0.356295089597394	0.364808652246256	0.361359308627508	0.362836592759912	0.36746938664194	0.348637609223928	0.364430425815844	0.366695334336702	0.362178185657435	0.362725940400586	0.364071370640714	0.363706648994919	0.366116967018021	0.365328795916325	0.359074566202908	0.36492286277694	0.361358124494745	0.362789494113081	0.365095168374817	0.471033699356304	0.372298972724052	0.364681913774974
0.372635799667121	0.404454148471616	0.382318028583638	0.377417712928402	0.405166395159414	0.373279382846771	0.375762902202041	0.386435237472508	0.367551204079963	0.46424693655964	0.400339682154555	0.37771447000645	0.390765857224072	0.410845139228139	0.378710462287105	0.407333775127016	0.36186671200272	0.395856270643579	0.406909488822886	0.402041526505046	0.4	0.39811101048001	0.371185944363104	0.332449829609996	0.372771283504546	0.39057570977918
