OM4_B_B	OM4_C_1A	OM4_C_1C	OM4_C_1D	OM4_C_1E	OM4_C_1F	OM4_C_1G	OM4_C_1H	OM4_C_2A	OM4_C_2B	OM4_C_2C	OM4_C_2D	OM4_C_2E	OM4_C_2F	OM4_C_2G	OM4_C_3A	OM4_C_3B	OM4_C_3C	OM4_C_3D	OM4_C_3E	OM4_C_3F	OM4_C_3G	OM4_C_3H	OM4_H_4A	OM4_H_4B	OM4_H_4E	OM4_H_4F
0.15614003794451	0.146584836339345	0.156874114160546	0.16704667557722	0.160154029048431	0.147974176313446	0.140877197332209	0.159220793493791	0.149394750937333	0.153458163476819	0.148308299195873	0.172180491183208	0.177209586644464	0.138493960744841	0.157755870571586	0.152232793944024	0.172979952192347	0.152620719438269	0.142921930677033	0.155168208647014	0.148409348296098	0.1409906291834	0.143072362346309	0.160914522685728	0.151546905330424	0.160094023474104	0.149861464729669
0.24685011918468	0.237182698730795	0.248518232186574	0.252797651807008	0.250969142502714	0.240939447907391	0.236977165100538	0.255082976151225	0.242849491162292	0.241944770722495	0.234739290952309	0.262212988119972	0.26274741257562	0.232102415702063	0.244177400398167	0.236798851772114	0.261982447263274	0.245821404008253	0.233041788143829	0.24503666607047	0.243565324822403	0.234912985274431	0.240972930942314	0.243063323602434	0.239912047137237	0.248256912790051	0.237681593530028
0.306361380920722	0.309076486305945	0.303214791908259	0.30605131430668	0.302863493048018	0.306967943009795	0.312746386333771	0.310638531706781	0.308323513658275	0.305465349271056	0.305745208112072	0.305719816028271	0.300330937374845	0.313475088072471	0.308411887457725	0.308725142949742	0.299460855303334	0.307496681115145	0.310528020732102	0.305995024471147	0.309301966436734	0.311164658634538	0.312120328522136	0.311434261861239	0.307508632092488	0.304623350221559	0.305264340272577
0.290648461950088	0.307155978623914	0.291392861744621	0.274104358309091	0.286013335400837	0.304118432769368	0.309399251233481	0.275057698648203	0.2994322442421	0.29913171652963	0.311207201739746	0.259886704668549	0.259712063405072	0.315928535480624	0.289654841572522	0.30224321133412	0.265576745241045	0.294061195438333	0.313508260447036	0.293800100811369	0.298723360444765	0.312931726907631	0.30383437818924	0.284587891850599	0.30103241543985	0.287025713514286	0.307192601467725
