OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
0.164158686730506	0.150668286755772	0.149201402415271	0.141930501930502	0.144790257104195	0.135443615887993	0.13999406175772	0.160919540229885	0.153006426622062	0.157193816884661	0.142542588944258	0.142191420719321	0.138986452584044	0.142762284196547	0.138613861386139	0.144942770380752	0.158701407273234	0.154493307839388	0.171018621089835	0.138204026238408	0.150233025678516	0.148543409287569	0.14218009478673	0.150664451827243
0.296126880984952	0.287120291616039	0.289442929489677	0.281081081081081	0.284554417166055	0.280779181250951	0.280433491686461	0.29605467536502	0.294304076063034	0.289417360285375	0.278595434001622	0.28055920659577	0.279729051680883	0.277556440903054	0.282728272827283	0.288951179630927	0.293298035390832	0.284002549394519	0.299941973941024	0.275955666138883	0.284474093027506	0.289587539659648	0.281667384747953	0.296179401993355
0.346785225718194	0.345321992709599	0.340994676016102	0.349498069498069	0.341967910303499	0.352001217470705	0.348871733966746	0.344982913948431	0.345629016638789	0.344431232659532	0.353227488700892	0.351654916955431	0.351480180632213	0.351261620185923	0.346220336319346	0.34746554543331	0.343318935488366	0.346335245379222	0.340138207522287	0.359873331825379	0.345243534679704	0.343092010383617	0.349418354157691	0.343853820598007
0.192929206566347	0.216889428918591	0.220360992078951	0.227490347490347	0.228687415426252	0.231775985390352	0.230700712589074	0.198042870456664	0.207060480676116	0.208957590170432	0.225634488353227	0.225594455729478	0.22980431510286	0.228419654714475	0.232437529467232	0.218640504555011	0.204681621847569	0.215168897386871	0.188901197446853	0.225966975797331	0.220049346614274	0.218777040669166	0.226734166307626	0.209302325581395
