OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6F	OM5_H_6G	OM5_H_6H
0.213084592455545	0.240232079905993	0.21724739641037	0.203727422168884	0.200770128354726	0.189752496743378	0.208819804260219	0.228685809243253	0.195989357623357	0.205249156950584	0.216621477733016	0.191011726683117	0.222632201453685	0.22142977896116	0.222097052665091	0.204296304030069	0.220222970590738	0.188913194143637	0.197876101107934	0.188535312325964	0.187013408304498	0.194345893864137	0.199785476335358
0.287449892075239	0.288725449051536	0.289178484378462	0.281603921054489	0.284830805134189	0.275651324359531	0.2751065054692	0.296353846319856	0.275969838853969	0.281405444961976	0.292538886266589	0.278568776887297	0.284883897251342	0.283441105616838	0.288194742062277	0.284023282522447	0.291648936816894	0.270272026336308	0.281912371208093	0.273963554415822	0.276586829584775	0.277315108737598	0.281923287162615
0.286822900606434	0.280562783280175	0.291698980722358	0.277227023810724	0.297234539089848	0.294344333478072	0.296971790443293	0.280793758699945	0.293769097605465	0.294340443626942	0.291858307994599	0.2983316227371	0.285187169559548	0.291090824563628	0.287925355406713	0.296134370432241	0.28784360448859	0.300301048254353	0.298538562129072	0.299659374959526	0.303592668685121	0.300606241675069	0.288297115275529
0.212642614862781	0.190479687762296	0.20187513848881	0.237441632965903	0.217164527421237	0.240251845419019	0.219101899827288	0.194166585736946	0.234271705917208	0.219004954460498	0.198981328005796	0.232087873692486	0.207296731735425	0.204038290858375	0.201782849865919	0.215546043015243	0.200284488103777	0.240513731265702	0.221672965554901	0.237841758298688	0.232807093425606	0.227732755723195	0.229994121226498
