OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
0.388550135501355	0.381900452488688	0.406037870668096	0.434054431263084	0.472305507337857	0.399302528334786	0.410726788965131	0.417899587678875	0.408657243816254	0.41934628975265	0.439912758996728	0.447101109548367	0.453703703703704	0.440976645435244	0.447797112180674	0.432683790965456	0.410323709536308	0.406468085106383	0.444540478248343	0.441830896376351	0.434446716655306	0.429331306990881	0.396080218778487
0.611449864498645	0.618099547511312	0.593962129331904	0.565945568736916	0.527694492662143	0.600697471665214	0.589273211034869	0.582100412321125	0.591342756183746	0.58065371024735	0.560087241003272	0.552898890451633	0.546296296296296	0.559023354564756	0.552202887819326	0.567316209034544	0.589676290463692	0.593531914893617	0.555459521751657	0.558169103623649	0.565553283344694	0.570668693009118	0.603919781221513
