OM5_B_B	OM5_C_4A	OM5_C_4E	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5G	OM5_C_5H	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_6A	OM5_H_6F
0.15875201269456	0.167753773622812	0.173645764158998	0.164605137963844	0.167574165599607	0.164927984923947	0.161467083261371	0.159055433259956	0.171830059988495	0.178134827605924	0.16325525778997	0.162923131499841	0.167669119728276	0.162664799508163
0.261895316547266	0.268245315618178	0.271511241817664	0.262825412175758	0.27050249512344	0.267768205680442	0.263852035609427	0.258635181108665	0.265291587914647	0.281079535708159	0.270181238423484	0.264642730446797	0.275709972638928	0.262996106291413
0.320280960492848	0.320640745750907	0.316649274262404	0.319601940384645	0.31382310352668	0.320214699151972	0.323279584242672	0.319791875125075	0.314076752403649	0.312207673394705	0.315725305385571	0.321215855411789	0.308790923672045	0.317251861465947
0.259071710265326	0.243360165008103	0.238193719760934	0.252967509475753	0.248100235750272	0.24708911024364	0.25140129688653	0.262517510506304	0.24880159969321	0.228577963291212	0.250838198400975	0.251218282641573	0.247829983960751	0.257087232734476
