OM5_B_B	OM5_C_4A	OM5_C_4E	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5G	OM5_C_5H	OM5_C_6D	OM5_H_6A
0.367954759660697	0.334371754932503	0.346124328472755	0.345100864553314	0.332434860736748	0.344230769230769	0.375370919881306	0.32946001367054	0.338090990187333	0.355589123867069	0.347035040431267	0.352523364485981
0.3688972667295	0.374870197300104	0.376055257099002	0.373198847262248	0.373315363881402	0.364423076923077	0.367952522255193	0.37593984962406	0.366636931311329	0.367371601208459	0.381401617250674	0.374205607476636
0.263147973609802	0.290758047767394	0.277820414428243	0.281700288184438	0.294249775381851	0.291346153846154	0.256676557863501	0.2946001367054	0.295272078501338	0.277039274924471	0.271563342318059	0.273271028037383
