OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_5A	OM5_C_5D	OM5_C_6A	OM5_C_6F	OM5_H_2H
0.344510978043912	0.355097765363128	0.300332225913621	0.349664775657555	0.31042654028436	0.387837474212934	0.368672777999203	0.341493268053856	0.368031189083821	0.314564564564565
0.397604790419162	0.389315642458101	0.391362126245847	0.393243940175348	0.394944707740916	0.38003408377433	0.391789557592666	0.393512851897185	0.394152046783626	0.384384384384384
0.257884231536926	0.255586592178771	0.308305647840532	0.257091284167096	0.294628751974724	0.232128442012737	0.239537664408131	0.26499388004896	0.237816764132554	0.301051051051051
