OM5_C_4A	OM5_C_4E	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5G	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
0.359121932110949	0.330950446791227	0.346193234550517	0.357407281619345	0.37284902765684	0.363307899938365	0.397716058085436	0.309800937731348	0.367397579379146	0.358723800973723	0.368601677807187	0.347361241097064	0.328817215616121	0.328740317977986	0.335001118067979	0.354036938383108	0.35950615154651
0.392629533093276	0.391226645004062	0.395541972029315	0.403036272245619	0.397520421279595	0.397866145246647	0.39362752009023	0.39055688080941	0.401174862004355	0.400987534960809	0.396774482975192	0.398518424517378	0.397137745974955	0.398124745209947	0.400268336314848	0.396990597823211	0.383609290559963
0.248248534795775	0.277822908204712	0.258264793420168	0.239556446135036	0.229630551063565	0.238825954814988	0.208656421824334	0.299642181459242	0.231427558616499	0.240288664065467	0.234623839217621	0.254120334385559	0.274045038408924	0.273134936812067	0.264730545617174	0.248972463793681	0.256884557893526
