OM5_B_B	OM5_C_4A	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6H
0.234699735905385	0.269377842083506	0.239856020942408	0.253464431833179	0.222014925373134	0.248925434498225	0.241735771895945	0.256323433420366	0.243876177658143	0.237917992435613	0.230985256260239	0.223400078523753	0.223274695534506	0.243163582773866	0.248652077386616	0.255895357406043	0.243523316062176	0.229128014842301	0.281879194630872	0.234657039711191	0.243059716397044
0.360546561028821	0.367507234394378	0.360765706806283	0.359278078395143	0.357742537313433	0.364417865819473	0.364989208224469	0.366106396866841	0.35352175863616	0.361109443477217	0.352445588579452	0.362387122104437	0.351826792963464	0.36400851481906	0.365207738661592	0.357344632768362	0.370701837023081	0.345083487940631	0.362562007586811	0.360354446997046	0.350009986019573
0.404753703065794	0.363114923522117	0.399378272251309	0.387257489771677	0.420242537313433	0.386656699682302	0.393275019879587	0.377570169712794	0.402602063705698	0.400972564087171	0.416569155160309	0.41421279937181	0.42489851150203	0.392827902407074	0.386140183951792	0.386760009825596	0.385774846914743	0.425788497217069	0.355558797782317	0.404988513291762	0.406930297583383
