OM5_B_B	OM5_C_4D	OM5_C_4E	OM5_C_4F	OM5_C_4H	OM5_C_5A	OM5_C_5B	OM5_C_5D	OM5_C_5E	OM5_C_5F	OM5_C_5G	OM5_C_5H	OM5_C_6A	OM5_C_6B	OM5_C_6D	OM5_C_6F	OM5_H_2H	OM5_H_6A	OM5_H_6B	OM5_H_6C	OM5_H_6F	OM5_H_6G	OM5_H_6H
0.269415496148618	0.261990848878508	0.285177900947613	0.268254434970107	0.252787360631968	0.370761816183309	0.251832460732984	0.280592629637733	0.249196765879321	0.255213932487637	0.271091889181397	0.263113589730099	0.276472304151946	0.269454994073393	0.310244792855047	0.291081612114822	0.274788270541886	0.260269229104445	0.267391202510891	0.249438547915705	0.266920098056631	0.266959391760476	0.278548370826188
0.380425917535116	0.365724890410521	0.36661898802074	0.361266294227188	0.369931503424829	0.3616583523576	0.355061082024433	0.373988059888101	0.347526745048194	0.373683078907762	0.369531152062179	0.366286105119167	0.363173759439925	0.36827209172936	0.375598943902996	0.365864762543729	0.363844393592677	0.3611868588495	0.364922471541669	0.357268112598062	0.368600561338686	0.36685919726528	0.369817411479875
0.350158586316266	0.372284260710972	0.348203111031647	0.370479270802705	0.377281135943203	0.267579831459091	0.393106457242583	0.345419310474166	0.403276489072485	0.371102988604601	0.359376958756425	0.370600305150734	0.360353936408129	0.362272914197247	0.314156263241957	0.343053625341448	0.361367335865437	0.378543912046055	0.36768632594744	0.393293339486233	0.364479340604683	0.366181410974244	0.351634217693937
