	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.00545278602566144	0.0217671088993716	0.00264439136827573	0.0311859060522996	0.0071917466169388	0.0368439573508248	0.00237135357411085	0.0120155297246919	0.00638941477921241	0.0161641201809653	0.0317128472461834	0.0241536503219242	0.00656160422565819	0.0256625029398621	0.0328174737497045	0.0260601362475815	0.0315262104249046	0.0151368851650781	0.0309199613800217
OM2_B_C	0.00545278602566144	0	0.0233695831852163	0.00678091981150467	0.0300779480925551	0.00488531750830359	0.0348877981557669	0.00573387270078884	0.0102542990839582	0.00344993878359968	0.0141372802295621	0.030602090562866	0.0229727512315156	0.00612797422076594	0.0211385223439027	0.0347211014770768	0.0243350965655901	0.030465653748273	0.0152457363206725	0.0296538433772193
OM2_C_4A	0.0217671088993716	0.0233695831852163	0	0.0211674180890759	0.0523978853896927	0.0189710131844547	0.0581151777190681	0.0238886618103115	0.0328144081230018	0.0263087095376259	0.0369827953488162	0.0532423287006209	0.0455939869038422	0.0174379024476067	0.0366238358473921	0.0134315518316082	0.0471896898272035	0.0529656688769295	0.0126882890557489	0.0523375688397465
OM2_C_4B	0.00264439136827573	0.00678091981150467	0.0211674180890759	0	0.0314661043609302	0.00807448391086567	0.0376987395284534	0.00456988170080616	0.0124993001896038	0.00735825963798755	0.0178280055948104	0.0322807159598373	0.0247042216759214	0.00651057194463361	0.0253241586179938	0.0314623040550369	0.0265785403741919	0.0319761583667121	0.0137594365176374	0.0314365847819533
OM2_C_4C	0.0311859060522996	0.0300779480925551	0.0523978853896927	0.0314661043609302	0	0.0349108776522081	0.0100823037161134	0.029529272320472	0.019887886594084	0.0266997804193599	0.0196690003888008	0.00373509604699173	0.00748360557109335	0.035436042783599	0.0312101950941908	0.0617432646936695	0.00648913511115196	0.00231046736674547	0.0423431763413966	0.00283317644865152
OM2_C_4E	0.0071917466169388	0.00488531750830359	0.0189710131844547	0.00807448391086567	0.0349108776522081	0	0.0396126153668271	0.00857858736197328	0.0150581857210507	0.00826136750532229	0.0186348023022568	0.035470427033969	0.0278435957043191	0.002963173766802	0.0224234677067286	0.0307150605973713	0.0291378274896067	0.0353307483015942	0.0117819499218614	0.0345078141330039
OM2_C_4F	0.0368439573508248	0.0348877981557669	0.0581151777190681	0.0376987395284534	0.0100823037161134	0.0396126153668271	0	0.0349505209717334	0.0255466486416094	0.031843204475416	0.0221750787483309	0.00773565866315659	0.0135334731637348	0.040795324469945	0.0348281497610423	0.068534631200174	0.0117447317039966	0.0086956363705282	0.0484961125831138	0.00808104649729727
OM2_C_4G	0.00237135357411085	0.00573387270078884	0.0238886618103115	0.00456988170080616	0.029529272320472	0.00857858736197328	0.0349505209717334	0	0.0107280711559608	0.0058127085611473	0.0141073301669028	0.0298662304190002	0.0223840612891564	0.00856243166030483	0.0260571738497145	0.0351042959758799	0.0243917722813934	0.0297469739849088	0.0174401116112797	0.0291334140236531
OM2_C_4H	0.0120155297246919	0.0102542990839582	0.0328144081230018	0.0124993001896038	0.019887886594084	0.0150581857210507	0.0255466486416094	0.0107280711559608	0	0.00683981514146906	0.00866142929808165	0.0206813534324355	0.012993252511189	0.0156008513188471	0.0203299235389969	0.0430535791766573	0.0143860153442207	0.0204109558193406	0.0232658866623212	0.0196622404144653
OM2_C_5A	0.00638941477921241	0.00344993878359968	0.0263087095376259	0.00735825963798755	0.0266997804193599	0.00826136750532229	0.031843204475416	0.0058127085611473	0.00683981514146906	0	0.0117955574311204	0.0273155992556587	0.0196528404272312	0.00898412741808898	0.0205025377826656	0.0371978414238093	0.0210633343672469	0.0271323209150109	0.0175226813922677	0.0263538407551262
