	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	NA	NA	NA	0.0228981796076523	0.0326895022595784	0.00544695497982293	0.0233608047450417	NA	0.00329503720884357	0.0328996798395947	NA	0.0249941744220106	NA	0.0367699987068494	0.00554994367286072	0.0141010722342556	NA	0.0139123563811671	0.0278071946375448
OM2_B_C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4C	0.0228981796076523	NA	NA	NA	0	0.0115914723249244	0.0178378831338956	0.0459466201939438	NA	0.0196047337772383	0.0113592829730842	NA	0.0108729579734228	NA	0.015262685770538	0.0183670978345086	0.0088147928958203	NA	0.011366935154091	0.0050127702903679
OM2_C_4E	0.0326895022595784	NA	NA	NA	0.0115914723249244	0	0.027280534561545	0.054625948353046	NA	0.0295085856118785	0.00103058951385832	NA	0.00998008351584286	NA	0.00409121014059309	0.0289591428439097	0.0193892937591352	NA	0.0228415689324064	0.00939574082984564
OM2_C_4F	0.00544695497982293	NA	NA	NA	0.0178378831338956	0.027280534561545	0	0.0281230582471524	NA	0.00261792134853794	0.0275147236097072	NA	0.019596678999806	NA	0.0313661620238833	0.00465192532769813	0.00921107270600223	NA	0.0104746886443445	0.0228198296157641
OM2_C_4G	0.0233608047450417	NA	NA	NA	0.0459466201939438	0.054625948353046	0.0281230582471524	0	NA	0.0265935079529607	0.0550153298990033	NA	0.0455946946146012	NA	0.0586836813610827	0.0286900392351316	0.0372832946365638	NA	0.037150053630244	0.0509277152213639
OM2_C_4H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_5A	0.00329503720884357	NA	NA	NA	0.0196047337772383	0.0295085856118785	0.00261792134853794	0.0265935079529607	NA	0	0.0296927269172338	NA	0.0221103054958506	NA	0.0335814289816938	0.00314835939153912	0.0108064047021748	NA	0.010906712362876	0.024513783515327
OM2_C_5F	0.0328996798395947	NA	NA	NA	0.0113592829730842	0.00103058951385832	0.0275147236097072	0.0550153298990033	NA	0.0296927269172338	0	NA	0.0107272315045808	NA	0.00395511945997236	0.0290355027232416	0.0194209208449266	NA	0.0226885295466263	0.00876225822068262
OM2_C_5G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_6E	0.0249941744220106	NA	NA	NA	0.0108729579734228	0.00998008351584286	0.019596678999806	0.0455946946146012	NA	0.0221103054958506	0.0107272315045808	NA	0	NA	0.0136859412398307	0.0224409636188333	0.0140798787753482	NA	0.0188477037548649	0.0130870957440646
OM2_C_6F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_6G	0.0367699987068494	NA	NA	NA	0.015262685770538	0.00409121014059309	0.0313661620238833	0.0586836813610827	NA	0.0335814289816938	0.00395511945997236	NA	0.0136859412398307	NA	0	0.0329755211369457	0.0233705950339719	NA	0.0266138251491709	0.0121987024908674
OM2_C_6H	0.00554994367286072	NA	NA	NA	0.0183670978345086	0.0289591428439097	0.00465192532769813	0.0286900392351316	NA	0.00314835939153912	0.0290355027232416	NA	0.0224409636188333	NA	0.0329755211369457	0	0.00965213834391203	NA	0.00846440063153483	0.0230967028674828
OM2_H_2A	0.0141010722342556	NA	NA	NA	0.0088147928958203	0.0193892937591352	0.00921107270600223	0.0372832946365638	NA	0.0108064047021748	0.0194209208449266	NA	0.0140798787753482	NA	0.0233705950339719	0.00965213834391203	0	NA	0.00505369282360177	0.0137099630094936
OM2_H_2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_H_2C	0.0139123563811671	NA	NA	NA	0.011366935154091	0.0228415689324064	0.0104746886443445	0.037150053630244	NA	0.010906712362876	0.0226885295466263	NA	0.0188477037548649	NA	0.0266138251491709	0.00846440063153483	0.00505369282360177	NA	0	0.0155147439858958
OM2_H_2F	0.0278071946375448	NA	NA	NA	0.0050127702903679	0.00939574082984564	0.0228198296157641	0.0509277152213639	NA	0.024513783515327	0.00876225822068262	NA	0.0130870957440646	NA	0.0121987024908674	0.0230967028674828	0.0137099630094936	NA	0.0155147439858958	0
