	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.00323668840862367	0.00767394356226173	0.0190301980739541	0.0112765544834338	0.0128496336591799	0.00516821604347102	0.0317504329859164	0.00417643512229644	0.00419057130070984	0.0014986819002024	0.0091291085578096	0.0559568800144591	0.0232488836084155	0.00623728653055528	0.00740400237359037	0.00747734911060284	0.0124563810258917	0.0132899364268058	0.0265717788617118
OM2_B_C	0.00323668840862367	0	0.00472716232432924	0.0172041802764305	0.0101988716395306	0.0114790881180462	0.00283365981255462	0.0330881222689902	0.001387783333882	0.0066237126478083	0.00332910330251138	0.00746900424024993	0.057063507707212	0.0250976571067212	0.00302583876966404	0.00745868749005544	0.00480994894517884	0.0098708228492024	0.0123115045371899	0.0260376988081854
OM2_C_4A	0.00767394356226173	0.00472716232432924	0	0.0179664372463079	0.0126553842209409	0.0134066308432054	0.00276008351638978	0.033047800874996	0.00486713614194596	0.00975405370855578	0.00804803551397258	0.00472045215588219	0.0564330013693211	0.0260472502419705	0.00220161890972494	0.00749082328034858	0.00105598833405904	0.00968937438436982	0.0146871232535203	0.0283995491311312
OM2_C_4B	0.0190301980739541	0.0172041802764305	0.0179664372463079	0	0.00825168917577998	0.00644460758136579	0.0189131018683069	0.050264011203995	0.0158204652746502	0.0232159944084357	0.0177310891898389	0.0226828739720146	0.0740913891797526	0.0421962920577829	0.0164321858063283	0.0244466108228399	0.0189696020325312	0.00835679870343653	0.00694024525277685	0.0124717819782879
OM2_C_4C	0.0112765544834338	0.0101988716395306	0.0126553842209409	0.00825168917577998	0	0.00182103532357379	0.0125625044836873	0.0429798981690778	0.00893865430792807	0.0154348117722877	0.00985938364589802	0.0170098374998781	0.067100081390347	0.0345009444097141	0.0105991149174547	0.0176529632321409	0.0134485160339426	0.00631435988714808	0.00211525964501682	0.0159061039928838
OM2_C_4E	0.0128496336591799	0.0114790881180462	0.0134066308432054	0.00644460758136579	0.00182103532357379	0	0.0136454752434627	0.0444528635873903	0.0101539051866402	0.0170323802685556	0.0114745998350009	0.0179309925481108	0.0685031484542631	0.0360937185568613	0.0114759574511377	0.0189236702374307	0.0142787872419938	0.00570005174928825	0.00174327051319241	0.0149969109007344
OM2_C_4F	0.00516821604347102	0.00283365981255462	0.00276008351638978	0.0189131018683069	0.0125625044836873	0.0136454752434627	0	0.0314887466352337	0.00371543219733783	0.00700455304048764	0.00584486671291293	0.00465938424269754	0.0552148568707561	0.0240147520043471	0.00262640218427655	0.00559676856102144	0.00232753016980858	0.0109833108307901	0.0146710703685483	0.0284655687137083
OM2_C_4G	0.0317504329859164	0.0330881222689902	0.033047800874996	0.050264011203995	0.0429798981690778	0.0444528635873903	0.0314887466352337	0	0.0344649024997136	0.0277029968842077	0.0332167833387857	0.0286000075070099	0.0243484794238404	0.00969744726438395	0.0340809005227721	0.0258960478669282	0.031992809207609	0.0424597491938262	0.0450221666029893	0.0581279144616203
OM2_C_4H	0.00417643512229644	0.001387783333882	0.00486713614194596	0.0158204652746502	0.00893865430792807	0.0101539051866402	0.00371543219733783	0.0344649024997136	0	0.00790356312312153	0.00377641720049026	0.0083460348484012	0.0584167301703785	0.0264821379820271	0.00277261530565379	0.00877122623915319	0.00523538776093329	0.00852799995237629	0.0110537639719163	0.0248227960451739
OM2_C_5A	0.00419057130070984	0.0066237126478083	0.00975405370855578	0.0232159944084357	0.0154348117722877	0.0170323802685556	0.00700455304048764	0.0277029968842077	0.00790356312312153	0	0.00557647855970835	0.00906090588128607	0.0519747279079864	0.0190721280293239	0.00912075153939529	0.00550794473338683	0.00912796937824883	0.0164157071790198	0.0174178988162635	0.0304777448774814
OM2_C_5F	0.0014986819002024	0.00332910330251138	0.00804803551397258	0.0177310891898389	0.00985938364589802	0.0114745998350009	0.00584486671291293	0.0332167833387857	0.00377641720049026	0.00557647855970835	0	0.0101613506417269	0.0574364073353235	0.0246453524177072	0.00629284546734745	0.00881661425943171	0.00804299813718504	0.0115084351702168	0.0118462356076913	0.0250761009686433
OM2_C_5G	0.0091291085578096	0.00746900424024993	0.00472045215588219	0.0226828739720146	0.0170098374998781	0.0179309925481108	0.00465938424269754	0.0286000075070099	0.0083460348484012	0.00906090588128607	0.0101613506417269	0	0.0517844454167449	0.0221467013580654	0.00645572022428034	0.00439021926918348	0.00371905779225569	0.0144061602367212	0.0190944196418553	0.0328793736897729
OM2_C_6E	0.0559568800144591	0.057063507707212	0.0564330013693211	0.0740913891797526	0.067100081390347	0.0685031484542631	0.0552148568707561	0.0243484794238404	0.0584167301703785	0.0519747279079864	0.0574364073353235	0.0517844454167449	0	0.0337539478625161	0.0577295819396371	0.0496983673730914	0.0553869162877006	0.0660525639711081	0.0691663567420416	0.0823890182518741
OM2_C_6F	0.0232488836084155	0.0250976571067212	0.0260472502419705	0.0421962920577829	0.0345009444097141	0.0360937185568613	0.0240147520043471	0.00969744726438395	0.0264821379820271	0.0190721280293239	0.0246453524177072	0.0221467013580654	0.0337539478625161	0	0.0266361699011878	0.0185648564367976	0.0250283779053853	0.0348620612273978	0.0364662957956259	0.0491501544501747
OM2_C_6G	0.00623728653055528	0.00302583876966404	0.00220161890972494	0.0164321858063283	0.0105991149174547	0.0114759574511377	0.00262640218427655	0.0340809005227721	0.00277261530565379	0.00912075153939529	0.00629284546734745	0.00645572022428034	0.0577295819396371	0.0266361699011878	0	0.00820542582146326	0.00285483558792642	0.00838492782713972	0.0126652301414703	0.0264364510488887
OM2_C_6H	0.00740400237359037	0.00745868749005544	0.00749082328034858	0.0244466108228399	0.0176529632321409	0.0189236702374307	0.00559676856102144	0.0258960478669282	0.00877122623915319	0.00550794473338683	0.00881661425943171	0.00439021926918348	0.0496983673730914	0.0185648564367976	0.00820542582146326	0	0.00648793584068789	0.0165793048942292	0.0197630392591167	0.0334433883572989
OM2_H_2A	0.00747734911060284	0.00480994894517884	0.00105598833405904	0.0189696020325312	0.0134485160339426	0.0142787872419938	0.00232753016980858	0.031992809207609	0.00523538776093329	0.00912796937824883	0.00804299813718504	0.00371905779225569	0.0553869162877006	0.0250283779053853	0.00285483558792642	0.00648793584068789	0	0.0107181559250025	0.0155063866488212	0.0292592538265363
OM2_H_2B	0.0124563810258917	0.0098708228492024	0.00968937438436982	0.00835679870343653	0.00631435988714808	0.00570005174928825	0.0109833108307901	0.0424597491938262	0.00852799995237629	0.0164157071790198	0.0115084351702168	0.0144061602367212	0.0660525639711081	0.0348620612273978	0.00838492782713972	0.0165793048942292	0.0107181559250025	0	0.00743611562473181	0.0197884226111492
OM2_H_2C	0.0132899364268058	0.0123115045371899	0.0146871232535203	0.00694024525277685	0.00211525964501682	0.00174327051319241	0.0146710703685483	0.0450221666029893	0.0110537639719163	0.0174178988162635	0.0118462356076913	0.0190944196418553	0.0691663567420416	0.0364662957956259	0.0126652301414703	0.0197630392591167	0.0155063866488212	0.00743611562473181	0	0.0138012743742086
OM2_H_2F	0.0265717788617118	0.0260376988081854	0.0283995491311312	0.0124717819782879	0.0159061039928838	0.0149969109007344	0.0284655687137083	0.0581279144616203	0.0248227960451739	0.0304777448774814	0.0250761009686433	0.0328793736897729	0.0823890182518741	0.0491501544501747	0.0264364510488887	0.0334433883572989	0.0292592538265363	0.0197884226111492	0.0138012743742086	0
