	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.0372385581839791	0.0618424499050979	0.065218197020988	0.0838012992019653	0.0459128283065897	0.0938263808222219	0.0262727423635839	0.079752277616858	0.0837169219531071	0.097141298581431	0.0927978885002539	0.0314792459523138	0.055469038834274	0.0118233016623203	0.041836105717635	0.0532526659734603	0.102303922715643	0.0219118506067514	0.0695716081479322
OM2_B_C	0.0372385581839791	0	0.0269601201828188	0.030841008312766	0.0543934519139599	0.0134711683777969	0.063537186172162	0.0115033292011624	0.0465860986419621	0.053424895963635	0.0687378049400852	0.0616219999689618	0.0118789396678685	0.0199528060876092	0.0325051455319476	0.00523587004402377	0.0223979263072861	0.071688123131632	0.0353296457991257	0.0391401037679796
OM2_C_4A	0.0618424499050979	0.0269601201828188	0	0.00969882034032475	0.0313925290047602	0.0172533873184477	0.0383990920349927	0.0377083045945815	0.0208412039424096	0.0304049854763924	0.045353293978978	0.0361547939869283	0.0331538002175199	0.0105657210472454	0.0567828941081315	0.0219655331124321	0.0133911415764452	0.0466092502760499	0.0616716163261331	0.0200815388576977
OM2_C_4B	0.065218197020988	0.030841008312766	0.00969882034032475	0	0.029467976485885	0.0194242685533966	0.0356604391831151	0.0409205966750414	0.0178479881745541	0.0269926942367522	0.0420974003386859	0.0330602174913514	0.0346873359500283	0.0118998992127785	0.0587450509191817	0.026519922433955	0.0163445169707311	0.0433029745983556	0.0642477298495859	0.0146695652599432
OM2_C_4C	0.0838012992019653	0.0543934519139599	0.0313925290047602	0.029467976485885	0	0.0428259059779908	0.0129079443275249	0.0635742857666848	0.0149030775906084	0.0054509805029708	0.01509193699421	0.0128321986837513	0.0572183061809954	0.0396004405187097	0.077673720955646	0.0502900773199109	0.0323051818198883	0.0192898660496566	0.088489523315959	0.018976357038021
OM2_C_4E	0.0459128283065897	0.0134711683777969	0.0172533873184477	0.0194242685533966	0.0428259059779908	0	0.0513633969414256	0.0220967218018397	0.0350912629345141	0.0416911188184466	0.0565902011408629	0.0495459843126942	0.0160721028284833	0.0106871812936811	0.0400940514238118	0.0105018027806629	0.0121903666413074	0.0597622356864051	0.0463328636869938	0.0270486990812834
OM2_C_4F	0.0938263808222219	0.063537186172162	0.0383990920349927	0.0356604391831151	0.0129079443275249	0.0513633969414256	0	0.0729818305613491	0.018799540296805	0.0138280733486525	0.0105333216669437	0.00379765686318101	0.0663516910241736	0.0466077489137664	0.0879065188332671	0.0590969475763792	0.0422965790164315	0.00993964954802737	0.0975463309842672	0.0278040791756101
OM2_C_4G	0.0262727423635839	0.0115033292011624	0.0377083045945815	0.0409205966750414	0.0635742857666848	0.0220967218018397	0.0729818305613491	0	0.0568016625077354	0.0627391877677315	0.0775949479993468	0.0713052572652286	0.00951898195992467	0.0302752361745374	0.0218347874909488	0.0164600406970203	0.031384394803029	0.0812930886618563	0.0252103007611987	0.0479660175952963
OM2_C_4H	0.079752277616858	0.0465860986419621	0.0208412039424096	0.0178479881745541	0.0149030775906084	0.0350912629345141	0.018799540296805	0.0568016625077354	0	0.012698293925377	0.0262247621138302	0.0159429270459617	0.0507112278526048	0.0288415246698036	0.073638496203517	0.0419856261583959	0.027008622510282	0.0261072283826694	0.0810589080221623	0.0148709613553854
OM2_C_5A	0.0837169219531071	0.053424895963635	0.0304049854763924	0.0269926942367522	0.0054509805029708	0.0416911188184466	0.0138280733486525	0.0627391877677315	0.012698293925377	0	0.0161878988730891	0.0125472942600592	0.0560750916977768	0.0378314894828986	0.0770238809641533	0.0493798035497877	0.0317266119031429	0.0193738175343252	0.0873760236647984	0.0161151311619242
OM2_C_5F	0.097141298581431	0.0687378049400852	0.045353293978978	0.0420974003386859	0.01509193699421	0.0565902011408629	0.0105333216669437	0.0775949479993468	0.0262247621138302	0.0161878988730891	0	0.0130265512249328	0.0706315949087386	0.0530730049637692	0.0907046185244751	0.0646976927158181	0.0467025235850585	0.00949171539635671	0.102227969850821	0.031196783752988
OM2_C_5G	0.0927978885002539	0.0616219999689618	0.0361547939869283	0.0330602174913514	0.0128321986837513	0.0495459843126942	0.00379765686318101	0.0713052572652286	0.0159429270459617	0.0125472942600592	0.0130265512249328	0	0.0647198770516182	0.0442270505055132	0.0867179500533902	0.0571285014938988	0.0407451319706341	0.011059267159454	0.0957506989992948	0.0259460082272916
OM2_C_6E	0.0314792459523138	0.0118789396678685	0.0331538002175199	0.0346873359500283	0.0572183061809954	0.0160721028284833	0.0663516910241736	0.00951898195992467	0.0507112278526048	0.0560750916977768	0.0706315949087386	0.0647198770516182	0	0.0252250288241859	0.0247676023110979	0.015350055324137	0.0259082823340496	0.0746226418962158	0.0318756859772259	0.0407503656677511
OM2_C_6F	0.055469038834274	0.0199528060876092	0.0105657210472454	0.0118998992127785	0.0396004405187097	0.0106871812936811	0.0466077489137664	0.0302752361745374	0.0288415246698036	0.0378314894828986	0.0530730049637692	0.0442270505055132	0.0252250288241859	0	0.0497277378977041	0.0155491500811586	0.0148900146330449	0.0546638040081456	0.0531424565733248	0.0242995612276135
OM2_C_6G	0.0118233016623203	0.0325051455319476	0.0567828941081315	0.0587450509191817	0.077673720955646	0.0400940514238118	0.0879065188332671	0.0218347874909488	0.073638496203517	0.0770238809641533	0.0907046185244751	0.0867179500533902	0.0247676023110979	0.0497277378977041	0	0.0373264795673668	0.0473733464671618	0.0959367328204914	0.0224990937509901	0.0622675422323887
OM2_C_6H	0.041836105717635	0.00523587004402377	0.0219655331124321	0.026519922433955	0.0502900773199109	0.0105018027806629	0.0590969475763792	0.0164600406970203	0.0419856261583959	0.0493798035497877	0.0646976927158181	0.0571285014938988	0.015350055324137	0.0155491500811586	0.0373264795673668	0	0.0188896194257927	0.0673129979172483	0.040169482281966	0.0355633565611952
OM2_H_2A	0.0532526659734603	0.0223979263072861	0.0133911415764452	0.0163445169707311	0.0323051818198883	0.0121903666413074	0.0422965790164315	0.031384394803029	0.027008622510282	0.0317266119031429	0.0467025235850585	0.0407451319706341	0.0259082823340496	0.0148900146330449	0.0473733464671618	0.0188896194257927	0	0.0503562518967263	0.0564427655960652	0.0186653405561265
OM2_H_2B	0.102303922715643	0.071688123131632	0.0466092502760499	0.0433029745983556	0.0192898660496566	0.0597622356864051	0.00993964954802737	0.0812930886618563	0.0261072283826694	0.0193738175343252	0.00949171539635671	0.011059267159454	0.0746226418962158	0.0546638040081456	0.0959367328204914	0.0673129979172483	0.0503562518967263	0	0.105827969028115	0.0347017730970366
OM2_H_2C	0.0219118506067514	0.0353296457991257	0.0616716163261331	0.0642477298495859	0.088489523315959	0.0463328636869938	0.0975463309842672	0.0252103007611987	0.0810589080221623	0.0873760236647984	0.102227969850821	0.0957506989992948	0.0318756859772259	0.0531424565733248	0.0224990937509901	0.040169482281966	0.0564427655960652	0.105827969028115	0	0.0721112257565912
OM2_H_2F	0.0695716081479322	0.0391401037679796	0.0200815388576977	0.0146695652599432	0.018976357038021	0.0270486990812834	0.0278040791756101	0.0479660175952963	0.0148709613553854	0.0161151311619242	0.031196783752988	0.0259460082272916	0.0407503656677511	0.0242995612276135	0.0622675422323887	0.0355633565611952	0.0186653405561265	0.0347017730970366	0.0721112257565912	0
