	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	NA	NA	NA	0.00709739987085968	0.00801385578478648	0.0109029525984357	0.00790800754997251	0.00784199609439206	0.00572134335030611	NA	0.0236991645066033	0.00348681095297029	NA	NA	0.0120511548928711	0.0189403257596089	NA	0.0161014909830756	0.0162146515105993
OM2_B_C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4C	0.00709739987085968	NA	NA	NA	0	0.00933140355397152	0.0118618575632442	0.00504477126633849	0.00611425077530768	0.00393397838702478	NA	0.0238084055527279	0.00382920442733878	NA	NA	0.0164849707804918	0.0241165582805116	NA	0.0183859979535659	0.0160859219020957
OM2_C_4E	0.00801385578478648	NA	NA	NA	0.00933140355397152	0	0.0184912735702636	0.00507707672211842	0.0139998181723048	0.00540570559937431	NA	0.0157591628951491	0.00878009854887635	NA	NA	0.00790217645771795	0.0156275167268392	NA	0.00909909398771503	0.00820145763243628
OM2_C_4F	0.0109029525984357	NA	NA	NA	0.0118618575632442	0.0184912735702636	0	0.0162130610983395	0.00586277371653202	0.0141538040745069	NA	0.0342168321986245	0.00992339848176272	NA	NA	0.0227349593094875	0.0289414649288335	NA	0.0269902247525064	0.0265303547186181
OM2_C_4G	0.00790800754997251	NA	NA	NA	0.00504477126633849	0.00507707672211842	0.0162130610983395	0	0.0108234012405484	0.00227030389468853	NA	0.0187661740360943	0.00647516803008866	NA	NA	0.0129190428836943	0.0206652588692467	NA	0.0137142924327168	0.0110426645206902
OM2_C_4H	0.00784199609439206	NA	NA	NA	0.00611425077530768	0.0139998181723048	0.00586277371653202	0.0108234012405484	0	0.00900815867069612	NA	0.0293830121405738	0.00528510398273532	NA	NA	0.0197172940170771	0.0267766249518164	NA	0.0229766722992274	0.0216256029102133
OM2_C_5A	0.00572134335030611	NA	NA	NA	0.00393397838702478	0.00540570559937431	0.0141538040745069	0.00227030389468853	0.00900815867069612	0	NA	0.0203791242453701	0.00428644340696589	NA	NA	0.0126779845745404	0.0203783892304834	NA	0.0144867769222182	0.0126195728203366
OM2_C_5F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_5G	0.0236991645066033	NA	NA	NA	0.0238084055527279	0.0157591628951491	0.0342168321986245	0.0187661740360943	0.0293830121405738	0.0203791242453701	NA	0	0.0243715557391901	NA	NA	0.0153040739771707	0.0177624947633805	NA	0.0091252484300635	0.00776079728390829
OM2_C_6E	0.00348681095297029	NA	NA	NA	0.00382920442733878	0.00878009854887635	0.00992339848176272	0.00647516803008866	0.00528510398273532	0.00428644340696589	NA	0.0243715557391901	0	NA	NA	0.0145843049482648	0.0218770664390407	NA	0.0176986114835143	0.0166460747612532
OM2_C_6F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_6G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_6H	0.0120511548928711	NA	NA	NA	0.0164849707804918	0.00790217645771795	0.0227349593094875	0.0129190428836943	0.0197172940170771	0.0126779845745404	NA	0.0153040739771707	0.0145843049482648	NA	NA	0	0.00775002740100747	NA	0.00618073728649661	0.0104590372261806
OM2_H_2A	0.0189403257596089	NA	NA	NA	0.0241165582805116	0.0156275167268392	0.0289414649288335	0.0206652588692467	0.0267766249518164	0.0203783892304834	NA	0.0177624947633805	0.0218770664390407	NA	NA	0.00775002740100747	0	NA	0.0102563872126398	0.0160440350324558
OM2_H_2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_H_2C	0.0161014909830756	NA	NA	NA	0.0183859979535659	0.00909909398771503	0.0269902247525064	0.0137142924327168	0.0229766722992274	0.0144867769222182	NA	0.0091252484300635	0.0176986114835143	NA	NA	0.00618073728649661	0.0102563872126398	NA	0	0.00584838044472344
OM2_H_2F	0.0162146515105993	NA	NA	NA	0.0160859219020957	0.00820145763243628	0.0265303547186181	0.0110426645206902	0.0216256029102133	0.0126195728203366	NA	0.00776079728390829	0.0166460747612532	NA	NA	0.0104590372261806	0.0160440350324558	NA	0.00584838044472344	0
