	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.0374735963223785	0.016435986900571	0.0806182157214992	0.0485855839807275	0.0753201779110279	0.0495518972642235	0.042537412774962	0.111785191352367	0.0160208000699643	0.025285228853376	0.0440631056830905	0.0388451921547603	0.0300102326924265	0.0112504730902395	0.0290200266772621	0.0720549018751436	0.062726593699487	0.0826515002841387	0.0614337432250448
OM2_B_C	0.0374735963223785	0	0.036403371232504	0.0610936624392319	0.0181363849815812	0.040949253913652	0.0145077505877414	0.0123822503433263	0.101100469960978	0.0286059257552042	0.0179690033800928	0.00933130573709165	0.0198472914039191	0.0309517592529173	0.0445202145001044	0.0632530580217825	0.0364670966921394	0.0273325997757814	0.0465869271333783	0.0265384142168851
OM2_C_4A	0.016435986900571	0.036403371232504	0	0.0893173336417246	0.0419747001304556	0.0756958984235455	0.0457859679486854	0.0379546224326495	0.12381981971756	0.0207043196037218	0.0235471311833726	0.0412516201780146	0.0309769307344548	0.0393701528706997	0.0250874618501096	0.0410186153084323	0.0672763278760877	0.0590970906430108	0.0813212291462416	0.0609826731509274
OM2_C_4B	0.0806182157214992	0.0610936624392319	0.0893173336417246	0	0.073123505924233	0.0461612550940688	0.0643728672712987	0.0689016073734396	0.044038833168462	0.0728150056760872	0.0708401746130638	0.0631083856393764	0.0776496274394537	0.0550391676792641	0.0817824645834432	0.092057367182006	0.0703362522828578	0.0651758183775551	0.0563495552658911	0.0508060001685327
OM2_C_4C	0.0485855839807275	0.0181363849815812	0.0419747001304556	0.073123505924233	0	0.041479181871337	0.0117432620499447	0.0120963953107904	0.115186506309168	0.0391734944619302	0.0273205953428391	0.013292490552907	0.0154562632609994	0.0454973950458985	0.0568525281730933	0.0755522214105875	0.0269913840715182	0.0196120266666948	0.0432093087882728	0.027060240851735
OM2_C_4E	0.0753201779110279	0.040949253913652	0.0756958984235455	0.0461612550940688	0.041479181871337	0	0.033196343356678	0.041407065362592	0.0885244560387124	0.0635761658092528	0.0540456447612622	0.0361998969485794	0.0505438716171176	0.0550519882755037	0.0802190619369613	0.096646650453092	0.0272523560475783	0.0270233144093777	0.0123605952287221	0.0160753398666564
OM2_C_4F	0.0495518972642235	0.0145077505877414	0.0457859679486854	0.0643728672712987	0.0117432620499447	0.033196343356678	0	0.00989392584538289	0.106034881337143	0.0392682713442844	0.0260967848982932	0.00580202120382121	0.018830655794064	0.0411291474125283	0.0562464582005593	0.0750882888890452	0.0227979883323228	0.0161205861807373	0.0364552973631911	0.0192799666040827
OM2_C_4G	0.042537412774962	0.0123822503433263	0.0379546224326495	0.0689016073734396	0.0120963953107904	0.041407065362592	0.00989392584538289	0	0.109495383177137	0.0319277767050242	0.0192182568553991	0.00749880425172915	0.0135025721243952	0.0373864948854886	0.0492039692740787	0.0679545029202369	0.0306202527428764	0.022350259188353	0.0447745249436521	0.0277705062355543
OM2_C_4H	0.111785191352367	0.101100469960978	0.12381981971756	0.044038833168462	0.115186506309168	0.0885244560387124	0.106034881337143	0.109495383177137	0	0.107064053597341	0.107783054392254	0.104055518077601	0.117559570780869	0.0879709065673028	0.109716484519832	0.114396976992342	0.112552429957836	0.107893023313168	0.097898963351101	0.0939131724691532
OM2_C_5A	0.0160208000699643	0.0286059257552042	0.0207043196037218	0.0728150056760872	0.0391734944619302	0.0635761658092528	0.0392682713442844	0.0319277767050242	0.107064053597341	0	0.0161096448647767	0.0340293646130277	0.0304155186534718	0.0200454660915138	0.0210481333280165	0.0371041832242474	0.0613646157864824	0.0514141668904957	0.0708111161661656	0.0505262931897887
OM2_C_5F	0.025285228853376	0.0179690033800928	0.0235471311833726	0.0708401746130638	0.0273205953428391	0.0540456447612622	0.0260967848982932	0.0192182568553991	0.107783054392254	0.0161096448647767	0	0.0210399742417158	0.0167814058460685	0.0260287274011984	0.031151368967481	0.0500555078722587	0.0482485517580915	0.0403279079701444	0.0603015923048522	0.0401952331441624
OM2_C_5G	0.0440631056830905	0.00933130573709165	0.0412516201780146	0.0631083856393764	0.013292490552907	0.0361998969485794	0.00580202120382121	0.00749880425172915	0.104055518077601	0.0340293646130277	0.0210399742417158	0	0.0169215155726974	0.0361979410738583	0.0506573722546831	0.0695599556590043	0.0283527064415636	0.0205228258486028	0.0406539883792328	0.0218158356410541
OM2_C_6E	0.0388451921547603	0.0198472914039191	0.0309769307344548	0.0776496274394537	0.0154562632609994	0.0505438716171176	0.018830655794064	0.0135025721243952	0.117559570780869	0.0304155186534718	0.0167814058460685	0.0169215155726974	0	0.0403093071590682	0.0462889765770091	0.0650615145612137	0.0376510047060587	0.0319644657754686	0.0541322616041292	0.0360467032207156
OM2_C_6F	0.0300102326924265	0.0309517592529173	0.0393701528706997	0.0550391676792641	0.0454973950458985	0.0550519882755037	0.0411291474125283	0.0373864948854886	0.0879709065673028	0.0200454660915138	0.0260287274011984	0.0361979410738583	0.0403093071590682	0	0.0306717700149064	0.042737613768795	0.061384887233832	0.0516697164310001	0.0646351756312888	0.0451616913572857
OM2_C_6G	0.0112504730902395	0.0445202145001044	0.0250874618501096	0.0817824645834432	0.0568525281730933	0.0802190619369613	0.0562464582005593	0.0492039692740787	0.109716484519832	0.0210481333280165	0.031151368967481	0.0506573722546831	0.0462889765770091	0.0306717700149064	0	0.0204500556575686	0.0785386003959209	0.0694324770620702	0.0881122575428097	0.0674013803922827
OM2_C_6H	0.0290200266772621	0.0632530580217825	0.0410186153084323	0.092057367182006	0.0755522214105875	0.096646650453092	0.0750882888890452	0.0679545029202369	0.114396976992342	0.0371041832242474	0.0500555078722587	0.0695599556590043	0.0650615145612137	0.042737613768795	0.0204500556575686	0	0.0973045810868692	0.0876695826920355	0.105273818081441	0.0848699681727915
OM2_H_2A	0.0720549018751436	0.0364670966921394	0.0672763278760877	0.0703362522828578	0.0269913840715182	0.0272523560475783	0.0227979883323228	0.0306202527428764	0.112552429957836	0.0613646157864824	0.0482485517580915	0.0283527064415636	0.0376510047060587	0.061384887233832	0.0785386003959209	0.0973045810868692	0	0.0137976568065878	0.0225529009332923	0.0223583324340945
OM2_H_2B	0.062726593699487	0.0273325997757814	0.0590970906430108	0.0651758183775551	0.0196120266666948	0.0270233144093777	0.0161205861807373	0.022350259188353	0.107893023313168	0.0514141668904957	0.0403279079701444	0.0205228258486028	0.0319644657754686	0.0516697164310001	0.0694324770620702	0.0876695826920355	0.0137976568065878	0	0.0257437585589165	0.0176128769026799
OM2_H_2C	0.0826515002841387	0.0465869271333783	0.0813212291462416	0.0563495552658911	0.0432093087882728	0.0123605952287221	0.0364552973631911	0.0447745249436521	0.097898963351101	0.0708111161661656	0.0603015923048522	0.0406539883792328	0.0541322616041292	0.0646351756312888	0.0881122575428097	0.105273818081441	0.0225529009332923	0.0257437585589165	0	0.0226189010513038
OM2_H_2F	0.0614337432250448	0.0265384142168851	0.0609826731509274	0.0508060001685327	0.027060240851735	0.0160753398666564	0.0192799666040827	0.0277705062355543	0.0939131724691532	0.0505262931897887	0.0401952331441624	0.0218158356410541	0.0360467032207156	0.0451616913572857	0.0674013803922827	0.0848699681727915	0.0223583324340945	0.0176128769026799	0.0226189010513038	0
