	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_C_5F	0.0196186444504597	0.000600103164921608	0.00981997682022897	0.0237748584205768	0.025398792627106	0.0268979389880597	0.0256095032429105	0.0233016805086878	0.000213537852644431	0.0236386416023476	0	0.0175147344927575	0.0326431438291702	0.0231661576123971	NA	0.00471180328588318	0.0238574700458678	0.021101370806217	0.0112388942561554	0.0263187181999505
OM2_C_5G	0.00210417292352176	0.0181147690480103	0.00769523683067946	0.00626107408420069	0.00788533754542231	0.00938481828037217	0.00809609339306893	0.00578780666984913	0.0173012199659191	0.006124831202934	0.0175147344927575	0	0.0151315762800909	0.00565225867348195	NA	0.0128033128447879	0.00634370163313883	0.00358711883535407	0.00627628780216102	0.0088054648343846
OM2_C_6E	0.0130275567996641	0.0332430107202935	0.0228258351404192	0.00887081382033503	0.00724655963723688	0.00574706115564226	0.00703580282260638	0.00934407296643799	0.0324296880257588	0.00900705457849988	0.0326431438291702	0.0151315762800909	0	0.00947961813268661	NA	0.0279329032955802	0.00878818745768933	0.0115446894466373	0.0214071154496307	0.00632642445733517
OM2_C_6F	0.00354810127969636	0.0237661414211359	0.0133472829498451	0.000608823357787179	0.00223311561559394	0.00373263276306546	0.00244387601063794	0.00013554963149581	0.0229526607923763	0.000472578563307947	0.0231661576123971	0.00565225867348195	0.00947961813268661	0	NA	0.0184550838002949	0.000691452104869693	0.00206515525981248	0.0119283914309401	0.00315326412826882
OM2_C_6G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_6H	0.0149073393667288	0.00531190106739867	0.00510825861785489	0.0190638286870134	0.0206878868074337	0.0221871557348598	0.0208986141759572	0.0185906163987297	0.0044982670562384	0.0189276018927081	0.00471180328588318	0.0128033128447879	0.0279329032955802	0.0184550838002949	NA	0	0.0191464463939949	0.0163901570729496	0.00652721547299788	0.0216078866595603
OM2_H_2A	0.00423954954349017	0.024457446678164	0.014038687460934	8.26287598938686e-05	0.00154166439270615	0.0030411835686568	0.00175242500308435	0.000555902492524213	0.0236439757366265	0.000218873567778385	0.0238574700458678	0.00634370163313883	0.00878818745768933	0.000691452104869693	NA	0.0191464463939949	0	0.0027566059097771	0.0126198052716725	0.0024618140130754
OM2_H_2B	0.00148295002653837	0.0217013747896771	0.0112822417623346	0.00267397737505145	0.00429826354299931	0.00579777147720393	0.00450902285152953	0.00220070466373069	0.0208878669353621	0.00253773290800037	0.021101370806217	0.00358711883535407	0.0115446894466373	0.00206515525981248	NA	0.0163901570729496	0.0027566059097771	0	0.00986332536180017	0.00521840681142074
OM2_H_2C	0.00838042024851862	0.0118389687249884	0.001418973971304	0.0125371813192736	0.0141613682593175	0.0156607674436908	0.0143721132779656	0.0120639338938731	0.0110253659163671	0.0124009442989931	0.0112388942561554	0.00627628780216102	0.0214071154496307	0.0119283914309401	NA	0.00652721547299788	0.0126198052716725	0.00986332536180017	0	0.015081446749499
OM2_H_2F	0.00670133768287033	0.0269186675603035	0.0165002916430506	0.00254444258105096	0.000920150916482604	0.000579371166834229	0.000709390145968336	0.0030177149746588	0.0261052334425098	0.00268068704539308	0.0263187181999505	0.0088054648343846	0.00632642445733517	0.00315326412826882	NA	0.0216078866595603	0.0024618140130754	0.00521840681142074	0.015081446749499	0
