	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_C_5F	0.00428720482922882	0.0169248291420457	0.00927226707355822	0.0232103323755166	0.0143395380313683	0.0391839168462287	0.0108904274864054	0.0428118621587048	0.0256823329886591	0.00128314310712456	0	0.0242908171873998	0.0282397393808996	0.0129773479985153	0.0119150028223441	0.0102886657459197	0.03737635604792	0.0339861606803645	0.0261793661553067	0.00460461046661009
OM2_C_5G	0.0201418395820427	0.00777084187711573	0.0175768840038893	0.00124276963245005	0.0105627480833849	0.0149086489524378	0.0136472464545356	0.0203533751410339	0.0044519100547191	0.0230405990768732	0.0242908171873998	0	0.00634755881992801	0.0113892691605478	0.0127091466783219	0.0140788333983373	0.0130938061032101	0.00996064830552179	0.00242669583500868	0.0203412652967424
OM2_C_6E	0.0243902789107335	0.0114148340927053	0.0201771745952314	0.00746497817553883	0.0139029669529755	0.0123712277360847	0.0183864513934317	0.0213366394788595	0.00996351129352879	0.0269576718388974	0.0282397393808996	0.00634755881992801	0	0.0154280733488818	0.0163316423758753	0.0180312715010069	0.0111877916626949	0.0101021320833908	0.00709662267548357	0.023878930201181
OM2_C_6F	0.00897853922593098	0.00401376008488962	0.00697119102037342	0.0103773202564804	0.00209480434216385	0.0262436658576498	0.00345028558431098	0.0308591564477405	0.0134530382049419	0.0117095994031532	0.0129773479985153	0.0113892691605478	0.0154280733488818	0	0.00160388181916696	0.00269758815956069	0.0244711859740688	0.0212538286795161	0.0134310797063725	0.00895985994180021
OM2_C_6G	0.0081403165061365	0.00505606484723454	0.00536888359562318	0.0117542982361564	0.00243886468254225	0.0274743208369469	0.00386130965924054	0.0323821124916999	0.0149824878509908	0.0106337433120807	0.0119150028223441	0.0127091466783219	0.0163316423758753	0.00160388181916696	0	0.00184082317456887	0.0257434335096909	0.022632626726806	0.0148317999159144	0.00767968441722423
OM2_C_6H	0.00636914718187852	0.00664858009544518	0.00518162611679594	0.0130503286898583	0.00422209384467018	0.0289401043008118	0.00271130265871269	0.0333572940533864	0.0159677797179476	0.00901756599335234	0.0102886657459197	0.0140788333983373	0.0180312715010069	0.00269758815956069	0.00184082317456887	0	0.0271644380338003	0.0239150523761543	0.0160875924151495	0.00629857160747727
OM2_H_2A	0.0332097674489453	0.0207202089816302	0.0303628694972802	0.0141805186227774	0.0234957545672516	0.00205666596713825	0.0266619133374674	0.0114661282732167	0.0127114058410474	0.0361286179950373	0.03737635604792	0.0130938061032101	0.0111877916626949	0.0244711859740688	0.0257434335096909	0.0271644380338003	0	0.00421213186993284	0.0113173943309312	0.0334048506622879
OM2_H_2B	0.029757073442486	0.0177308660259973	0.0275308599615163	0.0108824208200823	0.020522010612002	0.00626298996213894	0.0231501671115171	0.0112494718802697	0.00872688011233027	0.0327627088308931	0.0339861606803645	0.00996064830552179	0.0101021320833908	0.0212538286795161	0.022632626726806	0.0239150523761543	0.00421213186993284	0	0.00782951129135876	0.0302071440555437
OM2_H_2C	0.0219671619339704	0.0100188337628011	0.0198353213545501	0.00308970309483909	0.012791067521581	0.0132429330811622	0.0153802922094324	0.0179514851398222	0.002870794349827	0.0249492024519815	0.0261793661553067	0.00242669583500868	0.00709662267548357	0.0134310797063725	0.0148317999159144	0.0160875924151495	0.0113173943309312	0.00782951129135876	0	0.0223820718903626
OM2_H_2F	0.00314341393079546	0.0127342843036173	0.00474366799248998	0.0193359284382265	0.0100313745070603	0.0351478758366642	0.00773273809102309	0.0395719566426969	0.0222197550018367	0.00338474841686522	0.00460461046661009	0.0203412652967424	0.023878930201181	0.00895985994180021	0.00767968441722423	0.00629857160747727	0.0334048506622879	0.0302071440555437	0.0223820718903626	0
