	OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_1	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_1	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
OM2_C_4H_2	0.00357147588072018	0.0152089645840357	0.0251345498271968	0.0117289801875444	0.00816992065904797	0.0126930240002947	0.00653413352946222	0.0061262662605429	0.0123752670784615	0.00887468478039221	0.00423357611868981	0.0319856684925247	0.011434891529628	0.0094674477466731	0.0129547735922551	0.00255004541086069	0.00896020167276466	0.0075469382595611	0.00955858012798032	0.0109079359712236	0.0166116263180415	0.00791718682086225	0.0108739994809686	0.018373137412308	0.00880579073544962	0	0.0169480614999451	0.0116114324201392	0.0105359968682531	0.0169991121523396	0.009579402106126	0.00780199286498509	0.0115197531277157	0.0120674275697542	0.00757568030708986	0.0184843972192869	0.0069019132919002	0.012499944708183	0.0202116111594512	0.017037859270147	0.0114993667884877	0.0192525117693856	0.0151276216487974	0.0100944729637362	0.0192084762116347	0.0142053648136324	0.0207195282116883	0.0163778667994394	0.0117573873751936	0.00825304617582203	0.0102487625370841	0.0137037500188893	0.0294895180079512	0.0139948434947391	0.00851382033518085	0.0125980050229784	0.00518731417632998	0.0139892905725807	0.0077011309465322	0.0253055670788229
OM2_C_4H_3	0.0155623786333576	0.00919793308437468	0.0109172340508014	0.0168105462658505	0.00878905510485263	0.00478444685441031	0.0145259489037036	0.0132746297986459	0.00516534871299431	0.00832058239798764	0.0131180892056614	0.0183352031616462	0.00699498101160652	0.0155421985639208	0.00727750845110657	0.0191414410745011	0.0224454127126306	0.0119416538940874	0.0121225260733576	0.00738548597502519	0.00401571707272087	0.0182712807245256	0.0135936091109617	0.00148830621924875	0.0168820229302014	0.0169480614999451	0	0.0244614325930721	0.0133192168019188	0.00958729147428255	0.0182508161790303	0.022928262840343	0.010114905978418	0.0250366196334434	0.0227925311784458	0.00602925637096843	0.0104135098615842	0.0141809784916227	0.00425776984533393	0.0264023658810129	0.0179655367645336	0.00259951106207293	0.00505132881396014	0.0205847237368365	0.00550148042600647	0.0151672823056217	0.0280958870110615	0.00342118826653662	0.0193752980988168	0.0238992988195815	0.00865816213055315	0.0283853122407068	0.0440202466843066	0.0164333273698526	0.016304801431671	0.0155950611122279	0.0131145791403684	0.0240953543547426	0.0133395501223372	0.010715280025811
OM2_C_5A_1	0.0151811469267614	0.025879295342571	0.0345200720099428	0.00941589860922796	0.0171060877655806	0.0215799269838465	0.00998009885055269	0.0113624372942376	0.0193004981577983	0.0165707325706771	0.0126782646934392	0.0418082540224884	0.0212455211863888	0.00936884904572288	0.023111051384733	0.00950548034234261	0.00265135864944336	0.0125390163666068	0.0125924737930462	0.0207760388988426	0.0222937414771597	0.00619447697919535	0.0223961104059829	0.0255773485639349	0.00779074178066156	0.0116114324201392	0.0244614325930721	0	0.0119052450598969	0.0276331539980448	0.00661852815038931	0.00460110452097813	0.0150312221818788	0.000575362034306676	0.0048345290763149	0.0279819236076803	0.0146963416363486	0.0240472846882573	0.0285142433423211	0.00650695950152064	0.00809179336279212	0.0260522604519019	0.0205628128461522	0.00419554519501985	0.0242097691097006	0.01294193601982	0.0106730284241631	0.0252668891269232	0.00680214759032756	0.00526298395591543	0.0158326830925226	0.00462071996813038	0.0195706741919981	0.0116824609278478	0.00830618925122136	0.011206504368914	0.0119167876506821	0.00404144192005595	0.0111285089809847	0.0345300800447694
OM2_C_5A_2	0.0123895361283682	0.0176478459742399	0.0240552678428137	0.00353956828161745	0.00873058209066226	0.0118238201201304	0.00408669881606304	0.00453267109093148	0.00844108486098582	0.00718811082116149	0.00717979759338386	0.0314957474193236	0.0125587200595603	0.00254183854352898	0.0145068054138191	0.0110716412842503	0.0105404984461302	0.00367842433725221	0.00162870321736899	0.0122695977478422	0.0105601103378191	0.00605303899129032	0.0169886995296858	0.014207672637028	0.00416702005459312	0.0105359968682531	0.0133192168019188	0.0119052450598969	0	0.0191392386782524	0.00529968366941099	0.0120192225725817	0.00326336762909999	0.0124623725343885	0.011991584492299	0.0180090943505908	0.00654821256367424	0.018542757629611	0.0175592825040752	0.0130872340417697	0.00464691351897778	0.0144967424610657	0.00885159652864234	0.00774015664411145	0.012320448580342	0.00386344192046695	0.0150702549605769	0.0149943163481149	0.00606988161895394	0.0132363557838229	0.00499816620210325	0.0163305686261394	0.0312526616426985	0.00423085978129341	0.00375292695582112	0.00285822527454721	0.00571978911555865	0.0108435547860352	0.00285296465300083	0.0239327710324093
OM2_C_5A_3	0.0139711214347832	0.00179076091329921	0.00932683471757234	0.0225474157991249	0.0108173499469144	0.00752683648952224	0.0182464752342296	0.0167364993402025	0.0114464611790075	0.012010645666268	0.0149623011520838	0.0152422883394796	0.00665217243781411	0.0205585276561402	0.00468220989748249	0.0195487720490688	0.0251317796797095	0.0161725967768302	0.0175540606280814	0.00703290871558833	0.0132737894502577	0.0219922101090497	0.00779294255256852	0.0104832943289169	0.0213435913873463	0.0169991121523396	0.00958729147428255	0.0276331539980448	0.0191392386782524	0	0.0227309385805943	0.0246171721592297	0.016652927756559	0.028173648722788	0.0244116597527582	0.00452511943524905	0.0133287746004964	0.0072124718259389	0.00844940013201868	0.0314164590188518	0.0233419932105495	0.0115885931499657	0.0136149222677966	0.0245966559754019	0.0150884701421495	0.0222037558272063	0.0340460847973446	0.00616664000051884	0.0244912944025038	0.0252128898677717	0.0142598214674296	0.0305398856621759	0.0464243058824523	0.023141601270143	0.0207509253969883	0.0219312840250047	0.0158828536663365	0.0286197615024837	0.0177322485730799	0.00975924008113976
OM2_C_5F_1	0.0126259153100828	0.0210736690040702	0.0287011951159697	0.00319887965348106	0.0119149051311848	0.015958168599878	0.00451813110358536	0.00602031053977011	0.0131557537237385	0.0109231375323386	0.00830821319564803	0.0360980253475538	0.0161019907464145	0.00278663178381713	0.018060403215123	0.00882535763297955	0.00557484329128623	0.00667103185100883	0.00615423677375986	0.0157002317789773	0.0157922645506781	0.00180878248583704	0.0189085830978076	0.0192646318531998	0.00141218133605325	0.009579402106126	0.0182508161790303	0.00661852815038931	0.00529968366941099	0.0227309385805943	0	0.00756399260889427	0.00848605921835128	0.00717028061672897	0.00761199584125816	0.0223599629357082	0.00940339997720708	0.0205686195025884	0.0224183251544855	0.00868830000645226	0.0022340405550779	0.0196495822173467	0.0140677108816921	0.00244053218213894	0.0176190052284952	0.00676237352765608	0.011664695410456	0.0194706737851164	0.00218461676465814	0.00880835109398299	0.00960909127311692	0.0111156437470982	0.0259870808853947	0.00578266948751628	0.00201377777886653	0.00489729755686133	0.00703004452151924	0.0059701280818019	0.00510840698615312	0.0286435851839884
OM2_C_5F_2	0.0113036246117014	0.0228305617750042	0.0322469463644645	0.0107614181306575	0.0147168239341035	0.0193736401861991	0.00875397633239629	0.00973997595844734	0.0178409140661193	0.0146505949036409	0.0100821278099813	0.0393336925056533	0.0186041102954956	0.00964964706645515	0.0203269189668318	0.00537975763545283	0.0025394013347856	0.0112458589702601	0.0121088731956119	0.0180971221185678	0.0214587936044404	0.00609694388322736	0.0186549962632688	0.0242023999652858	0.00806218890767073	0.00780199286498509	0.022928262840343	0.00460110452097813	0.0120192225725817	0.0246171721592297	0.00756399260889427	0	0.0146405244036812	0.00486774394622449	0.000246872005039438	0.0255955081842687	0.012589219103842	0.0202620428443895	0.0267068125593292	0.0110226074625039	0.00970794226871425	0.0248599678012455	0.0197608586905939	0.0059983839576238	0.0237111895514054	0.014293864003975	0.0151466827173227	0.0231374285719386	0.00893074230679849	0.00124715042861188	0.0146905132981012	0.00593050561143257	0.0218271568664256	0.0133439849246787	0.00832630997822562	0.0124140597337645	0.00982136281066578	0.00825382964904567	0.0102157637882498	0.0323399007133344
OM2_C_5F_3	0.0124717575840466	0.0153001864719762	0.020934721101099	0.00669875692394826	0.0070969447356583	0.00915730461929816	0.00598132543173185	0.00554409943468819	0.00545038742998253	0.00528637702676541	0.00747176456501245	0.0283768880274684	0.0103054461071209	0.00569956803806287	0.0121635874481619	0.0126839711314356	0.0134558924792373	0.00399258878302271	0.00253673514462814	0.0101169204761864	0.00731240105586233	0.00897767908006308	0.0156721839391075	0.0109576259065169	0.00724096242777118	0.0115197531277157	0.010114905978418	0.0150312221818788	0.00326336762909999	0.016652927756559	0.00848605921835128	0.0146405244036812	0	0.0155967369778353	0.0145768519737883	0.0150738421984177	0.00564830236134098	0.0170969832392727	0.0143686168605094	0.0163029682268232	0.00788640612545282	0.0112336348402874	0.00559529496048623	0.0109164607445616	0.00920533756779297	0.00555228004812324	0.0180609812294108	0.0120204425251911	0.00932528295952058	0.0158065599379522	0.00252894556179831	0.0193519976875073	0.0344685214829419	0.00657367304381219	0.00673815549500796	0.00554446504237396	0.00633295696887966	0.0141063237250359	0.00447269844003353	0.0207848278161729
OM2_C_5G_1	0.0156386081003745	0.0264171992967208	0.0350888724641308	0.00992559833013266	0.0176656259444399	0.0221471636875376	0.010553937259372	0.0119330495758706	0.0198757180270362	0.0171410536961856	0.0132235995366955	0.0423731502425568	0.021799545352763	0.00992830040322989	0.0236604133290189	0.00991186137349955	0.00312179647898515	0.0131139020454722	0.0131625998552036	0.0213282848687926	0.0228632971998698	0.00676967602415964	0.0228779004286288	0.0261521420034288	0.00835646412251144	0.0120674275697542	0.0250366196334434	0.000575362034306676	0.0124623725343885	0.028173648722788	0.00717028061672897	0.00486774394622449	0.0155967369778353	0	0.00510829335735291	0.0285469207841198	0.0152613009275113	0.0245254913944495	0.0290886124002511	0.00643155821116784	0.00859327718949262	0.0266256787004923	0.0211325273731291	0.00473927518236582	0.0247709595460414	0.0134331198083572	0.010604839752996	0.0258368364380773	0.00727641795472726	0.00541334789186113	0.0164076787416293	0.00415890880961403	0.0189954762785383	0.0121558434926658	0.00887539309478511	0.0117150077603109	0.0124780396625958	0.00418082900638248	0.0117037353146509	0.0351004416077873
OM2_C_5G_2	0.0110703568448993	0.0226244076588311	0.0320710508762046	0.0108058112896884	0.0145483427132414	0.0192082842427851	0.00866949811984076	0.00962702757902882	0.0177146583728389	0.0145061333021173	0.00991344438770505	0.0391470691513233	0.0184187704119048	0.00964366822255818	0.0201337032022985	0.00514306071414059	0.0027116479512437	0.0111445350542037	0.0120484177741222	0.0179104824408823	0.0213597711714972	0.00610779683933029	0.018423272212613	0.0240734367368674	0.00806850916052753	0.00757568030708986	0.0227925311784458	0.0048345290763149	0.011991584492299	0.0244116597527582	0.00761199584125816	0.000246872005039438	0.0145768519737883	0.00510829335735291	0	0.0254172414158309	0.0124395630322856	0.0200283679143886	0.0265550330514703	0.0112412699687269	0.00977265593974277	0.0247395699853744	0.0196656721219472	0.0061116709669451	0.0236270725309846	0.0143246347596853	0.0153592718540396	0.0229726118769044	0.00902690771604705	0.00124496154888327	0.0145867039756813	0.00614421361695737	0.0220280112984112	0.0133943026536769	0.00831622123444133	0.0124435469549612	0.00968136941746791	0.00845572266984282	0.0101402896314526	0.0321677219510573
OM2_C_5G_3	0.0160348711912252	0.00517313495356307	0.00666681670490878	0.0215427729418508	0.0109293112526321	0.00642434705387316	0.0181079108069454	0.0166548794197769	0.00962571417631822	0.0114778768101189	0.015535405799242	0.0138337301149909	0.00705657097128387	0.0198704824655963	0.00567606990794426	0.0209689765846388	0.0256645666072916	0.0157000280884461	0.0165638741380985	0.00758116718238413	0.0100291794420654	0.0219699360394359	0.0112991999561062	0.00651201923652885	0.0209483471149634	0.0184843972192869	0.00602925637096843	0.0279819236076803	0.0180090943505908	0.00452511943524905	0.0223599629357082	0.0255955081842687	0.0150738421984177	0.0285469207841198	0.0254172414158309	0	0.0132882039395716	0.0111698940184372	0.003933169182374	0.0309097492658815	0.0225373246443596	0.00748815584536424	0.0108348800664206	0.0244919075585962	0.0113359684837437	0.0204975833146526	0.0330683834951656	0.00306570625122434	0.0238397771156401	0.026370868263695	0.0130196900005502	0.0314014955511072	0.0473002576029144	0.0216321491394913	0.0203473353794426	0.0206013608958636	0.0160815396030414	0.02832783498693	0.017253465511052	0.00682403495374965
OM2_C_6E_1	0.0069631654001743	0.0116778030344654	0.019854112607547	0.00954832522852415	0.00251249832383068	0.0068982922350042	0.00493306297088872	0.00342989559154999	0.00553361405216028	0.00209430922787024	0.00275836634691165	0.0271196858491479	0.00671021268468239	0.00735959595189854	0.00866108904191563	0.00883150729758658	0.0124051489996534	0.00300266307555273	0.00495134977496458	0.00629836794513206	0.00971168740180019	0.00875091448781593	0.0104444014282549	0.0117587413516737	0.00801926295695018	0.0069019132919002	0.0104135098615842	0.0146963416363486	0.00654821256367424	0.0133287746004964	0.00940339997720708	0.012589219103842	0.00564830236134098	0.0152613009275113	0.0124395630322856	0.0132882039395716	0	0.0119955438879704	0.0141206511153773	0.0180910210571984	0.010155064574484	0.0125384808366737	0.00823708959318544	0.0113294409522956	0.0123108901214619	0.0102869249813736	0.0208382092685834	0.010629184941353	0.0112113816542027	0.0135146479698543	0.0036234221238847	0.0182337691580765	0.0340812626187405	0.0107778502613079	0.00742970204465066	0.00938002325277037	0.00281447224766231	0.0153094809707361	0.00448271076222161	0.0198922033931661
OM2_C_6E_2	0.00895944047958819	0.00600912318167838	0.01652365866371	0.0214095828712306	0.0100105090894817	0.00995765735172279	0.0161795140103852	0.0147939224173758	0.0132952612941019	0.0118117156395624	0.0122671566275847	0.0219226181023847	0.00772390852052583	0.0190996396012096	0.00690469171300924	0.0148902064024408	0.0214054429934146	0.0149464626481838	0.0169378343635893	0.00760324966263538	0.0167936325750155	0.0193436385198229	0.0016707622033601	0.0155008512435366	0.0193417203615864	0.012499944708183	0.0141809784916227	0.0240472846882573	0.018542757629611	0.0072124718259389	0.0205686195025884	0.0202620428443895	0.0170969832392727	0.0245254913944495	0.0200283679143886	0.0111698940184372	0.0119955438879704	0	0.0147584023477514	0.0289597660403275	0.021818894504631	0.0166862605376245	0.0163825741008005	0.0218777676570936	0.0192232144453391	0.0222326466907176	0.0322286705010507	0.0112875200674718	0.0226383136193308	0.020567723399012	0.0145919647079115	0.0260915862533272	0.0416173954052301	0.0227721984320213	0.0188198042740988	0.0213713091146504	0.0136294321239966	0.025957315646265	0.0162774613816942	0.0169691818459975
OM2_C_6E_3	0.0182866216817193	0.00889244526711583	0.00672891793819794	0.0210605603636484	0.0121283211776263	0.00751975050801795	0.0185404292768338	0.0172136486393151	0.00926597825492757	0.0120774546082851	0.0167002479383918	0.014104109381776	0.00911855923023775	0.0197396817443097	0.00842911067158432	0.0225594020115255	0.0264043594663215	0.0159797052222741	0.0163228387990517	0.00962484958481373	0.00791198185550438	0.0223444900698895	0.0146486004134836	0.00378878825290015	0.0210350817845007	0.0202116111594512	0.00425776984533393	0.0285142433423211	0.0175592825040752	0.00844940013201868	0.0224183251544855	0.0267068125593292	0.0143686168605094	0.0290886124002511	0.0265550330514703	0.003933169182374	0.0141206511153773	0.0147584023477514	0	0.0306434497072412	0.0222034236760483	0.00432880583909025	0.00921585270138801	0.0247183507066846	0.00840439146349119	0.0193939260506975	0.0323475857333334	0.00396278561101398	0.023603509531959	0.0276119757154978	0.0128105974922457	0.0323046367692633	0.0480464594015577	0.0206766995478594	0.0204499494694888	0.0198518224466087	0.0169092933050437	0.0282995757926812	0.0174343535066996	0.006480385498106
OM2_C_6F_1	0.0204859220679537	0.0297581347883252	0.0371067276254085	0.00960977287221776	0.0206019848307967	0.024553171890267	0.0131914003845765	0.0146996245490546	0.021480393462873	0.0195580478536615	0.0168271727451029	0.0445366000438906	0.0247850481921188	0.0110421468410706	0.0267452651694222	0.015350300680353	0.0086755797974895	0.0153091408369895	0.0143919732783915	0.0243865087151822	0.0234305404705427	0.00963698090347777	0.0272897511908764	0.0272500461477976	0.0100787298730386	0.017037859270147	0.0264023658810129	0.00650695950152064	0.0130872340417697	0.0314164590188518	0.00868830000645226	0.0110226074625039	0.0163029682268232	0.00643155821116784	0.0112412699687269	0.0309097492658815	0.0180910210571984	0.0289597660403275	0.0306434497072412	0	0.0084444248579919	0.0274549411501791	0.0217826206248163	0.00708502558362042	0.0247643789660029	0.0121157120883507	0.00417356699447669	0.0279578845643815	0.00707886754397009	0.0117678433271825	0.0179542212483002	0.00940819049710893	0.0196084171353055	0.0106614192622671	0.0106748422069656	0.0110274349799488	0.015654257510727	0.00304892306599603	0.0137380520185797	0.0370013272734102
OM2_C_6F_2	0.0143236730488411	0.0217575736155813	0.028673694428153	0.00135539132680061	0.0126069157776474	0.0162406758690174	0.0056660485239007	0.00702822124595853	0.0130454835606778	0.0113462661322283	0.00961678949920173	0.0361092224764608	0.0166936610394996	0.00279763805072546	0.0186636987639398	0.0109639796424049	0.00755474707532697	0.00719400094895047	0.0059764588979102	0.0163407846341513	0.015114786026753	0.0040170350080047	0.0201826028933424	0.0188430914864885	0.00270107443386032	0.0114993667884877	0.0179655367645336	0.00809179336279212	0.00464691351897778	0.0233419932105495	0.0022340405550779	0.00970794226871425	0.00788640612545282	0.00859327718949262	0.00977265593974277	0.0225373246443596	0.010155064574484	0.021818894504631	0.0222034236760483	0.0084444248579919	0	0.0190985214707525	0.0134313340229003	0.00402661784828134	0.0166742035900651	0.00485990337259415	0.010710040079663	0.0195555490559564	0.00147276449719228	0.0109434310639745	0.00953540494987566	0.0127047183582959	0.0269072494179999	0.00369324234150442	0.0030903329878559	0.0031286815945173	0.00819801704752739	0.00627660888318822	0.00567252552005045	0.0285626624094324
OM2_C_6F_3	0.0180536162135405	0.0114516782733126	0.0108638870915251	0.0178604310152049	0.0111578780087429	0.00737379075417107	0.0162617520310025	0.015128082897112	0.00704725986901038	0.0104568670800974	0.0152872150760764	0.0180413939445307	0.00959433926636236	0.0168803655067916	0.00980096359571049	0.0213535370905413	0.0241845827291013	0.0136833331400629	0.0135040053099655	0.00998322352487565	0.00405836810478232	0.0198715897992895	0.0161573952892939	0.00118574423343928	0.0183317549098566	0.0192525117693856	0.00259951106207293	0.0260522604519019	0.0144967424610657	0.0115885931499657	0.0196495822173467	0.0248599678012455	0.0112336348402874	0.0266256787004923	0.0247395699853744	0.00748815584536424	0.0125384808366737	0.0166862605376245	0.00432880583909025	0.0274549411501791	0.0190985214707525	0	0.00567440741110042	0.0220465886441931	0.00407564920354138	0.0157557933106979	0.0288053558693242	0.00556859394159648	0.0205493335367819	0.0258833576395153	0.0102648111240233	0.0301434202117495	0.0455882113683335	0.0171181334578102	0.0177800212275334	0.0164676828757153	0.0151206344268074	0.025337341438603	0.0149605256561328	0.0105094854482944
OM2_C_6G_1	0.0148280027076441	0.0127236428163503	0.0159330212153627	0.0121870452487606	0.00786486896254739	0.00657683800013696	0.0110200195067163	0.0100908765475364	0.00327188822265162	0.0064354256406433	0.0109171510540217	0.0233166272730634	0.00867178449468079	0.0112842422170707	0.00995682495535011	0.016888914746003	0.0188415279608249	0.00852889922251179	0.00797160447732532	0.00878431712276386	0.00173168979018124	0.0144293404245827	0.0153400599229675	0.00555290278253874	0.0127883217535561	0.0151276216487974	0.00505132881396014	0.0205628128461522	0.00885159652864234	0.0136149222677966	0.0140677108816921	0.0197608586905939	0.00559529496048623	0.0211325273731291	0.0196656721219472	0.0108348800664206	0.00823708959318544	0.0163825741008005	0.00921585270138801	0.0217826206248163	0.0134313340229003	0.00567440741110042	0	0.0164881370572263	0.00409120665357864	0.0101992497952152	0.0232147539697651	0.00786040840391117	0.0148867301557469	0.0208580785069386	0.00511682010008105	0.0247863140964496	0.0400455507042034	0.0115181996018101	0.0122585227197618	0.0108069159174012	0.0103672730244329	0.019682638187491	0.00961266913707904	0.015695007178583
OM2_C_6G_2	0.0134595652215639	0.0228960446633391	0.0309133232884821	0.00529551953850709	0.0138280492023181	0.018070273613369	0.0064070694654876	0.00790011689904077	0.0154564301929861	0.0130162068878259	0.00980013439202393	0.038279990840506	0.0180288578319765	0.00522102692108885	0.0199621452194086	0.00873441316387504	0.00362575206923961	0.00881449435908823	0.00854401000525222	0.0175978740193683	0.0182152049976438	0.00261059847768629	0.0202073999160436	0.0216334657246977	0.00371684081295479	0.0100944729637362	0.0205847237368365	0.00419554519501985	0.00774015664411145	0.0245966559754019	0.00244053218213894	0.0059983839576238	0.0109164607445616	0.00473927518236582	0.0061116709669451	0.0244919075585962	0.0113294409522956	0.0218777676570936	0.0247183507066846	0.00708502558362042	0.00402661784828134	0.0220465886441931	0.0164881370572263	0	0.0200589723645373	0.00887472336736336	0.0106260379012302	0.0216594709867084	0.00297824275531341	0.00718245931959253	0.0119279381792723	0.00874966101322159	0.0235660691357018	0.00770967978916157	0.00428240130131245	0.00708000056975643	0.00872159880091857	0.00409420968521793	0.00729961463331379	0.0308789263824477
OM2_C_6G_3	0.0187595986971807	0.0146384436438161	0.0148594086048448	0.015354578844004	0.0117173920751718	0.00929873919129134	0.0149597444068662	0.0141201553009045	0.00705212620613716	0.0104428293098035	0.0150051589089491	0.0218859776710936	0.0115992649015388	0.0148455628801273	0.0123985491230918	0.0209768451671347	0.0226508070664269	0.0125360401273856	0.0117162111968633	0.0118482968339787	0.00269296966193669	0.0181812666927235	0.0184077119325936	0.00484278630390439	0.0164273274758332	0.0192084762116347	0.00550148042600647	0.0242097691097006	0.012320448580342	0.0150884701421495	0.0176190052284952	0.0237111895514054	0.00920533756779297	0.0247709595460414	0.0236270725309846	0.0113359684837437	0.0123108901214619	0.0192232144453391	0.00840439146349119	0.0247643789660029	0.0166742035900651	0.00407564920354138	0.00409120665357864	0.0200589723645373	0	0.0127255051042166	0.0256853940386078	0.00892246159175319	0.0181467152766086	0.0248340818142724	0.00917405419265404	0.0285543900443995	0.043533196690702	0.014158867701404	0.0159384691188846	0.0137669195169107	0.0144469174908153	0.022941440395188	0.0135057034636858	0.0144635556377332
OM2_C_6H_1	0.0162370055570506	0.0208349991387898	0.0260826637140233	0.00359367323187238	0.0122804367971846	0.0147067969253615	0.00767151077354604	0.0083566920800339	0.0109298757276587	0.0105849436566894	0.0110363523656712	0.0334925973581601	0.0158057941053021	0.00498115121464222	0.0176920894856859	0.0144216159853336	0.0123186190383631	0.00752323853134231	0.00535422619681542	0.0155841862374454	0.0117008458013715	0.00824276994652258	0.0207149928381753	0.0157483704193595	0.00633519096252982	0.0142053648136324	0.0151672823056217	0.01294193601982	0.00386344192046695	0.0222037558272063	0.00676237352765608	0.014293864003975	0.00555228004812324	0.0134331198083572	0.0143246347596853	0.0204975833146526	0.0102869249813736	0.0222326466907176	0.0193939260506975	0.0121157120883507	0.00485990337259415	0.0157557933106979	0.0101992497952152	0.00887472336736336	0.0127255051042166	0	0.0130540880150611	0.0174325731494468	0.00617151041741196	0.0155408257835572	0.00799213274869266	0.0175590525699143	0.0313608372610473	0.00145494635273132	0.00625559370078133	0.00188200171472862	0.00956587854899441	0.0106613403113217	0.00665434385111481	0.025871213998043
OM2_C_6H_2	0.0240560699647311	0.032464018124515	0.0389746783179023	0.0115549864961462	0.0233080095773097	0.026872510271934	0.0161226475788914	0.0175869185394324	0.0234664853447055	0.0220449845064421	0.01997188247653	0.0464083192412103	0.0274008318693085	0.0135025388809601	0.0293702499005714	0.0192269048377875	0.0127390613824279	0.0178997440314724	0.0165731492618876	0.0270486520076266	0.0247494897466507	0.0129739855041412	0.0305674215501885	0.0287651408767057	0.0129331655137448	0.0207195282116883	0.0280958870110615	0.0106730284241631	0.0150702549605769	0.0340460847973446	0.011664695410456	0.0151466827173227	0.0180609812294108	0.010604839752996	0.0153592718540396	0.0330683834951656	0.0208382092685834	0.0322286705010507	0.0323475857333334	0.00417356699447669	0.010710040079663	0.0288053558693242	0.0232147539697651	0.0106260379012302	0.0256853940386078	0.0130540880150611	0	0.0300401625429818	0.00965229103881686	0.0159279105211272	0.0200676994896238	0.0133654563964847	0.021028410146849	0.0116985238423105	0.0134876448995066	0.01252168199046	0.0186673145495779	0.00695751008492746	0.0163624955012049	0.0388025301479545
OM2_C_6H_3	0.0143377495245439	0.0058839326792929	0.00926366650304049	0.0185324910318751	0.00843199377218604	0.00376543488741329	0.0153206739367289	0.0139065708742162	0.00657881939125897	0.00869802218934806	0.0130629066618736	0.0166332937526627	0.00515802388650671	0.0169241362110839	0.00459396406697207	0.0187781586693047	0.0230289924730935	0.0128462104036104	0.0135802898145576	0.0056677968123725	0.00723308038470254	0.0191790365319251	0.0109597774554075	0.00440845185851305	0.018062278857512	0.0163778667994394	0.00342118826653662	0.0252668891269232	0.0149943163481149	0.00616664000051884	0.0194706737851164	0.0231374285719386	0.0120204425251911	0.0258368364380773	0.0229726118769044	0.00306570625122434	0.010629184941353	0.0112875200674718	0.00396278561101398	0.0279578845643815	0.0195555490559564	0.00556859394159648	0.00786040840391117	0.0216594709867084	0.00892246159175319	0.0174325731494468	0.0300401625429818	0	0.0208812609725745	0.0239846631938184	0.0100220534110767	0.0288531346674717	0.0447016448628046	0.0185723642545415	0.0174635558488883	0.0175553091585663	0.0134434286467231	0.0254296799483917	0.0143784543748559	0.00926992390757479
OM2_H_2A_1	0.0148038128407454	0.022874280109954	0.0300363247678778	0.00281017903871211	0.0137008871779913	0.0175009649790808	0.00647933262636465	0.00793543393637517	0.0144094559456682	0.0125425615731774	0.0103744806760043	0.0374653228750305	0.0178411929737783	0.00397633119916002	0.0198101065170623	0.0109023294716089	0.00660362156663515	0.00832180252652719	0.00731577628878452	0.0174673161697867	0.0165755484263783	0.00389275233350676	0.0209854358778844	0.0202766341724197	0.00329766810509661	0.0117573873751936	0.0193752980988168	0.00680214759032756	0.00606988161895394	0.0244912944025038	0.00218461676465814	0.00893074230679849	0.00932528295952058	0.00727641795472726	0.00902690771604705	0.0238397771156401	0.0112113816542027	0.0226383136193308	0.023603509531959	0.00707886754397009	0.00147276449719228	0.0205493335367819	0.0148867301557469	0.00297824275531341	0.0181467152766086	0.00617151041741196	0.00965229103881686	0.0208812609725745	0	0.010135315489329	0.0108773163296419	0.0114218413665782	0.0254415353205775	0.00488094767160399	0.00383797174880153	0.00454120775047285	0.00903055709634751	0.00480668997525832	0.00676045428621421	0.0299379097075401
