	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.0069409796174696	0.028813260758542	0.0914862442614577	0.0681005266698317	0.0699398053492445	0.0495533011246082	0.00617774201195169	0.0261124890027031	0.0687628819108424	0.0244631429092708	0.0132886222160187	0.020392018199559	0.0334437737924548	0.0643643152554622	0.028257014035024	0.0786943062635326	0.0910938568858391	0.045321400417596	0.0169398850692098
OM2_B_C	0.0069409796174696	0	0.0226254654637333	0.08543246384726	0.0620546608780506	0.0637966935540119	0.0430983538695218	0.00848653044469073	0.0298477639360707	0.0629436815585294	0.030180391761704	0.0199896004767105	0.014135376353877	0.0283651962644733	0.0589050990109967	0.0335794432672668	0.0730025260838554	0.0852149706861205	0.0391504866524984	0.0219287347148285
OM2_C_4A	0.028813260758542	0.0226254654637333	0	0.0633038112282943	0.0399447051781889	0.0416925716059842	0.0211699559700371	0.0272720359232911	0.0497778436834402	0.0415078569029256	0.0526292655864821	0.0415954620393068	0.00858196275120506	0.0109946739860039	0.0376149779594136	0.0558160009584776	0.0511014703267816	0.0631889047352178	0.0171778273224167	0.042725227859644
OM2_C_4B	0.0914862442614577	0.08543246384726	0.0633038112282943	0	0.0235085330208875	0.0240027579520456	0.0433628020977873	0.089752790371091	0.111526979625243	0.0247324075900155	0.115427715854906	0.103941607483977	0.0715647919371601	0.0596176699714464	0.0298059706519414	0.118674507097993	0.016250453730173	0.0188117101173006	0.0471725437139815	0.105744366525355
OM2_C_4C	0.0681005266698317	0.0620546608780506	0.0399447051781889	0.0235085330208875	0	0.00798350137268748	0.02055309973378	0.0665098034807541	0.0883616955321971	0.00952682327265294	0.0921353096349209	0.0806651212110681	0.0481505494561622	0.0367205697397639	0.0118383920031607	0.0953824345052229	0.014260340093168	0.0274164877511576	0.0238784450728433	0.0825383484865111
OM2_C_4E	0.0699398053492445	0.0637966935540119	0.0416925716059842	0.0240027579520456	0.00798350137268748	0	0.0215737785566443	0.0687439768626592	0.0884948510007761	0.0174389299320423	0.0938028071074225	0.0827901339771882	0.0498026844507672	0.0402066275809345	0.0188570941939584	0.0966663267740545	0.0192388873949743	0.0227659018006839	0.0247024476360649	0.0841387947670329
OM2_C_4F	0.0495533011246082	0.0430983538695218	0.0211699559700371	0.0433628020977873	0.02055309973378	0.0215737785566443	0	0.0483178335509021	0.0687000306120673	0.0245155614512356	0.0730559544931056	0.0625147105627983	0.0292353506765811	0.0222483247170483	0.0230933050242011	0.0759582450467128	0.0335401354784856	0.0439142399067341	0.00641309500878087	0.0634524504683752
OM2_C_4G	0.00617774201195169	0.00848653044469073	0.0272720359232911	0.089752790371091	0.0665098034807541	0.0687439768626592	0.0483178335509021	0	0.0304818175882424	0.0666864203466167	0.0270419777730377	0.0148636066394152	0.019517230425212	0.0308954836248031	0.0622001450226443	0.0312044941532966	0.0764588746284129	0.0898671675594061	0.0442441888160915	0.0174369781312456
OM2_C_4H	0.0261124890027031	0.0298477639360707	0.0497778436834402	0.111526979625243	0.0883616955321971	0.0884948510007761	0.0687000306120673	0.0304818175882424	0	0.0907594458307419	0.018388587884481	0.0236419583632426	0.0417332633644302	0.0571532300896028	0.0866787585297053	0.0157356836935118	0.100334568439993	0.108505118351799	0.0646201130701573	0.0200368097559878
OM2_C_5A	0.0687628819108424	0.0629436815585294	0.0415078569029256	0.0247324075900155	0.00952682327265294	0.0174389299320423	0.0245155614512356	0.0666864203466167	0.0907594458307419	0	0.0926800888057038	0.0807825165564978	0.04951555456605	0.0362234939934022	0.00800678457703189	0.0963566764602778	0.0115959672865366	0.0336127160005011	0.0277097527844733	0.0832345970595783
OM2_C_5F	0.0244631429092708	0.030180391761704	0.0526292655864821	0.115427715854906	0.0921353096349209	0.0938028071074225	0.0730559544931056	0.0270419777730377	0.018388587884481	0.0926800888057038	0	0.0142217735007552	0.0442260703672044	0.0575249542443716	0.0885578153945822	0.0057607062598095	0.10279374840025	0.114946881958653	0.0692028404859093	0.0134911355834559
OM2_C_5G	0.0132886222160187	0.0199896004767105	0.0415954620393068	0.103941607483977	0.0806651212110681	0.0827901339771882	0.0625147105627983	0.0148636066394152	0.0236419583632426	0.0807825165564978	0.0142217735007552	0	0.0333950657828884	0.0450153325811771	0.07615367951137	0.019200794705484	0.0906363568519401	0.10376281070464	0.0582568883456021	0.0109031366841942
