	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.0175545331004401	0.0231643235001122	0.022177257439064	0.0122328526386237	0.0322539325393194	0.0146346570823345	0.0104993390675084	0.0272969825472125	0.0240552678428137	0.0287011951159697	0.0320710508762046	0.019854112607547	0.028673694428153	0.0159330212153627	0.0389746783179023	0.0300363247678778	0.0539080032669132	0.0267005293970909	0.0346452181313383
OM2_B_C	0.0175545331004401	0	0.00593480654764088	0.0046352799641379	0.00614880684867623	0.0147443762010856	0.00902620338418234	0.0102307687061372	0.0105280005686109	0.00873058209066226	0.0119149051311848	0.0145483427132414	0.00251249832383068	0.0126069157776474	0.00786486896254739	0.0233080095773097	0.0137008871779913	0.0363801561177648	0.00993647960526204	0.0178197234308174
OM2_C_4A	0.0231643235001122	0.00593480654764088	0	0.0027354603362848	0.0120803073304099	0.00919374151317059	0.0117619177050133	0.014501527319449	0.00466927793892351	0.00453267109093148	0.00602031053977011	0.00962702757902882	0.00342989559154999	0.00702822124595853	0.0100908765475364	0.0175869185394324	0.00793543393637517	0.0308537105851732	0.00410117199975339	0.0118876412148361
OM2_C_4B	0.022177257439064	0.0046352799641379	0.0027354603362848	0	0.010444142406708	0.0102193641795438	0.0124374163034741	0.0144866895888178	0.00707919810641624	0.00717979759338386	0.00830821319564803	0.00991344438770505	0.00275836634691165	0.00961678949920173	0.0109171510540217	0.01997188247653	0.0103744806760043	0.0317868468704893	0.00657020689761956	0.0138893765291511
OM2_C_4C	0.0122328526386237	0.00614880684867623	0.0120803073304099	0.010444142406708	0	0.0206605472118342	0.0100901776508254	0.00861749662496761	0.0166692252182236	0.0145068054138191	0.018060403215123	0.0201337032022985	0.00866108904191563	0.0186636987639398	0.00995682495535011	0.0293702499005714	0.0198101065170623	0.0421352779559017	0.0160751973032404	0.0239662143366371
OM2_C_4E	0.0322539325393194	0.0147443762010856	0.00919374151317059	0.0102193641795438	0.0206605472118342	0	0.020567491256908	0.0236305205947753	0.00639310393040008	0.0105404984461302	0.00557484329128623	0.0027116479512437	0.0124051489996534	0.00755474707532697	0.0188415279608249	0.0127390613824279	0.00660362156663515	0.0216842853172107	0.00679134438003298	0.00579533686376132
OM2_C_4F	0.0146346570823345	0.00902620338418234	0.0117619177050133	0.0124374163034741	0.0100901776508254	0.020567491256908	0	0.00413887242787785	0.0145179091775039	0.0105601103378191	0.0157922645506781	0.0213597711714972	0.00971168740180019	0.015114786026753	0.00173168979018124	0.0247494897466507	0.0165755484263783	0.0417701711935003	0.0139894759848919	0.0213767039170964
OM2_C_4G	0.0104993390675084	0.0102307687061372	0.014501527319449	0.0144866895888178	0.00861749662496761	0.0236305205947753	0.00413887242787785	0	0.0179189937739209	0.014207672637028	0.0192646318531998	0.0240734367368674	0.0117587413516737	0.0188430914864885	0.00555290278253874	0.0287651408767057	0.0202766341724197	0.0451341384205822	0.0173534196488554	0.0250377529095959
OM2_C_4H	0.0272969825472125	0.0105280005686109	0.00466927793892351	0.00707919810641624	0.0166692252182236	0.00639310393040008	0.0145179091775039	0.0179189937739209	0	0.00416702005459312	0.00141218133605325	0.00806850916052753	0.00801926295695018	0.00270107443386032	0.0127883217535561	0.0129331655137448	0.00329766810509661	0.0272737136725684	0.000601706080550132	0.00738227813151965
OM2_C_5A	0.0240552678428137	0.00873058209066226	0.00453267109093148	0.00717979759338386	0.0145068054138191	0.0105404984461302	0.0105601103378191	0.014207672637028	0.00416702005459312	0	0.00529968366941099	0.011991584492299	0.00654821256367424	0.00464691351897778	0.00885159652864234	0.0150702549605769	0.00606988161895394	0.0312526616426985	0.00375292695582112	0.0108435547860352
OM2_C_5F	0.0287011951159697	0.0119149051311848	0.00602031053977011	0.00830821319564803	0.018060403215123	0.00557484329128623	0.0157922645506781	0.0192646318531998	0.00141218133605325	0.00529968366941099	0	0.00761199584125816	0.00940339997720708	0.0022340405550779	0.0140677108816921	0.011664695410456	0.00218461676465814	0.0259870808853947	0.00201377777886653	0.0059701280818019
OM2_C_5G	0.0320710508762046	0.0145483427132414	0.00962702757902882	0.00991344438770505	0.0201337032022985	0.0027116479512437	0.0213597711714972	0.0240734367368674	0.00806850916052753	0.011991584492299	0.00761199584125816	0	0.0124395630322856	0.00977265593974277	0.0196656721219472	0.0153592718540396	0.00902690771604705	0.0220280112984112	0.00831622123444133	0.00845572266984282
OM2_C_6E	0.019854112607547	0.00251249832383068	0.00342989559154999	0.00275836634691165	0.00866108904191563	0.0124051489996534	0.00971168740180019	0.0117587413516737	0.00801926295695018	0.00654821256367424	0.00940339997720708	0.0124395630322856	0	0.010155064574484	0.00823708959318544	0.0208382092685834	0.0112113816542027	0.0340812626187405	0.00742970204465066	0.0153094809707361
OM2_C_6F	0.028673694428153	0.0126069157776474	0.00702822124595853	0.00961678949920173	0.0186636987639398	0.00755474707532697	0.015114786026753	0.0188430914864885	0.00270107443386032	0.00464691351897778	0.0022340405550779	0.00977265593974277	0.010155064574484	0	0.0134313340229003	0.010710040079663	0.00147276449719228	0.0269072494179999	0.0030903329878559	0.00627660888318822
OM2_C_6G	0.0159330212153627	0.00786486896254739	0.0100908765475364	0.0109171510540217	0.00995682495535011	0.0188415279608249	0.00173168979018124	0.00555290278253874	0.0127883217535561	0.00885159652864234	0.0140677108816921	0.0196656721219472	0.00823708959318544	0.0134313340229003	0	0.0232147539697651	0.0148867301557469	0.0400455507042034	0.0122585227197618	0.019682638187491
