	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	NA	0.101253159120516	0.0498638777456101	0.0735279592408945	0.0113296014801109	0.0237302881609681	0.054786950839235	0.0379202884536399	0.0177260162572544	0.0604052147631837	0.0363774933738477	0.0706327677952514	NA	0.0680625615273784	0.0934278522252092	0.0692233963242887	0.0584495548258659	0.0479095009403549	0.0556876497173472
OM2_B_C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4A	0.101253159120516	NA	0	0.150595561380499	0.173135391040788	0.106688969120249	0.0834403885957224	0.155425542393723	0.0665812542525581	0.0852231712087585	0.041592112341983	0.137115506890577	0.170674379401565	NA	0.167596092882035	0.191305138009375	0.169754287254779	0.159001214760353	0.148629888499915	0.156434145878556
OM2_C_4B	0.0498638777456101	NA	0.150595561380499	0	0.0272674144867366	0.0462756571257806	0.0704820950754334	0.00668342021679122	0.0866854019590437	0.0664573871938792	0.109985359481537	0.0150664783693943	0.0230502965531903	NA	0.0232347652858085	0.0481594581071353	0.0205684596851837	0.0108447524684267	0.00463827481565162	0.00711077551775846
OM2_C_4C	0.0735279592408945	NA	0.173135391040788	0.0272674144867366	0	0.0713441551949389	0.0953028247495352	0.0261276875771305	0.110799537775137	0.0909252274108962	0.133220232464042	0.0409685856080164	0.0264726966212619	NA	0.0311327383228167	0.0468117528123921	0.0134407623758337	0.0248686346031712	0.0308285234248248	0.021747264388036
OM2_C_4E	0.0113296014801109	NA	0.106688969120249	0.0462756571257806	0.0713441551949389	0	0.0243887090756633	0.0501497923698286	0.0409562880739567	0.0220634589667441	0.0653224788521413	0.0315683915793905	0.0649320258613214	NA	0.0615805721523714	0.0867430514308842	0.0651491912366991	0.0534105620971709	0.0434280781273913	0.0517878792040497
OM2_C_4F	0.0237302881609681	NA	0.0834403885957224	0.0704820950754334	0.0953028247495352	0.0243887090756633	0	0.0744134986815767	0.0170673583532868	0.00912667796768667	0.0420628497784246	0.0559090249146807	0.0889080451424958	NA	0.0853036819179143	0.109583636735302	0.089442786150598	0.0776648180710159	0.0677063857422185	0.0760980732566532
OM2_C_4G	0.054786950839235	NA	0.155425542393723	0.00668342021679122	0.0261276875771305	0.0501497923698286	0.0744134986815767	0	0.0909011040358186	0.0709713447411111	0.114625749783642	0.0187173148415236	0.0166983025787028	NA	0.0165731576447331	0.0421263519257371	0.0165326999306294	0.00436418778914181	0.0068887505541855	0.00545296781189677
OM2_C_4H	0.0379202884536399	NA	0.0665812542525581	0.0866854019590437	0.110799537775137	0.0409562880739567	0.0170673583532868	0.0909011040358186	0	0.0210827646653712	0.0252028402880446	0.0723236720327328	0.105671700527745	NA	0.10217233119302	0.12648931520738	0.105660034974261	0.0942268308276165	0.084136947951297	0.0923168937240266
OM2_C_5A	0.0177260162572544	NA	0.0852231712087585	0.0664573871938792	0.0909252274108962	0.0220634589667441	0.00912667796768667	0.0709713447411111	0.0210827646653712	0	0.0440609518915343	0.052498394415072	0.0861542145160513	NA	0.0830751928627237	0.107459786830635	0.0859808610944073	0.0745257803167277	0.0641410305833215	0.0724025973997151
OM2_C_5F	0.0604052147631837	NA	0.041592112341983	0.109985359481537	0.133220232464042	0.0653224788521413	0.0420628497784246	0.114625749783642	0.0252028402880446	0.0440609518915343	0	0.0961247536335235	0.129807807255141	NA	0.126595482987292	0.150789070440598	0.129134736431828	0.118123845624442	0.107806924851002	0.115753698913827
OM2_C_5G	0.0363774933738477	NA	0.137115506890577	0.0150664783693943	0.0409685856080164	0.0315683915793905	0.0559090249146807	0.0187173148415236	0.0723236720327328	0.052498394415072	0.0961247536335235	0	0.0344038189716337	NA	0.0321389103823677	0.0584712139071068	0.0338270567078085	0.0221549431890871	0.0119584239231621	0.0203394705982368
