	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.000902390900756376	0.0115523200425457	0.0030779179845992	0.00835314342728439	0.0307342144073237	0.00881798907592941	0.00810812809072385	0.0261475013687674	NA	0.013361807426091	0.000696157759624064	0.000471122774777615	0.00780724667678604	0.0842287201373983	0.0062716319972386	0.00868576101080647	0.0425456413321133	0.00981309127257183	0.00324839284720357
OM2_B_C	0.000902390900756376	0	0.0124546658292107	0.00217552918752326	0.00925551007740637	0.0316363009509212	0.00972035309230377	0.00901049607462666	0.02704967080341	NA	0.0142641385772157	0.00159854831090472	0.00137351347232923	0.00870961624716884	0.0851288662462578	0.00717400878149446	0.00778339136674868	0.0416438113928258	0.0107154491961307	0.00415077951586947
OM2_C_4A	0.0115523200425457	0.0124546658292107	0	0.0146300572276234	0.00319928378705051	0.0191842556267781	0.00273442765972752	0.00344430394958893	0.0145967100922707	NA	0.00180958430952896	0.0108561926144365	0.0110812182204494	0.00374519063147932	0.0727009668906035	0.00528082088970478	0.0202373747985239	0.0540886604719422	0.00173929720865732	0.00830403542558009
OM2_C_4B	0.0030779179845992	0.00217552918752326	0.0146300572276234	0	0.0114309592277711	0.0338110227486719	0.0118957948099491	0.0111859490114456	0.0292246030873301	NA	0.0164394904771413	0.00377407292956507	0.00354903896817644	0.010885073709865	0.0872987873713973	0.00934948721433253	0.00560789528316571	0.0394695377778664	0.0128908739064413	0.00632628882481353
OM2_C_4C	0.00835314342728439	0.00925551007740637	0.00319928378705051	0.0114309592277711	0	0.0223830632744796	0.000464857538005349	0.0002450210990546	0.0177957058226948	NA	0.00500885803990762	0.00765700114202391	0.00788203143270448	0.000545909113599162	0.0758941149889969	0.00208154930450453	0.0170384743014386	0.0508924525528401	0.00145998939641792	0.00510479870456321
OM2_C_4E	0.0307342144073237	0.0316363009509212	0.0191842556267781	0.0338110227486719	0.0223830632744796	0	0.0219182847832273	0.0226280413591964	0.00458799088114241	NA	0.0173748803643934	0.0300382795637889	0.0302632436222417	0.0229288752766662	0.0535427517385896	0.0244642174828994	0.0394163233136728	0.0732464686224365	0.0209233108674727	0.027486773228503
OM2_C_4F	0.00881798907592941	0.00972035309230377	0.00273442765972752	0.0118957948099491	0.000464857538005349	0.0219182847832273	0	0.000709878609202104	0.0173308979834554	NA	0.00454400417178123	0.0081218486425668	0.00834687835176807	0.0010107665626525	0.0754301821519682	0.0025464059874198	0.0175032836562591	0.0513568855096832	0.000995132092834349	0.00556965165466276
OM2_C_4G	0.00810812809072385	0.00901049607462666	0.00344430394958893	0.0111859490114456	0.0002450210990546	0.0226280413591964	0.000709878609202104	0	0.0180406996527528	NA	0.00525387690248554	0.00741198487134173	0.00763701545494923	0.000300888028409748	0.0761386441490238	0.00183652853032948	0.0167934775711628	0.0506476521864305	0.00170501028409444	0.0048597797154987
OM2_C_4H	0.0261475013687674	0.02704967080341	0.0145967100922707	0.0292246030873301	0.0177957058226948	0.00458799088114241	0.0173308979834554	0.0180406996527528	0	NA	0.0127872428466659	0.0254515043475054	0.0256764883365353	0.0183415531666009	0.0581257497180057	0.0198769998678165	0.0348305156728173	0.0686664933463584	0.0163358635500352	0.0228997832367844
OM2_C_5A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
