	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.00635590618440714	0.0254768542850236	0.00668372482191468	0.0103578764355498	0.00879032352000416	0.0314702452059921	0.00949910851605147	0.0233868329322892	0.0149207172951378	0.0156554862164783	0.00318351894659426	0.00962032173863229	0.00614615238969271	0.0170381617795123	0.0304919822273504	0.0144484264352668	0.00952171788523908	0.0270019467023179	0.00703908183498343
OM2_B_C	0.00635590618440714	0	0.0192425076990182	0.00265109330130839	0.00540617691849142	0.00437687144584929	0.0251241702419285	0.00336011405705148	0.017220798272058	0.00869791984821454	0.00947448616521003	0.00445937918203156	0.0032902510360041	0.00204190580503792	0.0233680109313972	0.0242606711025945	0.00815911907017526	0.00347822373824174	0.0206490015955102	0.00160796582491004
OM2_C_4A	0.0254768542850236	0.0192425076990182	0	0.0202000301601013	0.0180838683402928	0.017367341428254	0.00700014796251587	0.0159815911472845	0.00230841957530675	0.0105612824318737	0.00982671823667736	0.023578394918577	0.0162308796418351	0.0202818687437157	0.0424828571065294	0.0107529588590593	0.0122358292165034	0.0159591928493288	0.00498339929431433	0.0191445846617331
OM2_C_4B	0.00668372482191468	0.00265109330130839	0.0202000301601013	0	0.00369372354126162	0.00697954687108837	0.0256119441018842	0.00522311295676429	0.0183402314234357	0.00992623891358857	0.0107543973917167	0.00377078136791228	0.00407373140602906	0.000742827036747412	0.0231026997244522	0.0240411389596388	0.00829617625134647	0.00545014322900827	0.0209904417831203	0.00133817879203125
OM2_C_4C	0.0103578764355498	0.00540617691849142	0.0180838683402928	0.00369372354126162	0	0.00881164433774593	0.0228803606776187	0.00596958887494338	0.0164836419668039	0.00872317599242387	0.00953846084916008	0.00732730156164447	0.00402739633569572	0.00432894724387488	0.0264091769479982	0.0207312591533053	0.00585070699397677	0.0062774515645844	0.0181731868778597	0.00387044519641225
OM2_C_4E	0.00879032352000416	0.00437687144584929	0.017367341428254	0.00697954687108837	0.00881164433774593	0	0.0238680454057231	0.00315974706351264	0.0151464297269041	0.00722868752679897	0.00776185487761811	0.00820309300480089	0.00501078292703997	0.00641630497013715	0.0253906181632402	0.0241977560493484	0.00873762257134527	0.00288400645578027	0.0197671719208981	0.00573920559169842
OM2_C_4F	0.0314702452059921	0.0251241702419285	0.00700014796251587	0.0256119441018842	0.0228803606776187	0.0238680454057231	0	0.0220597686520526	0.00927679764636408	0.0167385946094049	0.0161234477188689	0.0292298112138834	0.0219145951315869	0.0258323120116314	0.0484718173812749	0.00672599202678235	0.0173210019301316	0.0220937004492728	0.00473431768864467	0.0247355935721052
OM2_C_4G	0.00949910851605147	0.00336011405705148	0.0159815911472845	0.00522311295676429	0.00596958887494338	0.00315974706351264	0.0220597686520526	0	0.0139141555480395	0.00542209537582321	0.00616676788646815	0.00781794326033712	0.00196436712466439	0.00494013958328448	0.0265271978774096	0.0217161552981356	0.00581438943558206	0.000309573113813856	0.0177042780817483	0.00389247136210562
OM2_C_4H	0.0233868329322892	0.017220798272058	0.00230841957530675	0.0183402314234357	0.0164836419668039	0.0151464297269041	0.00927679764636408	0.0139141555480395	0	0.00852579213807172	0.0077501551855204	0.0216091243893757	0.0143121104936419	0.0183709483428958	0.0403611951881279	0.0124041015667141	0.0106579499421532	0.0138709961253068	0.00662259441293312	0.0172290646336401
OM2_C_5A	0.0149207172951378	0.00869791984821454	0.0105612824318737	0.00992623891358857	0.00872317599242387	0.00722868752679897	0.0167385946094049	0.00542209537582321	0.00852579213807172	0	0.000836124869716503	0.0130884283168756	0.00585566632488853	0.00989416695822646	0.0319433134954902	0.0170771450879689	0.00388980472745764	0.00541112511187525	0.0125445486482273	0.00875315156826101
OM2_C_5F	0.0156554862164783	0.00947448616521003	0.00982671823667736	0.0107543973917167	0.00953846084916008	0.00776185487761811	0.0161234477188689	0.00616676788646815	0.0077501551855204	0.000836124869716503	0	0.0138835518585412	0.00668191778870124	0.0107119215816257	0.0326635753829574	0.0167351469327158	0.0045083268450849	0.00613439733994804	0.0120281357697779	0.0095720469715862
OM2_C_5G	0.00318351894659426	0.00445937918203156	0.023578394918577	0.00377078136791228	0.00732730156164447	0.00820309300480089	0.0292298112138834	0.00781794326033712	0.0216091243893757	0.0130884283168756	0.0138835518585412	0	0.00736653938861431	0.00341252130763677	0.0193610384475703	0.0278074325135392	0.011964792480554	0.00793566239996031	0.0246522777936547	0.00449615516550683
OM2_C_6E	0.00962032173863229	0.0032902510360041	0.0162308796418351	0.00407373140602906	0.00402739633569572	0.00501078292703997	0.0219145951315869	0.00196436712466439	0.0143121104936419	0.00585566632488853	0.00668191778870124	0.00736653938861431	0	0.00405955579713051	0.0265815316993361	0.020979935636443	0.0048730286236687	0.00227390723040986	0.0173966415225062	0.00291811854992438
OM2_C_6F	0.00614615238969271	0.00204190580503792	0.0202818687437157	0.000742827036747412	0.00432894724387488	0.00641630497013715	0.0258323120116314	0.00494013958328448	0.0183709483428958	0.00989416695822646	0.0107119215816257	0.00341252130763677	0.00405955579713051	0	0.022769086927436	0.0244385653339786	0.00855281141043195	0.0051376499339249	0.0212438373313672	0.00114233629185108
OM2_C_6G	0.0170381617795123	0.0233680109313972	0.0424828571065294	0.0231026997244522	0.0264091769479982	0.0253906181632402	0.0484718173812749	0.0265271978774096	0.0403611951881279	0.0319433134954902	0.0326635753829574	0.0193610384475703	0.0265815316993361	0.022769086927436	0	0.0470947212702718	0.0313075165055963	0.0265366936390936	0.0439581548036325	0.0238196030188764
OM2_C_6H	0.0304919822273504	0.0242606711025945	0.0107529588590593	0.0240411389596388	0.0207312591533053	0.0241977560493484	0.00672599202678235	0.0217161552981356	0.0124041015667141	0.0170771450879689	0.0167351469327158	0.0278074325135392	0.020979935636443	0.0244385653339786	0.0470947212702718	0	0.0161086833467221	0.0218416431131246	0.00580487881628192	0.0234658202068631
OM2_H_2A	0.0144484264352668	0.00815911907017526	0.0122358292165034	0.00829617625134647	0.00585070699397677	0.00873762257134527	0.0173210019301316	0.00581438943558206	0.0106579499421532	0.00388980472745764	0.0045083268450849	0.011964792480554	0.0048730286236687	0.00855281141043195	0.0313075165055963	0.0161086833467221	0	0.00600431919393509	0.0126983811111215	0.00749224936436948
OM2_H_2B	0.00952171788523908	0.00347822373824174	0.0159591928493288	0.00545014322900827	0.0062774515645844	0.00288400645578027	0.0220937004492728	0.000309573113813856	0.0138709961253068	0.00541112511187525	0.00613439733994804	0.00793566239996031	0.00227390723040986	0.0051376499339249	0.0265366936390936	0.0218416431131246	0.00600431919393509	0	0.0177673788446452	0.00411438202462322
OM2_H_2C	0.0270019467023179	0.0206490015955102	0.00498339929431433	0.0209904417831203	0.0181731868778597	0.0197671719208981	0.00473431768864467	0.0177042780817483	0.00662259441293312	0.0125445486482273	0.0120281357697779	0.0246522777936547	0.0173966415225062	0.0212438373313672	0.0439581548036325	0.00580487881628192	0.0126983811111215	0.0177673788446452	0	0.020165169720947
OM2_H_2F	0.00703908183498343	0.00160796582491004	0.0191445846617331	0.00133817879203125	0.00387044519641225	0.00573920559169842	0.0247355935721052	0.00389247136210562	0.0172290646336401	0.00875315156826101	0.0095720469715862	0.00449615516550683	0.00291811854992438	0.00114233629185108	0.0238196030188764	0.0234658202068631	0.00749224936436948	0.00411438202462322	0.020165169720947	0
