	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.0103187222035746	0.017987161589496	0.00707566038981439	0.0146624125829025	0.0115988189300799	0.0156741037542822	0.00465405923111874	0.00403377767139519	0.00651125320966969	0.00984535631814224	0.00230833842363606	0.0070649611639597	0.019895333500864	0.00674187824310572	0.0188986285811884	0.00880277523425038	0.0100674471966446	0.00931995963912263	0.0222188409919889
OM2_B_C	0.0103187222035746	0	0.00808546689005217	0.00391262913262972	0.00831713701311519	0.00237788131956871	0.00814619706216116	0.00571480513222031	0.00663991020452382	0.00735117351608801	0.00514498745907466	0.00944856678379516	0.0042432722134549	0.0141716589601671	0.00813210314571755	0.012889079882669	0.00565917320038722	0.00416459347900376	0.00364486264017517	0.0300437680156582
OM2_C_4A	0.017987161589496	0.00808546689005217	0	0.0119949066987482	0.00721138431448657	0.00638928787937253	0.00551336168752027	0.0133533090446185	0.0146293179529124	0.0153171074977171	0.00921469516740249	0.0166312270948202	0.0123077049169236	0.0105914893706398	0.0160565908553384	0.00943177989576169	0.0104101381011907	0.00846490123525495	0.0111429589754221	0.0380438749826511
OM2_C_4B	0.00707566038981439	0.00391262913262972	0.0119949066987482	0	0.0112621523155621	0.00600948726753425	0.0115150161901363	0.00319714050086266	0.00306933546437177	0.00360313037397854	0.00685926564677339	0.00691110904886822	0.000448979786037873	0.0171613058251894	0.00441985154667696	0.0159325298660169	0.0066433330900201	0.00628786831145293	0.00239366766615892	0.0261606490070934
OM2_C_4C	0.0146624125829025	0.00831713701311519	0.00721138431448657	0.0112621523155621	0	0.00603620150497937	0.00179022395684476	0.0107398264317876	0.0126273506178734	0.0148229119312184	0.00489230309702659	0.0126766213507781	0.011703667143481	0.00591317241085402	0.0156434899040417	0.00467097646506725	0.00586024106465752	0.00505807640267428	0.0118998028317401	0.0365654327184369
OM2_C_4E	0.0115988189300799	0.00237788131956871	0.00638928787937253	0.00600948726753425	0.00603620150497937	0	0.0057695001110258	0.00696643628587677	0.00833412984279966	0.00957280104592756	0.00392876378934729	0.01031294063477	0.00639671208552533	0.011833430606151	0.0103739026524573	0.0105442683320126	0.00486637228745536	0.00289015878460898	0.00602238524334552	0.0321415665058404
OM2_C_4F	0.0156741037542822	0.00814619706216116	0.00551336168752027	0.0115150161901363	0.00179022395684476	0.0057695001110258	0	0.0114794080694021	0.0132579874731117	0.0151172735630693	0.00583841314275333	0.013817060637428	0.011938971739043	0.00621203209495432	0.0159344346478695	0.00491176237283304	0.00695747065355576	0.00568925498013182	0.0117908465124526	0.0372844637312346
OM2_C_4G	0.00465405923111874	0.00571480513222031	0.0133533090446185	0.00319714050086266	0.0107398264317876	0.00696643628587677	0.0114794080694021	0	0.00200001529102838	0.00511919768233715	0.00586207218015047	0.00385087064691409	0.00343215763174851	0.0163909794356239	0.00583235410141605	0.0152667363926282	0.00511308844194508	0.00579149378588485	0.0055777980818389	0.0258430220249013
OM2_C_4H	0.00403377767139519	0.00663991020452382	0.0146293179529124	0.00306933546437177	0.0126273506178734	0.00833412984279966	0.0132579874731117	0.00200001529102838	0	0.00338464237465764	0.00778642333933148	0.00431846517985649	0.00303203085437066	0.018341562539072	0.00400200569621945	0.0171991826042176	0.0070979786208352	0.0076078944764894	0.00528864497910051	0.0240338812096004
OM2_C_5A	0.00651125320966969	0.00735117351608801	0.0153171074977171	0.00360313037397854	0.0148229119312184	0.00957280104592756	0.0151172735630693	0.00511919768233715	0.00338464237465764	0	0.0102560295170799	0.00751376739907183	0.00318711581811771	0.0207017585288296	0.000820867038223979	0.0194883335758685	0.00983579282186699	0.00979836573977621	0.00433996030690883	0.0227337516256475
OM2_C_5F	0.00984535631814224	0.00514498745907466	0.00921469516740249	0.00685926564677339	0.00489230309702659	0.00392876378934729	0.00583841314275333	0.00586207218015047	0.00778642333933148	0.0102560295170799	0	0.00799083614409308	0.00730753875925809	0.0105614811063154	0.0110666208364974	0.00941370512615648	0.00121138427203723	0.00105059499054911	0.00811908511604498	0.031676807675146
OM2_C_5G	0.00230833842363606	0.00944856678379516	0.0166312270948202	0.00691110904886822	0.0126766213507781	0.01031294063477	0.013817060637428	0.00385087064691409	0.00431846517985649	0.00751376739907183	0.00799083614409308	0	0.00704637126638784	0.0177293636083059	0.00795572027565193	0.0167724095868371	0.00686399221102534	0.00837727006699665	0.00929915638204679	0.0244722269720482
OM2_C_6E	0.0070649611639597	0.0042432722134549	0.0123077049169236	0.000448979786037873	0.011703667143481	0.00639671208552533	0.011938971739043	0.00343215763174851	0.00303203085437066	0.00318711581811771	0.00730753875925809	0.00704637126638784	0	0.0176048207404754	0.00399951238120856	0.0163741586759076	0.00708080802147616	0.00673559891862437	0.00227718247251033	0.0258054994228522
OM2_C_6F	0.019895333500864	0.0141716589601671	0.0105914893706398	0.0171613058251894	0.00591317241085402	0.011833430606151	0.00621203209495432	0.0163909794356239	0.018341562539072	0.0207017585288296	0.0105614811063154	0.0177293636083059	0.0176048207404754	0	0.0215211161551289	0.00130082465144923	0.0113085671223661	0.0109059471894785	0.0177855583139088	0.0420479600728533
OM2_C_6G	0.00674187824310572	0.00813210314571755	0.0160565908553384	0.00441985154667696	0.0156434899040417	0.0103739026524573	0.0159344346478695	0.00583235410141605	0.00400200569621945	0.000820867038223979	0.0110666208364974	0.00795572027565193	0.00399951238120856	0.0215211161551289	0	0.02030856028676	0.0106276191059355	0.0106173409580247	0.00499791644437839	0.0219969433653994
OM2_C_6H	0.0188986285811884	0.012889079882669	0.00943177989576169	0.0159325298660169	0.00467097646506725	0.0105442683320126	0.00491176237283304	0.0152667363926282	0.0171991826042176	0.0194883335758685	0.00941370512615648	0.0167724095868371	0.0163741586759076	0.00130082465144923	0.02030856028676	0	0.0102202913026593	0.00970333570101733	0.0165098857968435	0.0409984627173751
