	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_C_5F	0.0104479561028526	0.014193765202023	0.0105155531792027	0.00798632487114769	0.0249038217361033	0.00812483003907163	0.0139208400839293	0.00356135929960149	0.0706962738654325	0.00367919705590208	0	0.00881989796426534	0.00834601474033297	0.0132317445671687	0.0265107950826558	0.0128815888584663	0.00863949942727934	0.0070787219810065	0.00970647376979255	0.0237581555301266
OM2_C_5G	0.00562616233947677	0.00866323728509527	0.00486295572407948	0.0091875322118921	0.0183550419085083	0.00825942915177777	0.0173311142980083	0.00759908102948792	0.0654277847099851	0.0053818614026509	0.00881989796426534	0	0.00484856893353993	0.00714868325284881	0.0195187846003835	0.00878320186377675	0.0139304496962732	0.00337223758101945	0.0105592571825083	0.027483043490218
OM2_C_6E	0.0101517536775657	0.0134632903821649	0.00907920919271339	0.0108186945614872	0.0228971073223892	0.00492881608395017	0.012799340833721	0.00813184745130694	0.0687793066282205	0.00544413949627027	0.00834601474033297	0.00484856893353993	0	0.011873888200476	0.0240129562867835	0.00866704737949278	0.0103845648848028	0.00403743213604712	0.00970338285858006	0.0254277887518336
OM2_C_6F	0.0047959166619874	0.00186178219959043	0.00615466194400874	0.00984233232482554	0.0117633896528865	0.0152007380708666	0.0238361583236045	0.0109453892228962	0.0595633591168807	0.0104586528676196	0.0132317445671687	0.00714868325284881	0.011873888200476	0	0.0133777121678854	0.0140615237506022	0.0197197168428027	0.00892928423143497	0.0136002572077384	0.0301310764243126
OM2_C_6G	0.0166112059643484	0.0124017214460273	0.0173887593804283	0.0224600160727191	0.00302127299005795	0.0273041548112255	0.0364689836506156	0.0242865182232393	0.0507951141458249	0.0237493837795636	0.0265107950826558	0.0195187846003835	0.0240129562867835	0.0133777121678854	0	0.0236413763615511	0.0328876731849074	0.02182473675633	0.0258819646361989	0.0412636866191074
OM2_C_6H	0.0105714164633606	0.01491618354532	0.00849371388194873	0.0171979117267475	0.0234821397260784	0.00718619254177239	0.0186254876974184	0.0140298917141072	0.0722713164569772	0.0111889684294778	0.0128815888584663	0.00878320186377675	0.00866704737949278	0.0140615237506022	0.0236413763615511	0	0.0169589973694269	0.0109977897164944	0.0180086125831412	0.0338478812054564
OM2_H_2A	0.0178534829468645	0.021135701504441	0.0174804356210323	0.0127954181774664	0.0312289723487437	0.00985341792329049	0.00595210705868452	0.00978080417130025	0.0743569640252738	0.00962174244281257	0.00863949942727934	0.0139304496962732	0.0103845648848028	0.0197197168428027	0.0328876731849074	0.0169589973694269	0	0.0111316140756405	0.00972555403516827	0.0186026239085221
OM2_H_2B	0.00798327770523114	0.0105424759351555	0.00774917763020501	0.0070165127224794	0.0203242373955269	0.0079863495034336	0.0149091261778877	0.00529941838737761	0.0658466458810821	0.00342929557855418	0.0070787219810065	0.00337223758101945	0.00403743213604712	0.00892928423143497	0.02182473675633	0.0109977897164944	0.0111316140756405	0	0.00734113140682884	0.0241552239358674
OM2_H_2C	0.0141533472883641	0.0151427704600142	0.0145872202932766	0.00604748384068518	0.0237816568642782	0.0131324084717884	0.0138276594631938	0.00705047579348257	0.0646756642168492	0.0080789671568457	0.00970647376979255	0.0105592571825083	0.00970338285858006	0.0136002572077384	0.0258819646361989	0.0180086125831412	0.00972555403516827	0.00734113140682884	0	0.0170381270287385
OM2_H_2F	0.0309086904184239	0.0314912265510267	0.0314646552289572	0.0211730795876063	0.0387715819445828	0.027455245453106	0.0199666067769788	0.0223525931100581	0.0698062140899072	0.0240169470361953	0.0237581555301266	0.027483043490218	0.0254277887518336	0.0301310764243126	0.0412636866191074	0.0338478812054564	0.0186026239085221	0.0241552239358674	0.0170381270287385	0
